2022 Federal Election House of Representatives Distribution of Preferences By Division [Event:27966 Phase:FinalResults Generated:2022-07-19T10:30:09 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
StateAb,DivisionID,DivisionNm,CountNumber,BallotPosition,CandidateID,Surname,GivenNm,PartyAb,PartyNm,Elected,HistoricElected,CalculationType,CalculationValue
VIC,220,Jagajaga,0,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Preference Count,764
VIC,220,Jagajaga,0,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Preference Percent,0.75
VIC,220,Jagajaga,0,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Transfer Count,0
VIC,220,Jagajaga,0,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Transfer Percent,0
VIC,220,Jagajaga,0,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Preference Count,3493
VIC,220,Jagajaga,0,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Preference Percent,3.45
VIC,220,Jagajaga,0,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Transfer Count,0
VIC,220,Jagajaga,0,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Transfer Percent,0
VIC,220,Jagajaga,0,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Preference Count,3150
VIC,220,Jagajaga,0,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Preference Percent,3.11
VIC,220,Jagajaga,0,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Transfer Count,0
VIC,220,Jagajaga,0,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Transfer Percent,0
VIC,220,Jagajaga,0,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Preference Count,3760
VIC,220,Jagajaga,0,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Preference Percent,3.71
VIC,220,Jagajaga,0,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Transfer Count,0
VIC,220,Jagajaga,0,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Transfer Percent,0
VIC,220,Jagajaga,0,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Preference Count,16855
VIC,220,Jagajaga,0,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Preference Percent,16.65
VIC,220,Jagajaga,0,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Transfer Count,0
VIC,220,Jagajaga,0,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Transfer Percent,0
VIC,220,Jagajaga,0,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Preference Count,2274
VIC,220,Jagajaga,0,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Preference Percent,2.25
VIC,220,Jagajaga,0,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
VIC,220,Jagajaga,0,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
VIC,220,Jagajaga,0,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Preference Count,29535
VIC,220,Jagajaga,0,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Preference Percent,29.17
VIC,220,Jagajaga,0,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Transfer Count,0
VIC,220,Jagajaga,0,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Transfer Percent,0
VIC,220,Jagajaga,1,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Preference Count,41541
VIC,220,Jagajaga,1,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Preference Percent,41.03
VIC,220,Jagajaga,1,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Transfer Count,129
VIC,220,Jagajaga,1,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Transfer Percent,16.88
VIC,220,Jagajaga,1,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Preference Count,0
VIC,220,Jagajaga,1,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Preference Percent,0
VIC,220,Jagajaga,1,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Transfer Count,-764
VIC,220,Jagajaga,1,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Transfer Percent,-100
VIC,220,Jagajaga,1,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Preference Count,3625
VIC,220,Jagajaga,1,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Preference Percent,3.58
VIC,220,Jagajaga,1,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Transfer Count,132
VIC,220,Jagajaga,1,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Transfer Percent,17.28
VIC,220,Jagajaga,1,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Preference Count,3274
VIC,220,Jagajaga,1,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Preference Percent,3.23
VIC,220,Jagajaga,1,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Transfer Count,124
VIC,220,Jagajaga,1,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Transfer Percent,16.23
VIC,220,Jagajaga,1,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Preference Count,3897
VIC,220,Jagajaga,1,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Preference Percent,3.85
VIC,220,Jagajaga,1,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Transfer Count,137
VIC,220,Jagajaga,1,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Transfer Percent,17.93
VIC,220,Jagajaga,1,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Preference Count,16919
VIC,220,Jagajaga,1,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Preference Percent,16.71
VIC,220,Jagajaga,1,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Transfer Count,64
VIC,220,Jagajaga,1,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Transfer Percent,8.38
VIC,220,Jagajaga,1,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Preference Count,2377
VIC,220,Jagajaga,1,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Preference Percent,2.35
VIC,220,Jagajaga,1,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Transfer Count,103
VIC,220,Jagajaga,1,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,13.48
VIC,220,Jagajaga,1,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Preference Count,29610
VIC,220,Jagajaga,1,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Preference Percent,29.25
VIC,220,Jagajaga,1,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Transfer Count,75
VIC,220,Jagajaga,1,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Transfer Percent,9.82
VIC,220,Jagajaga,2,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Preference Count,41735
VIC,220,Jagajaga,2,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Preference Percent,41.22
VIC,220,Jagajaga,2,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Transfer Count,194
VIC,220,Jagajaga,2,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Transfer Percent,8.16
VIC,220,Jagajaga,2,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Preference Count,0
VIC,220,Jagajaga,2,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Preference Percent,0
VIC,220,Jagajaga,2,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Transfer Count,0
VIC,220,Jagajaga,2,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Transfer Percent,0
VIC,220,Jagajaga,2,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Preference Count,4655
VIC,220,Jagajaga,2,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Preference Percent,4.6
VIC,220,Jagajaga,2,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Transfer Count,1030
VIC,220,Jagajaga,2,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Transfer Percent,43.33
VIC,220,Jagajaga,2,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Preference Count,3508
VIC,220,Jagajaga,2,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Preference Percent,3.46
VIC,220,Jagajaga,2,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Transfer Count,234
VIC,220,Jagajaga,2,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Transfer Percent,9.84
VIC,220,Jagajaga,2,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Preference Count,4365
VIC,220,Jagajaga,2,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Preference Percent,4.31
VIC,220,Jagajaga,2,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Transfer Count,468
VIC,220,Jagajaga,2,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Transfer Percent,19.69
VIC,220,Jagajaga,2,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Preference Count,17056
VIC,220,Jagajaga,2,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Preference Percent,16.85
VIC,220,Jagajaga,2,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Transfer Count,137
VIC,220,Jagajaga,2,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Transfer Percent,5.76
VIC,220,Jagajaga,2,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
VIC,220,Jagajaga,2,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
VIC,220,Jagajaga,2,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Transfer Count,-2377
VIC,220,Jagajaga,2,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,-100
VIC,220,Jagajaga,2,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Preference Count,29924
VIC,220,Jagajaga,2,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Preference Percent,29.56
VIC,220,Jagajaga,2,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Transfer Count,314
VIC,220,Jagajaga,2,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Transfer Percent,13.21
VIC,220,Jagajaga,3,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Preference Count,42680
VIC,220,Jagajaga,3,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Preference Percent,42.16
VIC,220,Jagajaga,3,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Transfer Count,945
VIC,220,Jagajaga,3,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Transfer Percent,26.94
VIC,220,Jagajaga,3,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Preference Count,0
VIC,220,Jagajaga,3,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Preference Percent,0
VIC,220,Jagajaga,3,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Transfer Count,0
VIC,220,Jagajaga,3,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Transfer Percent,0
VIC,220,Jagajaga,3,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Preference Count,5153
VIC,220,Jagajaga,3,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Preference Percent,5.09
VIC,220,Jagajaga,3,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Transfer Count,498
VIC,220,Jagajaga,3,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Transfer Percent,14.2
VIC,220,Jagajaga,3,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Preference Count,0
VIC,220,Jagajaga,3,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Preference Percent,0
VIC,220,Jagajaga,3,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Transfer Count,-3508
VIC,220,Jagajaga,3,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Transfer Percent,-100
VIC,220,Jagajaga,3,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Preference Count,4760
VIC,220,Jagajaga,3,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Preference Percent,4.7
VIC,220,Jagajaga,3,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Transfer Count,395
VIC,220,Jagajaga,3,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Transfer Percent,11.26
VIC,220,Jagajaga,3,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Preference Count,18351
VIC,220,Jagajaga,3,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Preference Percent,18.13
VIC,220,Jagajaga,3,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Transfer Count,1295
VIC,220,Jagajaga,3,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Transfer Percent,36.92
VIC,220,Jagajaga,3,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
VIC,220,Jagajaga,3,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
VIC,220,Jagajaga,3,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
VIC,220,Jagajaga,3,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
VIC,220,Jagajaga,3,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Preference Count,30299
VIC,220,Jagajaga,3,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Preference Percent,29.93
VIC,220,Jagajaga,3,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Transfer Count,375
VIC,220,Jagajaga,3,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Transfer Percent,10.69
VIC,220,Jagajaga,4,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Preference Count,43102
VIC,220,Jagajaga,4,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Preference Percent,42.57
VIC,220,Jagajaga,4,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Transfer Count,422
VIC,220,Jagajaga,4,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Transfer Percent,8.87
VIC,220,Jagajaga,4,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Preference Count,0
VIC,220,Jagajaga,4,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Preference Percent,0
VIC,220,Jagajaga,4,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Transfer Count,0
VIC,220,Jagajaga,4,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Transfer Percent,0
VIC,220,Jagajaga,4,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Preference Count,7783
VIC,220,Jagajaga,4,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Preference Percent,7.69
VIC,220,Jagajaga,4,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Transfer Count,2630
VIC,220,Jagajaga,4,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Transfer Percent,55.25
VIC,220,Jagajaga,4,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Preference Count,0
VIC,220,Jagajaga,4,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Preference Percent,0
VIC,220,Jagajaga,4,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Transfer Count,0
VIC,220,Jagajaga,4,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Transfer Percent,0
VIC,220,Jagajaga,4,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Preference Count,0
VIC,220,Jagajaga,4,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Preference Percent,0
VIC,220,Jagajaga,4,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Transfer Count,-4760
VIC,220,Jagajaga,4,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Transfer Percent,-100
VIC,220,Jagajaga,4,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Preference Count,18733
VIC,220,Jagajaga,4,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Preference Percent,18.5
VIC,220,Jagajaga,4,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Transfer Count,382
VIC,220,Jagajaga,4,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Transfer Percent,8.03
VIC,220,Jagajaga,4,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
VIC,220,Jagajaga,4,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
VIC,220,Jagajaga,4,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
VIC,220,Jagajaga,4,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
VIC,220,Jagajaga,4,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Preference Count,31625
VIC,220,Jagajaga,4,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Preference Percent,31.24
VIC,220,Jagajaga,4,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Transfer Count,1326
VIC,220,Jagajaga,4,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Transfer Percent,27.86
VIC,220,Jagajaga,5,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Preference Count,45372
VIC,220,Jagajaga,5,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Preference Percent,44.81
VIC,220,Jagajaga,5,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Transfer Count,2270
VIC,220,Jagajaga,5,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Transfer Percent,29.17
VIC,220,Jagajaga,5,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Preference Count,0
VIC,220,Jagajaga,5,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Preference Percent,0
VIC,220,Jagajaga,5,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Transfer Count,0
VIC,220,Jagajaga,5,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Transfer Percent,0
VIC,220,Jagajaga,5,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Preference Count,0
VIC,220,Jagajaga,5,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Preference Percent,0
VIC,220,Jagajaga,5,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Transfer Count,-7783
VIC,220,Jagajaga,5,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Transfer Percent,-100
VIC,220,Jagajaga,5,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Preference Count,0
VIC,220,Jagajaga,5,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Preference Percent,0
VIC,220,Jagajaga,5,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Transfer Count,0
VIC,220,Jagajaga,5,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Transfer Percent,0
VIC,220,Jagajaga,5,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Preference Count,0
VIC,220,Jagajaga,5,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Preference Percent,0
VIC,220,Jagajaga,5,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Transfer Count,0
VIC,220,Jagajaga,5,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Transfer Percent,0
VIC,220,Jagajaga,5,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Preference Count,20282
VIC,220,Jagajaga,5,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Preference Percent,20.03
VIC,220,Jagajaga,5,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Transfer Count,1549
VIC,220,Jagajaga,5,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Transfer Percent,19.9
VIC,220,Jagajaga,5,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
VIC,220,Jagajaga,5,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
VIC,220,Jagajaga,5,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
VIC,220,Jagajaga,5,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
VIC,220,Jagajaga,5,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Preference Count,35589
VIC,220,Jagajaga,5,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Preference Percent,35.15
VIC,220,Jagajaga,5,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Transfer Count,3964
VIC,220,Jagajaga,5,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Transfer Percent,50.93
VIC,220,Jagajaga,6,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Preference Count,63122
VIC,220,Jagajaga,6,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Preference Percent,62.35
VIC,220,Jagajaga,6,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Transfer Count,17750
VIC,220,Jagajaga,6,1,36435,THWAITES,Kate,ALP,Australian Labor Party,Y,Y,Transfer Percent,87.52
VIC,220,Jagajaga,6,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Preference Count,0
VIC,220,Jagajaga,6,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Preference Percent,0
VIC,220,Jagajaga,6,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Transfer Count,0
VIC,220,Jagajaga,6,2,37438,PALMARINI,Brendan,CYA,Australian Federation Party,N,N,Transfer Percent,0
VIC,220,Jagajaga,6,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Preference Count,0
VIC,220,Jagajaga,6,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Preference Percent,0
VIC,220,Jagajaga,6,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Transfer Count,0
VIC,220,Jagajaga,6,3,36032,ZELINKA,Allison,UAPP,United Australia Party,N,N,Transfer Percent,0
VIC,220,Jagajaga,6,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Preference Count,0
VIC,220,Jagajaga,6,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Preference Percent,0
VIC,220,Jagajaga,6,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Transfer Count,0
VIC,220,Jagajaga,6,4,36896,MUSTAF,Zahra,IND,Independent,N,N,Transfer Percent,0
VIC,220,Jagajaga,6,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Preference Count,0
VIC,220,Jagajaga,6,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Preference Percent,0
VIC,220,Jagajaga,6,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Transfer Count,0
VIC,220,Jagajaga,6,5,36939,TESA,Maya,LDP,Liberal Democrats,N,N,Transfer Percent,0
VIC,220,Jagajaga,6,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Preference Count,0
VIC,220,Jagajaga,6,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Preference Percent,0
VIC,220,Jagajaga,6,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Transfer Count,-20282
VIC,220,Jagajaga,6,6,36539,CHASE,Liz,GVIC,The Greens,N,N,Transfer Percent,-100
VIC,220,Jagajaga,6,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Preference Count,0
VIC,220,Jagajaga,6,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0
VIC,220,Jagajaga,6,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
VIC,220,Jagajaga,6,7,37663,BOOKER,John,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
VIC,220,Jagajaga,6,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Preference Count,38121
VIC,220,Jagajaga,6,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Preference Percent,37.65
VIC,220,Jagajaga,6,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Transfer Count,2532
VIC,220,Jagajaga,6,8,36726,TOMAR,Sahil,LP,Liberal,N,N,Transfer Percent,12.48
VIC,221,Kooyong,0,1,36081,RYAN,Monique,IND,Independent,Y,N,Preference Count,41303
VIC,221,Kooyong,0,1,36081,RYAN,Monique,IND,Independent,Y,N,Preference Percent,40.29
VIC,221,Kooyong,0,1,36081,RYAN,Monique,IND,Independent,Y,N,Transfer Count,0
VIC,221,Kooyong,0,1,36081,RYAN,Monique,IND,Independent,Y,N,Transfer Percent,0
VIC,221,Kooyong,0,2,36035,HARDIMAN,Scott Andrew,UAPP,United Australia Party,N,N,Preference Count,1011
VIC,221,Kooyong,0,2,36035,HARDIMAN,Scott Andrew,UAPP,United Australia Party,N,N,Preference Percent,0.99
VIC,221,Kooyong,0,2,36035,HARDIMAN,Scott Andrew,UAPP,United Australia Party,N,N,Transfer Count,0
VIC,221,Kooyong,0,2,36035,HARDIMAN,Scott Andrew,UAPP,United Australia Party,N,N,Transfer Percent,0
VIC,221,Kooyong,0,3,36949,THOM,Alexandra,LDP,Liberal Democrats,N,N,Preference Count,1080
VIC,221,Kooyong,0,3,36949,THOM,Alexandra,LDP,Liberal Democrats,N,N,Preference Percent,1.05
VIC,221,Kooyong,0,3,36949,THOM,Alexandra,LDP,Liberal Democrats,N,N,Transfer Count,0
VIC,221,Kooyong,0,3,36949,THOM,Alexandra,LDP,Liberal Democrats,N,N,Transfer Percent,0
VIC,221,Kooyong,0,4,37284,DALE,Michele,DHJP,Derryn Hinch's Justice Party,N,N,Preference Count,177
VIC,221,Kooyong,0,4,37284,DALE,Michele,DHJP,Derryn Hinch's Justice Party,N,N,Preference Percent,0.17
VIC,221,Kooyong,0,4,37284,DALE,Michele,DHJP,Derryn Hinch's Justice Party,N,N,Transfer Count,0
VIC,221,Kooyong,0,4,37284,DALE,Michele,DHJP,Derryn Hinch's Justice Party,N,N,Transfer Percent,0
VIC,221,Kooyong,0,5,37640,COYNE,Josh,ON,Pauline Hanson's One Nation,N,N,Preference Count,741
VIC,221,Kooyong,0,5,37640,COYNE,Josh,ON,Pauline Hanson's One Nation,N,N,Preference Percent,0.72
VIC,221,Kooyong,0,5,37640,COYNE,Josh,ON,Pauline Hanson's One Nation,N,N,Transfer Count,0
VIC,221,Kooyong,0,5,37640,COYNE,Josh,ON,Pauline Hanson's One Nation,N,N,Transfer Percent,0
VIC,221,Kooyong,0,6,37800,ANDERSON,Will,IND,Independent,N,N,Preference Count,265
VIC,221,Kooyong,0,6,37800,ANDERSON,Will,IND,Independent,N,N,Preference Percent,0.26
VIC,221,Kooyong,0,6,37800,ANDERSON,Will,IND,Independent,N,N,Transfer Count,0
VIC,221,Kooyong,0,6,37800,ANDERSON,Will,IND,Independent,N,N,Transfer Percent,0
VIC,221,Kooyong,0,7,36729,FRYDENBERG,Josh,LP,Liberal,N,Y,Preference Count,43736
VIC,221,Kooyong,0,7,36729,FRYDENBERG,Josh,LP,Liberal,N,Y,Preference Percent,42.66
VIC,221,Kooyong,0,7,36729,FRYDENBERG,Josh,LP,Liberal,N,Y,Transfer Count,0
