CED_CODE_2021,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
CED101,1640,3874,8512,8400,7843,5846,1260,111,9,37496,2589,1199,2203,2553,2664,4411,6338,4392,2272,28618,161,227,595,494,406,360,333,394,526,3494,4391,5304,11309,11446,10912,10613,7934,4901,2801,69611,311,2651,9865,10175,9329,6384,1120,68,0,39906,1550,2877,4155,4182,3893,3483,1159,167,9,21481,896,1446,2224,1907,1695,1686,471,65,4,10394,38,170,416,277,204,129,42,12,0,1294,2797,7147,16662,16542,15129,11680,2795,312,16,73074,85,304,585,410,396,350,50,0,0,2180,315,323,291,202,172,250,72,0,0,1638,396,626,877,617,569,608,120,3,0,3816,3192,7774,17539,17163,15696,12286,2913,313,18,76895,5634,2740,3971,4056,4358,7579,11577,7879,3774,51568,315,504,1257,1011,766,750,663,665,724,6651,9139,11023,22767,22229,20812,20615,15152,8857,4515,135106
CED102,1282,4509,12993,9846,8038,5327,1123,81,4,43213,2424,1573,3386,2955,2808,4180,6122,4522,2014,29986,168,365,1096,694,519,415,372,441,562,4635,3875,6453,17474,13496,11368,9928,7618,5043,2581,77837,253,2918,14878,12491,9551,5825,1071,62,0,47052,1329,3980,7196,5223,4109,3139,1085,105,7,26181,619,1346,2708,1989,1521,1493,410,53,5,10138,49,244,606,355,259,164,67,5,0,1763,2261,8486,25400,20058,15442,10618,2632,226,17,85136,77,385,915,573,527,410,42,5,0,2934,297,524,546,302,195,255,65,4,0,2192,371,905,1461,878,724,666,110,7,0,5121,2635,9397,26860,20935,16168,11280,2740,236,13,90257,5257,3484,6114,4904,4730,7103,11127,8272,3556,54543,367,817,2297,1436,1060,869,746,855,890,9346,8255,13703,35274,27276,21959,19253,14612,9357,4459,154148
CED103,1756,4411,13306,12171,8902,6358,1514,136,4,48563,2606,1402,2682,3124,2631,4353,6506,4284,2313,29905,115,248,772,581,368,333,278,306,386,3387,4479,6060,16760,15883,11904,11054,8296,4725,2710,81856,225,3120,17259,16730,11630,7449,1449,86,4,57954,1827,3485,5506,5615,4286,3861,1556,235,19,26400,797,1414,2214,1760,1217,1212,415,47,0,9089,28,160,470,374,183,150,46,10,3,1420,2884,8186,25445,24481,17312,12673,3466,376,33,94855,61,307,846,747,530,367,69,0,0,2921,407,461,414,343,225,261,75,8,0,2197,470,764,1254,1088,758,632,143,8,0,5123,3354,8947,26704,25568,18069,13306,3609,389,36,99979,5704,2993,4518,4536,4076,7084,11613,7658,3847,52022,241,481,1572,1217,758,690,539,508,570,6577,9295,12422,32784,31319,22907,21079,15766,8557,4449,158584
CED104,2244,3341,5138,8584,9490,6804,1841,208,11,37670,2761,678,915,1714,1921,3349,6077,4463,1994,23871,75,92,192,249,231,190,240,321,480,2074,5080,4109,6248,10548,11646,10343,8158,4987,2491,63609,508,2645,6663,11296,12920,8429,1805,160,9,44431,2426,2864,2379,4232,4743,4374,2039,383,24,23467,962,1021,889,953,950,1009,418,71,6,6283,32,58,159,198,165,114,42,19,11,801,3925,6589,10092,16676,18777,13928,4298,640,45,74975,59,184,283,273,348,297,41,0,0,1484,478,244,144,159,183,166,93,16,0,1472,534,421,425,432,533,466,127,14,0,2956,4462,7006,10519,17109,19304,14396,4429,653,50,77930,5973,1571,1549,2368,2835,5337,10843,8246,3303,42022,187,190,367,498,493,414,429,553,722,3862,10623,8767,12432,19980,22631,20148,15702,9461,4070,123813
CED105,1369,4193,7992,5835,5343,3894,853,39,0,29511,3830,2369,5649,5064,4498,5435,5677,3387,1664,37578,389,572,1296,1058,806,695,546,387,450,6192,5583,7128,14941,11959,10644,10018,7073,3818,2114,73283,257,2557,8518,6821,5914,4354,887,44,0,29357,1324,3507,5121,3674,2780,2317,718,78,0,19524,578,1323,2489,1813,1741,1473,388,29,0,9833,75,349,746,418,317,196,47,6,6,2160,2241,7730,16884,12730,10750,8341,2040,156,5,60874,159,518,1070,743,650,504,57,0,0,3701,380,602,541,323,280,297,42,0,0,2472,538,1119,1611,1065,933,797,107,5,0,6168,2779,8853,18490,13794,11678,9138,2138,166,5,67044,8086,5163,10323,8752,8038,9519,10695,6499,2815,69887,859,1355,2865,2302,1744,1425,1055,764,704,13070,11724,15369,31675,24842,21465,20086,13887,7429,3523,150001
CED106,1985,3565,6632,10237,9959,6297,1931,307,22,40932,3402,845,1255,2649,2802,3595,6120,5170,2882,28736,103,119,273,312,272,208,232,262,402,2185,5485,4526,8159,13200,13038,10103,8284,5737,3309,71856,191,2363,8553,13939,13684,8115,1752,192,15,48806,2142,3177,2935,4651,4874,4005,2282,583,55,24703,921,1122,1011,1099,822,761,366,72,15,6186,21,74,218,238,179,105,49,10,9,896,3272,6738,12717,19918,19566,12988,4450,862,83,80589,43,205,374,483,457,374,63,0,0,1993,475,314,158,225,231,195,88,19,0,1700,520,521,536,707,685,562,153,17,0,3698,3786,7259,13251,20629,20251,13551,4597,884,83,84288,7270,1898,2029,3468,3857,5620,10413,9167,4793,48513,219,252,534,615,524,429,426,441,568,4008,11279,9400,15818,24709,24628,19602,15435,10492,5448,136812
CED107,2689,3295,7772,7678,8212,6810,1846,267,27,38618,1863,713,1796,1534,1808,3647,7041,4895,2184,25475,254,291,645,616,659,605,614,523,307,4518,4805,4297,10215,9828,10681,11069,9504,5684,2522,68606,1364,3784,10011,9893,10997,8195,1990,301,23,46554,3136,2187,3997,4242,4084,4427,2118,441,48,24689,315,271,970,579,528,707,257,46,4,3673,118,163,298,225,215,169,88,52,15,1347,4936,6412,15282,14946,15827,13498,4450,839,91,76265,195,290,364,302,354,285,31,0,0,1821,347,190,214,175,154,199,60,11,0,1355,541,481,580,480,508,490,89,12,0,3176,5476,6886,15855,15424,16333,13988,4536,843,94,79440,4108,1540,3294,2910,3364,6603,13219,9114,3477,47627,585,630,1305,1325,1349,1318,1267,971,482,9234,10167,9063,20457,19654,21049,21909,19023,10926,4049,136304
CED108,2118,4329,10434,10707,7463,4952,952,50,5,41004,3585,1846,4435,4042,3484,4640,6111,3213,1380,32722,379,457,1204,1098,716,510,482,325,248,5420,6078,6627,16069,15852,11663,10097,7547,3582,1634,79150,543,3392,11836,14799,9973,6417,1089,42,0,48092,2031,3131,5282,5034,3378,2459,748,57,4,22129,732,1339,2444,1975,1501,1314,338,33,0,9677,109,259,667,510,310,203,48,11,0,2122,3416,8122,20231,22319,15160,10401,2226,139,9,82020,268,580,899,794,546,378,59,0,0,3521,568,450,493,332,242,197,39,6,0,2324,834,1024,1391,1129,785,571,96,6,0,5841,4248,9144,21617,23446,15946,10972,2325,144,11,87867,7493,3699,6833,6191,5810,7725,11000,5862,2105,56722,844,1005,2380,2151,1488,1092,888,579,355,10781,12586,13850,30830,31791,23248,19794,14213,6589,2464,155365
CED109,1980,3348,7661,8024,8514,6183,1705,176,21,37611,2067,614,1171,1600,1780,3176,6031,4951,2614,24011,118,147,447,387,364,278,290,376,494,2908,4165,4115,9279,10011,10660,9639,8028,5506,3133,64530,557,3037,9698,9848,10497,6775,1406,135,13,41949,2080,2233,3344,4383,4592,4183,1831,332,33,23012,915,987,1521,1328,1254,1196,485,72,9,7770,43,84,258,225,181,130,51,19,9,1002,3593,6339,14824,15777,16525,12285,3779,555,57,73740,59,167,316,255,334,290,31,0,0,1449,337,148,132,140,149,173,76,5,0,1172,395,318,451,394,482,463,104,7,0,2618,3987,6658,15270,16172,17011,12750,3880,564,65,76358,4281,1353,1848,2313,2853,5418,10685,8805,4297,41860,263,288,922,821,778,584,562,641,731,5595,8537,8298,18049,19311,20639,18747,15129,10008,5094,123810
CED110,2781,2823,6089,7054,8303,7464,1824,213,23,36571,1657,745,1779,1656,2005,4843,9948,6957,2989,32588,304,235,588,582,570,638,683,720,639,4953,4737,3802,8450,9302,10877,12940,12455,7896,3654,74113,894,2558,6612,7656,9281,6841,1439,145,9,35432,3452,2252,4115,4702,4983,5773,2256,343,38,27912,296,246,675,521,543,812,263,39,6,3399,118,166,265,235,237,210,59,46,9,1348,4750,5219,11675,13114,15047,13628,4023,572,64,68093,212,307,458,369,388,359,55,3,0,2149,488,219,257,239,271,343,105,5,5,1930,702,519,719,608,658,702,153,12,5,4079,5452,5745,12395,13720,15706,14330,4180,582,65,72174,3596,1496,3092,2947,3663,8741,18870,12975,4990,60368,628,492,1187,1199,1200,1299,1323,1251,959,9529,9679,7729,16670,17863,20566,24368,24373,14808,6018,142073
CED111,2548,4793,8396,7924,7981,5592,1172,87,10,38509,2053,1176,1844,1890,2082,4150,6623,4851,2291,26971,220,293,479,407,347,324,321,390,501,3290,4823,6266,10725,10223,10403,10070,8121,5338,2798,68767,707,3279,9854,9450,10101,6343,949,62,3,40743,2498,3780,4877,4842,4307,3875,1346,159,18,25689,964,1460,1783,1294,1073,1015,279,38,3,7902,50,155,253,177,146,107,36,4,0,935,4218,8668,16764,15754,15627,11345,2602,264,26,75267,154,373,485,331,333,253,25,4,0,1949,551,450,317,181,175,190,54,6,0,1920,698,816,805,512,508,444,81,11,0,3872,4910,9486,17565,16268,16134,11792,2681,276,26,79137,4423,2541,3205,2935,3482,7288,12246,8861,3745,48729,430,611,1035,827,769,674,625,699,708,6372,9767,12639,21802,20029,20382,19750,15558,9837,4479,134240
CED112,2761,3379,7285,7699,7968,5968,1330,118,6,36522,1833,912,2062,1983,2204,4081,7581,5261,2369,28282,241,210,539,478,454,424,486,623,673,4121,4835,4505,9879,10166,10622,10472,9392,6007,3055,68927,911,2816,7945,8890,9216,6196,1052,62,0,37105,2830,2478,4157,4664,4508,4154,1369,175,14,24356,990,979,1750,1333,1249,1137,380,46,3,7858,90,131,303,245,222,137,49,23,6,1198,4829,6402,14153,15135,15196,11626,2854,315,29,70527,230,362,466,324,368,283,44,0,4,2083,541,205,212,203,177,202,48,8,0,1598,773,574,678,523,545,494,94,8,8,3681,5599,6972,14837,15653,15735,12115,2944,319,26,74211,3948,1676,3125,3048,3776,6943,13863,9602,3806,49786,491,464,1055,1001,944,844,936,1041,963,7743,10033,9114,19020,19708,20457,19907,17745,10959,4801,131734
CED113,2482,2874,7653,8222,9186,7100,1925,258,25,39723,1468,466,1263,1208,1454,4018,7181,4289,1742,23092,237,226,601,544,569,651,561,422,284,4087,4185,3566,9518,9969,11208,11771,9670,4968,2059,66904,1138,3392,9924,10901,12521,8667,1952,291,24,48808,3115,2159,3998,4080,4369,4944,2251,404,45,25379,283,195,907,672,640,778,279,45,5,3803,105,128,299,270,230,186,89,43,9,1361,4639,5881,15127,15925,17761,14580,4573,777,92,79354,102,173,309,253,292,255,41,5,0,1429,320,125,174,128,151,184,99,7,0,1191,421,296,486,380,443,442,143,10,0,2619,5065,6181,15613,16308,18205,15026,4713,787,92,81967,3176,859,1994,1978,2615,7130,13742,8288,2910,42686,478,456,1242,1105,1194,1387,1197,788,450,8298,8718,7493,18847,19388,22010,23536,19654,9855,3452,132953
CED114,2833,3281,7666,7693,8283,7454,2114,317,29,39669,1854,748,1772,1551,1667,3567,7431,5397,2382,26378,347,342,778,763,718,827,765,701,424,5662,5040,4379,10217,10006,10668,11837,10314,6419,2840,71708,1492,4015,10162,9833,11066,9174,2328,309,29,48407,3273,2078,4158,4495,4222,4945,2391,441,46,26046,271,234,810,493,504,678,289,51,7,3346,158,173,327,238,232,219,124,68,14,1546,5194,6498,15455,15060,16018,15013,5129,869,106,79341,201,264,379,319,321,295,39,4,0,1825,332,185,232,171,146,222,71,0,0,1361,530,449,613,496,466,516,107,6,0,3181,5717,6948,16069,15554,16488,15531,5237,878,108,82521,3835,1269,2599,2371,2897,6099,13966,10007,3880,46914,741,732,1706,1544,1605,1677,1615,1237,713,11572,10298,8948,20376,19463,20990,23306,20824,12114,4701,141007
CED115,1396,3695,7101,5803,5673,4193,821,45,5,28728,3789,2124,4273,4869,5070,6392,6986,3653,1663,38831,331,397,1016,837,676,619,521,478,489,5356,5517,6214,12390,11506,11419,11205,8327,4171,2157,72918,291,2570,8263,6503,6197,4865,959,40,0,29681,1230,2451,3424,3092,2969,2395,698,57,5,16320,596,1294,2039,1623,1653,1530,399,32,3,9167,73,214,419,317,307,178,35,10,0,1555,2185,6528,14146,11532,11127,8969,2089,136,13,56720,136,462,787,625,628,475,59,4,0,3175,433,393,375,291,304,323,53,3,0,2179,574,860,1157,924,929,798,109,4,0,5354,2759,7386,15305,12450,12058,9766,2204,143,12,62077,7795,4251,7501,7918,8653,11147,12868,6860,2745,69746,682,827,2038,1687,1426,1329,1025,866,773,10651,11236,12460,24843,22062,22132,22246,16092,7871,3531,142478
CED116,2332,2456,5839,6473,7327,6951,1719,164,18,33288,1356,552,1455,1424,1892,5480,11134,6855,2829,32986,268,214,504,520,525,632,661,610,399,4327,3958,3222,7799,8418,9742,13064,13508,7629,3249,70598,1006,2540,6789,7369,8364,6440,1210,117,8,33834,2721,1902,3650,4261,4589,5807,2291,299,19,25545,403,264,810,637,671,926,314,29,0,4059,128,126,251,183,214,204,57,30,9,1199,4256,4827,11500,12450,13843,13369,3872,481,41,64638,155,273,320,284,317,278,47,0,0,1683,304,164,187,165,160,318,90,3,0,1396,459,437,511,457,477,594,133,9,0,3074,4721,5270,12008,12907,14316,13965,4001,488,45,67710,2985,1112,2543,2546,3450,9725,21269,13364,4733,61735,566,459,1042,1010,1160,1292,1340,1110,633,8613,8273,6842,15593,16466,18925,24979,26616,14966,5405,138060
CED117,1137,3712,12829,10990,9202,5554,1529,152,10,45101,1643,792,1527,1547,1551,2379,4392,2974,1354,18162,114,255,746,489,375,271,258,238,250,2993,2891,4760,15105,13028,11119,8206,6183,3361,1612,66263,154,2462,16529,15118,12707,6766,1369,94,6,55195,1164,2657,5253,4707,3819,2983,1468,220,14,22280,587,1189,1898,1399,806,757,269,37,0,6943,19,100,296,186,118,91,31,13,0,866,1930,6410,23975,21415,17448,10597,3136,358,20,85290,47,209,570,501,474,364,49,0,0,2213,236,317,356,183,195,173,77,5,0,1539,285,526,926,687,666,535,121,9,0,3754,2217,6934,24906,22099,18114,11128,3259,367,20,89043,3649,1661,2730,2495,2767,4349,7769,5351,2231,33002,215,505,1490,1071,840,712,582,496,407,6313,6069,9095,29123,25666,21719,16191,11617,6214,2659,128354
CED118,2364,4422,11166,14350,9157,5155,1070,42,3,47726,3143,1307,3092,3479,2546,3772,5561,2967,1094,26964,205,295,805,792,469,336,280,191,115,3486,5706,6016,15064,18622,12170,9269,6909,3205,1214,78175,505,3276,13302,20468,12902,6808,1164,42,0,58463,2330,3422,5120,6147,4105,2639,918,85,5,24767,1051,1502,2567,2298,1688,1316,401,26,0,10850,47,221,561,476,224,136,32,10,0,1707,3934,8422,21545,29388,18917,10898,2513,162,13,95788,151,418,728,802,478,359,53,4,0,2985,605,429,395,331,192,183,65,0,0,2208,752,847,1122,1131,672,541,120,6,0,5188,4691,9268,22665,30520,19582,11437,2636,168,13,100976,6779,2852,5316,5566,4295,6135,9941,5594,1783,48259,424,689,1719,1578,970,652,533,358,195,7124,11895,12810,29697,37663,24846,18229,13110,6111,1995,156361
CED119,2358,3361,7094,9039,9077,6061,1354,111,3,38456,2177,636,1206,1566,1567,2959,5522,3740,1399,20767,100,79,267,292,217,177,233,330,565,2268,4636,4079,8565,10899,10865,9197,7110,4182,1965,61496,789,3160,9139,11236,11749,7218,1242,74,4,44618,2431,2439,3011,4848,4490,3744,1434,183,3,22579,1026,1098,1631,1471,1255,1168,420,54,3,8118,47,72,214,201,157,105,37,9,0,840,4287,6775,13993,17754,17654,12231,3127,321,11,76164,74,216,291,261,276,206,17,3,0,1351,396,168,116,133,122,165,45,4,0,1157,470,386,412,392,403,372,64,8,0,2503,4762,7163,14401,18150,18054,12602,3192,332,12,78668,4705,1295,1875,2294,2459,4929,10174,6954,2369,37061,238,239,552,619,499,402,427,597,796,4371,9699,8704,16829,21063,21011,17935,13793,7886,3181,120095
CED120,2942,3746,8545,8908,9005,6533,1636,175,19,41503,2093,704,1910,1778,1898,3640,6627,4004,1582,24237,226,184,511,522,450,439,456,399,329,3517,5261,4633,10967,11211,11358,10609,8722,4576,1927,69263,1424,3958,10362,11062,11651,7836,1713,209,12,48213,2980,2399,4415,4919,4707,4273,1767,287,15,25772,931,900,1909,1357,1171,1171,354,44,4,7833,112,158,379,285,274,197,74,25,6,1505,5451,7409,17066,17618,17798,13467,3914,563,46,83323,188,239,339,281,291,221,37,0,0,1595,381,134,159,169,155,109,39,11,0,1157,568,377,500,451,446,333,76,9,0,2752,6017,7780,17561,18063,18245,13801,3988,574,47,86076,4411,1367,2973,2732,3222,6006,12143,7580,2577,43002,482,428,1051,1057,961,946,901,721,490,7032,10914,9573,21582,21855,22428,20748,17034,8874,3108,136113
CED121,3059,3618,8430,8100,8248,5879,1344,128,16,38832,1695,836,2123,1918,2162,4638,7990,5193,2362,28912,225,223,507,469,439,419,466,468,341,3565,4984,4676,11063,10487,10845,10935,9803,5792,2715,71302,1468,4032,10474,10114,10465,7085,1189,114,3,44952,3179,2482,4671,4806,4655,4131,1521,241,15,25696,538,497,1256,891,799,868,273,24,4,5153,105,159,329,261,249,161,63,21,5,1363,5301,7169,16734,16082,16175,12240,3041,391,33,77165,307,351,480,364,369,313,34,0,0,2224,553,226,270,207,165,218,75,5,0,1720,861,584,757,564,531,532,107,5,4,3943,6160,7756,17485,16645,16714,12769,3152,400,37,81111,3757,1660,3650,3422,3883,7946,15056,9739,3811,52931,505,530,1118,978,928,912,915,828,532,7255,10422,9941,22251,21046,21516,21629,19128,10968,4383,141295
CED122,1709,4873,14897,10992,8998,5779,1508,163,7,48923,2347,1785,2646,2208,2056,3078,5386,4292,1859,25658,172,436,1085,713,457,393,390,395,423,4457,4223,7091,18621,13911,11517,9249,7276,4845,2288,79038,302,3514,18445,14694,11756,6750,1387,113,3,56963,1749,3586,6584,5224,4407,3632,1455,224,22,26876,767,1450,2259,1542,989,885,371,56,5,8321,33,194,590,309,174,138,56,20,5,1527,2853,8747,27884,21775,17324,11400,3264,412,35,93684,63,342,758,459,463,298,57,0,5,2450,351,520,546,243,197,204,50,8,0,2134,411,862,1302,706,665,508,113,12,3,4576,3264,9603,29186,22478,17986,11906,3378,423,37,98261,5111,3859,5168,3611,3541,5479,9563,7660,3124,47118,378,929,2366,1529,1043,862,728,693,628,9147,8753,14389,36721,27612,22576,18246,13670,8778,3791,154528
CED123,2858,4606,10835,10322,8516,5694,1181,76,4,44097,2519,1325,3217,2954,2555,3730,6147,3372,1190,27015,288,407,955,786,579,413,419,428,381,4649,5663,6336,15004,14059,11657,9834,7746,3877,1577,75758,1021,4448,12945,13585,11414,7083,1284,65,3,51849,2697,2959,5200,5232,3994,3275,1088,128,7,24580,1074,1313,2498,1794,1332,1180,365,38,0,9599,110,216,494,340,248,154,36,11,0,1612,4902,8938,21139,20951,16984,11688,2774,241,16,87639,231,459,653,518,430,339,33,0,0,2673,441,260,288,228,151,155,38,4,0,1571,675,718,939,744,578,492,78,7,0,4238,5583,9657,22079,21699,17567,12187,2848,241,21,91879,5297,2429,4932,4557,4322,6064,11042,6286,1885,46818,627,799,1851,1563,1227,868,792,744,547,9018,11509,12890,28860,27817,23115,19113,14685,7278,2446,147710
CED124,2411,2152,4820,5824,7335,6934,1740,212,21,31447,1404,551,1355,1414,1890,5341,10864,7036,2762,32619,220,172,446,477,469,587,729,659,510,4274,4035,2874,6628,7713,9690,12861,13331,7914,3295,68340,1101,2207,5302,6517,8317,6788,1477,186,14,31906,2759,1633,2998,3656,4527,5429,2140,358,28,23531,301,215,539,517,569,796,300,37,6,3277,133,123,220,223,269,214,97,58,17,1353,4291,4180,9069,10913,13673,13220,4015,635,71,60066,198,249,395,319,333,384,52,0,0,1933,306,153,196,157,204,284,81,4,0,1385,499,403,590,479,535,672,129,5,3,3324,4791,4580,9656,11389,14212,13887,4148,645,74,63389,3051,1037,2093,2334,3418,9351,21009,13804,4669,60775,494,376,851,940,1007,1257,1484,1227,779,8413,8337,5989,12603,14663,18632,24506,26639,15676,5529,132575
CED125,2551,4349,11929,11130,8141,5762,1149,66,10,45092,3296,1640,4224,3977,3061,4634,6573,3121,912,31446,309,370,914,812,526,461,412,335,188,4327,6162,6368,17070,15925,11729,10863,8136,3517,1104,80872,799,3569,13458,14356,10656,7056,1247,46,0,51197,2438,2843,5736,5805,4045,3165,1032,103,5,25174,1039,1576,3104,2377,1638,1458,424,38,3,11654,88,227,584,468,229,176,48,11,0,1839,4362,8215,22886,23008,16569,11855,2750,200,14,89856,235,483,838,709,517,375,50,3,0,3206,527,342,394,310,193,183,45,6,0,2001,760,828,1235,1017,710,557,89,5,0,5204,5124,9046,24122,24024,17283,12419,2837,206,14,95068,6820,3157,6300,6084,4994,7481,11871,5923,1482,54112,653,739,1719,1665,1137,917,740,594,265,8439,12600,12938,32135,31773,23413,20815,15452,6723,1764,157621
CED126,2342,3222,6134,8466,9967,6901,2004,275,17,39330,2195,528,932,1436,1687,2950,6043,5358,2587,23715,130,136,304,336,349,301,276,380,449,2676,4669,3886,7365,10239,12007,10156,8328,6012,3058,65719,624,2636,7586,10150,12781,7857,1597,157,7,43400,2611,2826,3167,4856,5378,4943,2416,500,22,26720,1104,935,1145,1203,1125,1040,471,77,9,7104,38,91,187,219,159,122,40,23,7,884,4375,6489,12083,16431,19446,13961,4526,760,50,78113,63,133,240,240,323,274,39,7,0,1317,396,185,127,122,149,183,67,10,0,1232,455,318,364,363,472,458,110,13,0,2547,4832,6802,12449,16790,19911,14422,4636,771,53,80668,4735,1176,1537,2018,2595,4835,10678,9747,4138,41467,276,274,608,674,692,622,547,637,663,4992,9840,8252,14602,19477,23204,19874,15853,11157,4854,127120
CED127,2197,2860,6207,7117,8349,6415,1767,180,14,35099,1960,626,1500,1590,1755,3589,6692,4308,1614,23630,161,121,330,324,344,310,303,297,242,2422,4313,3608,8032,9029,10441,10309,8759,4791,1872,61152,920,2615,7179,8395,10002,7161,1475,114,7,37867,2211,2172,3496,4229,4693,4307,1893,292,21,23312,923,864,1560,1256,1179,1215,476,60,3,7545,53,91,234,199,171,128,38,20,8,938,4113,5740,12459,14088,16053,12812,3880,480,40,69656,130,226,268,216,281,266,40,0,0,1437,317,141,167,119,145,167,67,11,0,1127,447,365,440,330,422,441,112,15,0,2566,4558,6103,12896,14417,16478,13249,3989,492,40,72223,4169,1276,2358,2410,2952,5956,12291,7799,2603,41806,327,289,701,678,717,645,597,528,340,4822,9058,7669,15957,17502,20142,19851,16878,8817,2981,118852
CED128,1799,3437,7019,6734,6074,4615,877,47,7,30612,3373,1802,4314,4438,4324,5441,6397,3787,1543,35407,299,329,903,801,630,551,464,376,307,4655,5472,5565,12238,11970,11026,10610,7734,4202,1859,70676,428,2597,8167,8055,7336,5483,1021,36,0,33130,1701,2304,3510,3479,3089,2648,818,68,3,17622,742,1174,2046,1716,1519,1325,342,38,4,8906,71,221,486,342,240,174,46,10,4,1600,2938,6293,14212,13592,12180,9633,2230,150,16,61251,170,436,781,565,431,336,43,0,0,2773,440,339,327,237,244,252,54,3,0,1895,612,775,1107,800,677,586,93,4,0,4666,3548,7072,15323,14399,12857,10219,2327,159,16,65919,7258,3787,7598,7630,7519,9337,11796,7157,2525,64597,649,751,1882,1724,1285,1100,913,677,473,9449,11462,11602,24808,23745,21659,20657,15028,7987,3016,139961
