CED_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
CED101,4,0,0,0,4747,4748,219,19,5,4,5478,5722,4235,149,153,5,6922,11459,7396,305,505,19,2556,10778,6834,432,954,51,1627,9903,6790,452,1280,145,1339,10000,5078,302,928,295,627,7221,2814,133,376,419,218,3956,1055,19,76,505,55,1708,34414,1798,4280,1443,23560,65498,9,3,0,0,4373,4391,503,15,23,0,4757,5304,5264,216,276,16,5537,11309,7891,499,809,44,2207,11446,7083,570,1604,176,1485,10912,6634,520,1891,555,1013,10613,4562,287,1341,1183,563,7934,2078,99,579,1937,206,4901,509,15,160,2056,63,2801,34552,2212,6671,5969,20209,69611,13,3,0,0,9122,9139,724,25,33,7,10235,11023,9497,363,427,22,12457,22767,15286,802,1312,62,4770,22229,13916,999,2555,233,3112,20812,13421,972,3174,696,2353,20615,9640,585,2266,1474,1188,15152,4896,225,958,2355,419,8857,1565,37,234,2562,118,4515,68963,4010,10950,7413,43771,135106
CED102,11,0,0,0,4364,4379,364,19,16,4,6848,7254,6073,187,327,8,11200,17800,8355,424,768,13,4225,13783,6476,487,1092,55,2479,10595,5908,483,1242,94,1593,9324,4741,346,882,255,765,6993,3097,134,335,449,299,4312,1163,31,96,496,85,1877,36193,2122,4760,1382,31863,76315,7,4,0,0,3862,3875,798,50,38,0,5557,6453,7397,311,461,11,9301,17474,8286,511,1047,45,3606,13496,6735,645,1630,185,2182,11368,5711,539,1822,532,1330,9928,4352,300,1202,1189,575,7618,2242,86,452,2059,204,5043,516,19,148,1811,86,2581,36041,2457,6793,5835,26711,77837,17,0,0,4,8227,8255,1165,74,53,6,12407,13703,13468,497,789,22,20494,35274,16641,933,1812,59,7826,27276,13210,1128,2722,237,4663,21959,11622,1024,3063,628,2920,19253,9091,649,2086,1446,1338,14612,5336,218,786,2507,507,9357,1681,46,245,2304,182,4459,72231,4576,11552,7220,58572,154148
CED103,8,0,0,0,4809,4820,122,3,3,0,6232,6369,5458,124,216,9,10214,16022,11101,361,730,13,3235,15438,7898,380,865,46,1817,11005,7223,331,1041,108,1321,10025,5632,234,750,217,638,7472,2820,113,319,357,225,3832,1046,31,75,506,70,1736,41306,1580,4008,1266,28565,76727,4,0,0,0,4472,4479,221,13,5,3,5819,6060,7209,195,340,19,9001,16760,11255,509,1052,48,3024,15883,8102,482,1443,141,1726,11904,7267,396,1714,500,1174,11054,5089,233,1210,1119,644,8296,2136,76,514,1696,306,4725,501,17,154,1896,141,2710,41781,1923,6439,5415,26305,81856,13,0,0,3,9286,9295,342,13,14,3,12053,12422,12668,325,560,30,19214,32784,22360,866,1781,60,6261,31319,15996,864,2316,184,3546,22907,14489,727,2755,611,2489,21079,10722,468,1957,1330,1285,15766,4955,192,836,2059,527,8557,1545,48,233,2403,214,4449,83087,3499,10444,6683,54871,158584
CED104,0,0,6,3,5538,5546,51,0,0,0,4601,4655,1884,54,48,0,4201,6187,7339,168,286,15,1616,9435,8751,302,662,42,1221,10985,7775,259,840,97,839,9805,6185,178,579,227,374,7544,3620,74,247,394,140,4471,968,19,63,495,40,1578,36578,1058,2733,1274,18567,60206,0,0,0,0,5074,5080,87,3,3,0,4015,4109,2725,94,103,5,3321,6248,8516,283,467,36,1242,10548,8960,423,1128,112,1021,11646,7801,323,1253,365,608,10343,5690,171,1015,957,324,8158,2612,79,530,1614,156,4987,538,21,127,1738,70,2491,36930,1390,4627,4828,15831,63609,6,0,3,3,10610,10623,136,3,3,0,8620,8767,4604,144,152,10,7518,12432,15861,451,757,50,2857,19980,17715,723,1792,157,2243,22631,15567,581,2096,461,1441,20148,11873,352,1593,1183,694,15702,6233,150,772,2009,293,9461,1509,34,192,2227,104,4070,73514,2448,7359,6102,34400,123813
CED105,11,4,0,0,6119,6136,560,24,20,0,7637,8237,6677,337,414,15,9295,16742,8756,584,794,30,2720,12886,7398,561,1140,48,1669,10817,6845,525,1418,118,1158,10066,4692,348,922,265,592,6813,2615,114,320,355,197,3613,799,18,77,472,44,1413,38345,2521,5113,1310,29426,76721,32,3,3,0,5543,5583,1337,88,57,3,5646,7128,8235,599,665,21,5415,14941,8089,806,1242,96,1735,11959,6758,723,1722,258,1184,10644,5957,540,1945,684,884,10018,3921,311,1080,1289,469,7073,1642,82,330,1594,165,3818,359,19,120,1549,65,2114,36335,3177,7167,5499,21108,73283,44,3,10,3,11665,11724,1899,112,78,8,13280,15369,14916,936,1086,36,14714,31675,16845,1386,2031,122,4455,24842,14151,1283,2864,309,2856,21465,12805,1069,3362,809,2045,20086,8618,662,1998,1550,1053,13887,4253,201,653,1954,367,7429,1155,39,203,2014,113,3523,74674,5703,12281,6805,50536,150001
CED106,10,0,0,0,5777,5788,76,5,0,0,4795,4876,2641,55,76,0,4882,7657,9046,203,398,11,1848,11509,9381,321,674,38,1172,11591,7614,290,753,73,769,9500,5865,145,551,216,373,7152,3823,69,286,418,169,4754,1405,22,87,572,58,2140,39857,1111,2823,1326,19841,64957,0,0,0,5,5485,5485,157,9,3,5,4353,4526,3651,102,168,3,4238,8159,10266,373,676,36,1847,13200,9999,508,1218,143,1169,13038,7412,291,1347,336,717,10103,5725,179,1047,925,414,8284,3049,58,609,1819,205,5737,720,19,195,2244,139,3309,40972,1537,5260,5515,18570,71856,6,0,0,3,11261,11279,234,12,3,5,9151,9400,6289,158,244,3,9119,15818,19316,575,1072,45,3698,24709,19379,830,1891,180,2343,24628,15024,584,2106,410,1487,19602,11586,326,1595,1142,784,15435,6866,127,894,2235,372,10492,2123,39,275,2814,197,5448,80823,2647,8079,6844,38416,136812
CED107,8,10,3,0,5342,5362,144,12,3,0,4596,4765,3242,211,157,11,6622,10247,5313,433,560,26,3501,9825,5870,549,1214,82,2640,10363,6298,603,1758,206,1973,10845,6122,401,1506,529,959,9525,3417,183,626,697,321,5246,783,26,99,548,71,1526,31199,2428,5938,2105,26027,67700,0,0,0,0,4803,4805,230,19,3,0,4039,4297,3877,317,228,14,5777,10215,5563,585,742,56,2887,9828,6163,600,1619,206,2104,10681,6473,584,2070,585,1359,11069,5547,360,1690,1371,537,9504,2462,138,710,2111,258,5684,423,18,129,1842,102,2522,30745,2629,7193,6174,21868,68606,15,10,3,5,10145,10167,380,30,9,5,8637,9063,7119,526,392,22,12399,20457,10872,1017,1295,80,6390,19654,12033,1148,2838,286,4741,21049,12769,1189,3825,789,3332,21909,11673,763,3197,1894,1496,19023,5874,322,1343,2802,582,10926,1206,43,227,2394,173,4049,61947,5054,13132,8276,47893,136304
CED108,12,3,0,3,6487,6508,193,19,0,0,7011,7220,5537,270,242,15,8697,14758,11472,508,575,28,3359,15941,7646,590,991,88,2262,11585,6470,545,1093,183,1400,9690,4693,385,786,390,409,6661,2042,127,288,450,102,3012,426,16,42,312,32,833,38490,2474,4025,1463,29763,76218,7,5,0,0,6060,6078,504,41,17,6,6067,6627,8104,440,334,28,7171,16069,11205,725,886,89,2945,15852,7225,745,1420,281,1997,11663,5941,649,1567,848,1092,10097,3986,373,1175,1645,370,7547,1271,96,462,1650,107,3582,218,19,108,1242,51,1634,38456,3088,5964,5792,25858,79150,19,15,0,6,12550,12586,697,60,17,4,13074,13850,13648,706,568,39,15866,30830,22673,1234,1461,117,6311,31791,14870,1336,2416,367,4261,23248,12408,1199,2661,1035,2490,19794,8682,757,1961,2038,781,14213,3311,224,752,2096,213,6589,646,39,149,1555,78,2464,76948,5563,9985,7254,55618,155365
CED109,6,0,0,0,4362,4372,30,6,0,0,4147,4182,2295,98,128,3,6246,8769,6012,280,518,11,2479,9300,6616,427,1074,57,1818,9987,6095,346,1275,123,1266,9103,5169,244,877,260,558,7105,3294,129,392,473,213,4501,1195,33,79,604,44,1967,30714,1546,4339,1533,21144,59283,5,0,0,0,4157,4165,82,3,6,0,4026,4115,3253,141,196,10,5676,9279,6591,350,721,42,2296,10011,6917,507,1530,133,1572,10660,5992,380,1850,411,1010,9639,4822,297,1434,977,494,8028,2657,86,725,1876,157,5506,631,16,200,2209,77,3133,30950,1791,6658,5665,19468,64530,11,0,0,0,8524,8537,115,7,4,5,8174,8298,5551,238,320,13,11922,18049,12604,628,1243,55,4776,19311,13529,935,2601,191,3385,20639,12090,729,3126,533,2278,18747,9993,533,2315,1239,1052,15129,5955,217,1111,2352,369,10008,1827,50,279,2816,124,5094,61662,3339,10996,7200,40611,123810
CED110,14,0,0,0,4922,4938,94,8,4,0,3818,3928,2094,136,105,6,5872,8214,4239,406,515,15,3382,8556,5048,558,1272,69,2742,9691,6202,642,2125,206,2264,11430,7396,578,2246,552,1146,11917,4633,205,944,784,339,6910,1317,39,176,760,79,2368,31034,2571,7372,2399,24583,67957,0,0,0,0,4732,4737,148,22,7,3,3621,3802,2754,248,216,15,5212,8450,4672,632,792,66,3130,9302,5513,787,1871,244,2450,10877,6757,789,2840,701,1851,12940,6821,508,2669,1618,843,12455,3613,129,1119,2793,249,7896,673,20,254,2619,83,3654,30958,3141,9761,8072,22179,74113,13,3,0,0,9657,9679,239,30,8,3,7445,7729,4849,386,322,27,11088,16670,8912,1041,1307,84,6514,17863,10561,1353,3141,318,5193,20566,12955,1433,4962,907,4113,24368,14217,1086,4913,2170,1989,24373,8244,332,2062,3581,592,14808,1992,57,427,3382,163,6018,61988,5721,17135,10465,46759,142073
CED111,0,0,0,0,4936,4939,85,4,0,0,6280,6373,2735,114,91,3,8130,11081,5854,304,515,20,3112,9809,5953,460,1125,65,2366,9974,5921,403,1457,148,1752,9683,5026,277,1067,361,710,7442,3114,133,445,565,244,4496,954,17,94,558,54,1675,29649,1713,4792,1724,27595,65469,7,0,0,0,4822,4823,154,10,3,0,6100,6266,3660,194,219,21,6626,10725,6302,429,739,61,2690,10223,6150,549,1620,134,1952,10403,5899,483,1940,506,1235,10070,4679,258,1601,1103,489,8121,2418,91,661,2014,155,5338,488,10,162,2082,51,2798,29761,2031,6941,5922,24117,68767,8,0,0,0,9756,9767,242,7,5,0,12381,12639,6398,310,311,25,14761,21802,12158,735,1256,74,5803,20029,12105,1010,2748,202,4318,20382,11820,885,3398,650,2985,19750,9700,536,2664,1463,1199,15558,5531,223,1105,2579,400,9837,1443,28,251,2645,103,4479,59406,3743,11740,7642,51709,134240
CED112,4,6,0,0,5192,5195,96,9,3,0,4504,4608,2536,150,115,5,6326,9136,5353,435,615,18,3118,9544,5594,616,1177,65,2386,9838,5505,537,1600,189,1603,9435,5337,409,1416,453,734,8355,3218,168,653,662,254,4949,876,30,127,644,72,1744,28521,2357,5717,2029,24183,62810,5,5,0,0,4824,4835,151,19,0,8,4328,4505,3460,326,240,21,5834,9879,5780,646,908,49,2778,10166,5730,778,1840,196,2075,10622,5617,674,2374,610,1193,10472,4994,438,2085,1346,532,9392,2448,123,938,2271,228,6007,484,15,266,2206,87,3055,28672,3019,8662,6702,21879,68927,9,6,0,3,10014,10033,241,26,3,4,8830,9114,5992,472,361,27,12158,19020,11139,1086,1522,67,5894,19708,11330,1391,3022,260,4454,20457,11126,1208,3972,798,2799,19907,10331,850,3506,1794,1264,17745,5666,289,1593,2930,481,10959,1359,41,393,2850,159,4801,57193,5371,14377,8735,46057,131734
CED113,0,0,0,0,4533,4538,79,5,4,5,3839,3927,2877,106,153,9,6195,9333,5476,305,502,20,3120,9421,6341,525,1209,68,2654,10800,7075,545,1911,191,2045,11761,6490,454,1727,428,890,9990,3289,141,604,605,249,4893,772,21,109,432,56,1394,32390,2107,6221,1752,23584,66046,3,0,0,0,4183,4185,160,14,0,0,3387,3566,3758,218,202,17,5316,9518,5874,452,684,56,2908,9969,6723,619,1556,189,2122,11208,7065,514,2106,567,1514,11771,5786,308,1691,1269,612,9670,2394,91,575,1742,163,4968,343,13,102,1550,47,2059,32103,2235,6932,5391,20253,66904,3,3,3,0,8715,8718,241,21,8,3,7222,7493,6636,323,355,22,11510,18847,11346,754,1185,70,6030,19388,13058,1148,2767,255,4779,22010,14137,1061,4020,764,3566,23536,12277,763,3419,1699,1501,19654,5682,236,1182,2348,407,9855,1113,37,208,1986,104,3452,64493,4340,13147,7144,43833,132953
CED114,9,0,0,5,5249,5265,95,11,3,0,4460,4573,3115,153,136,11,6748,10162,5498,401,489,16,3050,9457,6067,609,1164,76,2402,10321,7157,623,1631,220,1836,11469,6907,512,1633,553,905,10511,3881,188,605,742,291,5702,1052,36,90,596,82,1861,33790,2528,5737,2216,25032,69301,3,3,6,0,5019,5040,204,20,3,0,4146,4379,3947,272,233,30,5739,10217,5915,523,771,87,2709,10006,6320,685,1486,224,1951,10668,7345,635,2034,624,1203,11837,6305,399,1624,1501,484,10314,3051,113,633,2449,172,6419,484,12,114,2152,73,2840,33572,2657,6903,7062,21504,71708,10,3,4,9,10271,10298,299,24,9,9,8608,8948,7059,424,364,35,12486,20376,11410,926,1253,108,5764,19463,12392,1297,2644,301,4352,20990,14502,1261,3668,841,3038,23306,13210,912,3257,2052,1388,20824,6931,298,1235,3187,467,12114,1538,48,208,2746,156,4701,67365,5186,12634,9284,46536,141007
CED115,9,0,0,0,5710,5723,277,11,13,0,5949,6248,3777,276,373,14,8013,12455,5974,525,934,30,3097,10550,6552,641,1445,71,2001,10711,7158,646,1627,160,1455,11037,5460,455,986,328,534,7765,2672,154,297,408,169,3703,829,38,65,386,59,1376,32700,2746,5732,1394,26982,69560,26,0,0,0,5485,5517,694,50,32,5,5433,6214,5406,509,676,39,5759,12390,6848,813,1445,136,2266,11506,6644,737,2078,307,1660,11419,6461,664,2090,855,1139,11205,4528,381,1207,1629,576,8327,1647,92,326,1954,145,4171,343,24,88,1649,58,2157,32608,3263,7943,6578,22530,72918,34,0,0,0,11194,11236,971,57,40,5,11384,12460,9181,789,1050,53,13778,24843,12822,1334,2382,160,5364,22062,13203,1380,3516,380,3660,22132,13620,1307,3711,1018,2592,22246,9988,838,2194,1960,1111,16092,4317,244,624,2366,315,7871,1173,51,155,2034,112,3531,65311,6008,13671,7970,49513,142478
CED116,7,0,3,0,4300,4316,64,8,3,0,3544,3623,2053,137,95,4,5501,7789,4308,351,457,15,2918,8046,4976,486,1188,57,2455,9175,7078,559,2040,223,2017,11911,8994,520,2041,589,965,13103,5135,246,795,857,304,7335,1248,41,145,668,62,2161,33868,2353,6767,2410,22064,67461,3,0,0,3,3953,3958,113,7,4,0,3094,3222,2695,257,161,26,4661,7799,4675,472,700,47,2527,8418,5378,624,1623,185,1939,9742,7795,623,2497,622,1537,13064,8494,407,2229,1660,723,13508,3838,145,892,2525,226,7629,633,12,206,2315,78,3249,33617,2554,8309,7380,18745,70598,5,3,8,3,8253,8273,183,16,10,0,6644,6842,4742,396,259,30,10164,15593,8981,815,1156,62,5444,16466,10356,1116,2812,242,4391,18925,14873,1180,4536,842,3550,24979,17487,928,4262,2247,1692,26616,8973,391,1684,3386,528,14966,1882,54,348,2980,143,5405,67485,4900,15073,9795,40807,138060
CED117,0,0,0,0,3181,3183,92,4,0,5,4240,4335,2651,106,160,10,11093,14015,6428,299,591,17,5307,12639,5567,415,1058,42,3516,10597,4007,328,1223,92,2332,7982,2893,230,943,195,1178,5439,1686,92,366,247,456,2849,566,22,55,283,123,1048,23888,1494,4399,887,31427,62096,4,4,0,0,2881,2891,162,15,6,0,4571,4760,3512,152,273,13,11158,15105,6738,383,804,41,5061,13028,5539,508,1436,107,3526,11119,3778,377,1594,313,2148,8206,2621,206,1415,824,1114,6183,1214,83,542,1147,373,3361,275,14,150,1100,73,1612,23838,1744,6227,3541,30909,66263,4,8,0,0,6062,6069,254,19,11,3,8810,9095,6164,254,435,18,22252,29123,13166,678,1394,57,10372,25666,11105,928,2497,146,7040,21719,7782,708,2812,401,4486,16191,5512,439,2357,1017,2291,11617,2900,183,908,1396,828,6214,842,30,206,1386,192,2659,47729,3237,10626,4428,62339,128354
CED118,7,0,0,0,6174,6184,212,4,8,0,6569,6789,6043,184,218,7,8180,14637,14899,453,670,19,3001,19041,9433,543,914,72,1719,12677,6446,402,956,127,1029,8964,4600,240,696,300,362,6193,2094,86,241,390,104,2910,437,9,48,261,23,778,44167,1924,3745,1175,27171,78182,13,0,0,0,5698,5706,507,27,14,0,5473,6016,8613,254,282,15,5892,15064,14685,630,956,69,2284,18622,8388,668,1514,211,1386,12170,5926,462,1490,622,766,9269,4015,271,1029,1307,287,6909,1301,75,391,1360,79,3205,168,0,90,930,17,1214,43614,2392,5769,4528,21878,78175,18,0,0,0,11876,11895,716,30,19,3,12038,12810,14664,441,499,23,14075,29697,29583,1085,1624,92,5288,37663,17823,1213,2427,282,3108,24846,12372,862,2443,755,1800,18229,8620,516,1719,1604,649,13110,3396,160,631,1748,180,6111,602,17,142,1190,39,1995,87786,4317,9513,5702,49048,156361
CED119,7,0,0,0,5052,5064,64,3,5,6,4548,4627,2771,72,105,9,5307,8261,7311,265,435,11,2141,10163,7341,397,885,45,1480,10147,6467,285,934,133,923,8740,5249,208,612,267,347,6682,2787,89,290,422,120,3706,684,18,56,420,30,1211,32676,1342,3319,1306,19957,58597,5,0,0,0,4631,4636,117,11,7,3,3939,4079,3800,121,167,5,4462,8565,7901,373,649,49,1920,10899,7511,507,1366,118,1369,10865,6291,353,1444,402,702,9197,4705,209,1015,877,306,7110,2031,52,531,1469,99,4182,383,8,107,1406,66,1965,32752,1643,5274,4333,17497,61496,14,0,0,0,9680,9699,184,11,12,6,8490,8704,6578,197,275,15,9775,16829,15215,639,1087,61,4064,21063,14852,904,2251,159,2851,21011,12756,639,2376,532,1631,17935,9957,419,1625,1145,652,13793,4814,141,817,1894,218,7886,1064,27,163,1823,99,3181,65426,2987,8591,5643,37451,120095
CED120,4,0,0,0,5647,5654,99,0,0,0,4834,4939,3901,173,149,4,6392,10620,6922,398,546,19,2755,10645,7221,533,1219,57,2046,11072,6746,453,1459,168,1311,10139,5847,374,1115,394,588,8315,2941,145,447,558,204,4298,640,18,89,383,49,1177,34314,2098,5019,1586,23829,66853,3,0,0,0,5257,5261,174,12,3,0,4438,4633,5039,281,276,11,5361,10967,7321,579,839,60,2403,11211,7315,681,1660,177,1528,11358,6661,551,1869,522,1003,10609,5316,303,1439,1218,447,8722,2093,88,551,1667,171,4576,341,19,114,1385,68,1927,34268,2506,6754,5048,20680,69263,11,0,0,0,10902,10914,273,15,6,3,9275,9573,8942,447,426,17,11753,21582,14242,979,1385,84,5162,21855,14533,1211,2878,235,3574,22428,13404,1006,3335,690,2314,20748,11163,681,2552,1606,1033,17034,5035,232,997,2230,379,8874,978,37,200,1769,116,3108,68583,4611,11774,6635,44513,136113
CED121,9,0,0,4,5435,5443,131,0,3,6,5128,5263,3384,220,179,8,7397,11188,5722,528,669,19,3619,10558,6033,646,1328,74,2585,10672,6429,552,1765,227,1727,10698,6335,396,1424,488,674,9323,3600,141,567,640,226,5180,865,30,107,608,62,1666,32508,2524,6045,2075,26843,69996,6,4,0,0,4981,4984,224,18,5,0,4420,4676,4252,349,276,20,6174,11063,5959,638,877,77,2933,10487,6202,714,1698,206,2026,10845,6503,570,2141,613,1118,10935,5870,310,1753,1396,469,9803,2648,108,712,2145,184,5792,480,22,140,1994,80,2715,32128,2730,7597,6457,22384,71302,5,3,0,6,10409,10422,357,22,6,5,9549,9941,7630,574,453,29,13572,22251,11688,1163,1549,94,6550,21046,12230,1368,3024,283,4611,21516,12932,1116,3906,838,2842,21629,12208,708,3183,1884,1145,19128,6248,247,1281,2781,406,10968,1339,56,247,2604,141,4383,64637,5251,13649,8534,49225,141295
CED122,9,0,0,0,4522,4527,106,0,0,8,7186,7295,3695,144,189,10,14058,18095,7373,319,695,11,5314,13702,6592,450,1065,48,2900,11056,5362,360,1239,115,1920,8995,3965,307,947,225,946,6390,2520,140,461,407,409,3931,878,27,86,397,113,1499,30494,1749,4675,1207,37372,75493,0,0,0,3,4219,4223,188,11,3,0,6886,7091,4627,202,291,17,13490,18621,7769,452,912,42,4740,13911,6665,585,1502,153,2619,11517,5021,414,1702,458,1672,9249,3615,330,1385,1062,883,7276,1949,101,712,1696,377,4845,370,18,172,1539,184,2288,30203,2115,6683,4966,35061,79038,12,0,3,3,8738,8753,292,14,7,9,14072,14389,8324,346,478,22,27547,36721,15140,763,1608,52,10048,27612,13252,1032,2569,200,5519,22576,10378,773,2935,570,3587,18246,7586,635,2333,1287,1830,13670,4473,240,1175,2103,789,8778,1251,47,260,1936,297,3791,60696,3858,11363,6174,72437,154528
CED123,9,5,6,7,5823,5844,177,8,7,0,6356,6549,4543,259,204,10,8831,13856,8333,572,748,25,4083,13756,6791,689,1325,73,2589,11460,5690,527,1457,167,1433,9276,4714,351,1016,387,471,6938,2260,130,386,498,128,3399,498,28,57,263,23,872,33017,2580,5200,1426,29729,71953,6,0,4,4,5647,5663,341,23,7,0,5963,6336,6083,443,376,31,8074,15004,8479,792,1117,76,3592,14059,6624,793,1883,240,2118,11657,5440,605,2068,677,1046,9834,4258,362,1492,1298,344,7746,1552,87,541,1604,94,3877,220,14,139,1164,39,1577,33002,3110,7638,5093,26913,75758,22,3,8,5,11469,11509,513,34,17,4,12318,12890,10629,706,589,35,16907,28860,16813,1360,1866,101,7674,27817,13413,1483,3208,304,4703,23115,11131,1138,3527,846,2477,19113,8970,707,2510,1686,807,14685,3810,215,926,2101,223,7278,716,42,200,1437,64,2446,66014,5689,12836,6521,56644,147710
CED124,0,0,3,0,4297,4301,56,11,4,0,3053,3122,1709,111,109,3,4050,5974,3651,338,418,9,2529,6950,4863,549,1092,63,2366,8943,6837,625,2039,222,1923,11640,8846,610,2251,607,987,13312,5331,252,988,887,304,7764,1248,42,161,712,66,2237,32546,2528,7078,2512,19573,64236,0,0,0,3,4027,4035,119,7,0,0,2749,2874,2324,218,183,11,3890,6628,4200,477,639,49,2351,7713,5352,633,1547,199,1963,9690,7633,651,2494,703,1377,12861,8348,488,2219,1654,620,13331,4017,130,926,2639,207,7914,665,11,199,2341,67,3295,32656,2619,8200,7609,17253,68340,4,0,3,4,8329,8337,179,15,4,0,5801,5989,4031,327,291,19,7939,12603,7847,808,1063,58,4885,14663,10210,1180,2642,259,4331,18632,14472,1274,4527,929,3297,24506,17193,1100,4474,2265,1613,26639,9347,374,1918,3527,515,15676,1918,54,364,3060,138,5529,65205,5145,15277,10123,36829,132575
CED125,11,0,0,0,6429,6436,172,12,4,3,6381,6576,5819,280,206,19,8739,15066,10761,657,727,24,3692,15860,7646,665,1137,65,2175,11684,6750,563,1295,198,1152,9952,5293,377,873,382,387,7314,2241,117,286,431,122,3202,362,15,48,209,22,657,39062,2686,4577,1336,29093,76750,13,0,0,3,6137,6162,413,32,14,3,5903,6368,8548,517,357,19,7632,17070,10601,847,1086,94,3293,15925,7043,850,1631,236,1971,11729,6548,676,1958,719,958,10863,4472,392,1451,1454,369,8136,1465,85,495,1378,90,3517,163,15,75,819,32,1104,39272,3418,7069,4728,26380,80872,26,0,0,6,12563,12600,584,42,13,4,12283,12938,14365,797,565,37,16369,32135,21362,1505,1808,124,6981,31773,14682,1512,2765,301,4141,23413,13301,1238,3252,915,2107,20815,9769,766,2327,1840,754,15452,3712,201,777,1813,215,6723,527,33,125,1026,57,1764,78336,6103,11642,6060,55478,157621
