CED_CODE_2021,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
CED408,0,28,4657,4685,71,371,3279,3722,2204,1832,2858,6888,5123,1542,1745,8405,6487,1533,2291,10307,6865,1300,2589,10754,7617,792,2213,10624,4510,226,1226,5961,901,32,503,1434,33772,7649,21361,62784,3,50,4521,4576,128,601,2716,3443,3058,2101,2309,7474,6063,1628,2069,9764,6886,1539,2800,11226,7188,1231,3240,11666,7419,680,3481,11583,3285,157,2628,6070,429,22,1264,1720,34467,8008,25024,67502,3,75,9176,9257,199,969,5993,7158,5260,3933,5172,14360,11187,3167,3814,18171,13371,3065,5086,21528,14058,2534,5831,22417,15039,1478,5693,22205,7795,383,3857,12038,1332,55,1765,3153,68244,15655,46386,130286
CED409,3,63,5549,5617,150,814,4860,5826,3504,2914,5897,12318,5538,1622,3933,11095,5119,1274,3768,10158,5541,901,3507,9951,4281,354,2109,6751,2291,94,978,3366,568,24,452,1045,26997,8071,31060,66123,8,115,5091,5208,358,1184,4145,5684,4846,3032,5339,13214,5858,1610,4011,11476,5186,1224,4131,10543,5410,797,4216,10425,3770,282,3202,7254,1770,75,2298,4142,252,8,1133,1393,27462,8331,33557,69353,9,178,10636,10825,509,2002,9001,11510,8351,5948,11232,25529,11397,3230,7941,22572,10303,2501,7897,20699,10955,1701,7720,20379,8047,641,5318,14005,4062,176,3276,7511,822,32,1587,2438,54456,16401,64614,135471
CED410,0,10,5222,5234,85,350,5202,5632,3462,2131,5677,11267,7798,1209,2528,11532,7273,892,2751,10909,6472,738,2513,9724,5804,466,1886,8159,4054,157,1165,5371,1148,27,693,1864,36086,5970,27636,69692,0,27,4690,4709,170,563,4569,5301,4778,2222,4565,11566,8443,1126,2860,12431,7367,944,3447,11761,6403,678,3850,10925,5660,366,3883,9906,3150,100,3553,6802,506,10,2281,2804,36478,6029,33700,76211,0,37,9911,9943,256,913,9769,10932,8239,4348,10245,22829,16238,2334,5394,23966,14640,1832,6200,22668,12873,1423,6359,20652,11463,828,5766,18063,7205,254,4716,12174,1657,33,2975,4672,72571,12004,61334,145904
CED494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED501,3,69,5411,5486,94,798,3861,4757,3146,2966,4393,10501,6134,1798,2744,10681,6057,1278,2649,9986,5399,788,2345,8532,3893,316,1543,5750,2238,96,864,3204,472,13,344,833,27440,8127,24165,59740,0,126,4984,5107,225,1243,3292,4758,4760,3456,3920,12135,7306,1913,3204,12424,6558,1330,3232,11115,5312,715,3093,9122,3705,259,2596,6561,1633,61,1860,3552,235,8,855,1103,29737,9114,27037,65881,0,196,10399,10592,323,2046,7156,9518,7907,6416,8314,22638,13436,3715,5948,23100,12618,2601,5878,21101,10713,1501,5439,17654,7600,572,4138,12316,3871,163,2725,6761,706,17,1202,1928,57176,17239,51198,125620
CED502,0,43,5039,5084,136,606,4531,5273,3884,2305,5534,11727,8567,1459,3426,13461,5930,1016,2967,9915,4799,614,2478,7893,4169,281,1687,6131,2072,74,853,2998,441,18,301,760,30006,6415,26819,63242,9,95,4817,4912,363,935,3795,5092,6109,2568,4341,13022,9060,1481,3266,13807,5790,989,3215,9989,4712,570,3276,8559,3630,210,2946,6785,1431,44,1893,3364,189,4,875,1067,31285,6901,28412,66596,11,136,9850,9999,491,1544,8329,10366,9995,4873,9881,24750,17626,2939,6695,27266,11714,2006,6178,19899,9518,1184,5749,16453,7805,486,4634,12922,3505,123,2740,6369,633,17,1174,1831,61295,13308,55229,129837
CED503,0,55,4234,4289,91,562,2810,3469,2167,1972,2919,7053,4324,1374,1976,7676,4962,1142,2116,8222,5564,922,2041,8523,5700,546,1982,8229,3624,181,1148,4955,771,34,504,1314,27212,6788,19733,53729,5,92,4160,4256,185,846,2518,3551,3384,2434,2728,8545,5344,1530,2313,9181,5616,1241,2652,9506,5962,883,2830,9677,5565,439,2872,8878,2703,139,2261,5099,391,20,1143,1552,29156,7620,23472,60248,6,139,8393,8539,278,1408,5330,7018,5555,4402,5642,15603,9670,2903,4289,16862,10583,2384,4759,17730,11526,1805,4871,18210,11268,986,4858,17106,6326,320,3404,10053,1163,54,1649,2862,56365,14408,43202,113973
CED504,3,31,4846,4879,111,437,4947,5495,3470,2312,6376,12154,6394,1512,3566,11477,5908,918,3225,10050,6118,619,2823,9564,5314,327,1948,7591,2922,107,1080,4104,699,10,415,1122,30934,6271,29226,66435,8,66,4545,4621,299,699,4219,5214,5033,2657,4795,12489,7173,1420,3313,11909,6153,877,3668,10706,5994,563,3816,10373,4764,230,3639,8629,2032,84,2531,4645,286,9,1203,1502,31747,6613,31729,70090,9,102,9389,9499,408,1133,9162,10709,8504,4972,11169,24647,13567,2939,6881,23386,12061,1800,6888,20753,12115,1186,6636,19936,10073,557,5590,16221,4952,186,3614,8750,983,19,1618,2627,62679,12890,60953,136524
CED505,3,11,4924,4943,39,323,4058,4420,2189,2694,4752,9636,6436,1555,2216,10202,7153,942,1989,10086,5788,784,1875,8442,4798,409,1630,6830,3049,169,942,4161,887,40,452,1379,30341,6926,22829,60095,0,33,4584,4617,89,553,4057,4700,3248,3103,4549,10895,7467,1461,2531,11467,7436,947,2887,11275,5613,663,2974,9256,4428,332,2946,7712,2380,87,2596,5061,456,12,1626,2094,31116,7198,28768,67075,5,48,9510,9559,129,875,8112,9112,5436,5796,9300,20536,13905,3015,4746,21666,14590,1886,4877,21358,11400,1448,4849,17699,9223,740,4578,14543,5432,254,3536,9224,1344,53,2080,3474,61457,14124,51593,127171
CED506,16,104,4448,4574,128,813,2874,3820,2579,3189,3957,9726,5340,2238,2886,10460,5364,1714,3138,10216,5402,1332,3292,10031,4336,587,2432,7364,2061,150,1043,3257,384,20,318,725,25616,10157,24391,60160,26,181,4011,4221,201,1215,2414,3833,3812,3638,3772,11215,6169,2309,2880,11362,5741,1766,3030,10533,5425,1188,3082,9700,3828,428,2446,6693,1461,98,1503,3057,172,15,662,844,26833,10834,23798,61467,43,283,8463,8790,334,2029,5289,7649,6384,6827,7731,20944,11515,4547,5763,21820,11107,3476,6169,20753,10835,2527,6370,19728,8163,1015,4881,14059,3519,253,2547,6315,556,34,980,1574,52452,20991,48188,121630
CED507,4,43,4257,4302,75,565,2387,3023,1991,2001,2889,6875,4692,1439,2106,8239,5290,1169,2264,8728,5407,971,2048,8429,5297,549,1736,7575,2820,137,846,3800,618,19,378,1013,26195,6894,18893,51981,8,89,4013,4109,133,820,1821,2772,2982,2330,2535,7845,5849,1555,2504,9911,5881,1317,2836,10038,5719,952,2786,9461,4893,386,2727,8005,2059,101,2043,4207,302,0,1088,1399,27833,7561,22358,57751,14,129,8269,8411,200,1383,4206,5794,4974,4331,5420,14729,10545,2997,4606,18150,11176,2492,5106,18767,11127,1924,4836,17884,10186,937,4455,15581,4881,238,2887,8008,920,27,1464,2409,54025,14459,41251,109727
CED508,0,26,4194,4221,51,506,3883,4443,2701,3056,4682,10439,6463,1808,2783,11059,6059,1190,2628,9876,5266,838,2280,8384,4159,472,1679,6306,2220,118,832,3166,548,20,354,929,27473,8028,23322,58826,0,45,4125,4166,117,822,3753,4695,4068,3509,4164,11743,7283,1833,2925,12043,6345,1252,3160,10759,5210,791,3275,9276,3821,330,2901,7049,1577,70,1913,3556,237,8,1036,1284,28665,8658,27248,64576,0,70,8317,8388,171,1328,7641,9139,6767,6564,8841,22178,13748,3638,5717,23103,12405,2444,5782,20634,10476,1626,5555,17669,7974,805,4583,13361,3803,190,2743,6725,784,28,1390,2204,56134,16689,50577,123402
CED509,5,42,5192,5234,100,523,3928,4550,3311,2425,4053,9789,6788,1576,2382,10746,6435,1213,2266,9912,5655,842,1989,8495,4596,386,1440,6418,2561,116,777,3452,563,13,321,895,30005,7140,22345,59489,6,64,4719,4785,207,896,3241,4335,5086,2809,3377,11277,7585,1706,2588,11880,6849,1268,2888,11006,5622,765,2870,9253,4188,298,2468,6952,1838,78,1819,3732,281,8,891,1178,31660,7892,24853,64410,6,102,9905,10020,299,1412,7166,8885,8401,5236,7429,21064,14376,3286,4969,22623,13284,2482,5161,20927,11282,1608,4858,17749,8778,685,3905,13374,4396,193,2593,7184,845,22,1211,2077,61672,15028,47205,123896
CED510,0,19,5264,5283,25,277,4165,4463,1820,1856,3487,7161,6404,1354,1831,9585,7661,1021,1782,10469,7486,722,1539,9741,6759,309,1238,8304,2845,77,646,3567,590,18,320,924,33580,5656,20269,59498,0,36,4814,4843,72,449,3434,3954,2848,2230,2501,7575,7565,1417,1813,10788,8236,1031,2209,11475,7911,659,2419,10984,5994,239,2583,8817,2020,48,1823,3888,310,4,1049,1363,34951,6110,22635,63694,0,55,10073,10124,96,726,7597,8421,4666,4086,5985,14742,13966,2769,3646,20378,15897,2054,3992,21941,15390,1381,3955,20721,12746,556,3824,17123,4861,120,2468,7455,901,16,1367,2287,68532,11765,42906,123199
CED511,8,82,3997,4088,109,736,2630,3475,2316,2346,3242,7901,4465,1543,2271,8285,5131,1396,2883,9411,6027,1211,3324,10567,5442,610,2669,8725,2898,165,1291,4358,684,17,478,1176,27085,8118,22789,57991,17,190,3541,3743,230,1094,1798,3118,3225,2560,2572,8358,5250,1639,2225,9108,5610,1489,2762,9862,6203,1103,3077,10384,4943,420,2798,8158,2101,104,2209,4421,304,12,1076,1394,27885,8609,22063,58549,26,272,7537,7836,338,1826,4422,6592,5535,4907,5813,16258,9715,3181,4501,17398,10742,2883,5641,19272,12235,2314,6401,20947,10387,1033,5471,16883,5004,273,3502,8777,983,28,1555,2572,54967,16724,44845,116539
CED512,5,37,5782,5821,96,582,4499,5185,3320,2857,4224,10399,7544,1705,2253,11507,7368,1178,2152,10690,5606,656,1557,7821,3868,226,1017,5109,1986,69,546,2596,413,18,206,638,30197,7333,22226,59758,5,58,5441,5503,222,956,3921,5098,5155,3367,3766,12294,8575,1775,2891,13237,7802,1217,2965,11989,5289,559,2702,8547,3400,180,2196,5779,1515,50,1529,3100,189,13,639,841,32159,8186,26044,66384,6,96,11217,11320,323,1544,8420,10280,8475,6227,7990,22690,16117,3481,5146,24743,15170,2396,5115,22684,10890,1221,4260,16370,7264,410,3213,10887,3504,123,2072,5693,604,32,847,1477,62356,15520,48268,126144
CED513,3,22,3278,3293,75,680,4245,5000,3742,4513,7539,15797,6874,2421,4308,13600,5404,1294,3419,10125,4581,914,3234,8726,3594,450,2270,6305,2039,119,1045,3203,654,24,463,1136,26959,10436,29795,67192,0,55,3111,3164,205,1054,4236,5495,5231,4860,6754,16845,7203,2113,4093,13409,5412,1191,3735,10343,4433,716,3803,8949,3286,307,3382,6972,1512,70,2370,3947,300,9,1557,1864,27582,10371,33039,70989,5,76,6389,6463,282,1736,8478,10494,8978,9372,14295,32641,14079,4530,8397,27007,10818,2489,7157,20467,9008,1630,7032,17679,6876,757,5647,13281,3550,190,3408,7147,953,27,2019,2999,54540,20805,62833,138181
CED514,3,44,4275,4317,127,752,6035,6918,4299,3527,8353,16177,7405,1776,3838,13016,5646,1106,3151,9898,4903,735,3010,8646,4210,387,2094,6690,2112,104,1048,3260,598,11,438,1054,29302,8451,32226,69975,0,75,3949,4025,311,1180,5121,6618,6079,3840,6022,15940,7783,1707,3469,12950,5740,1035,3322,10095,4841,664,3674,9171,3759,292,3412,7455,1511,75,2390,3974,283,4,1360,1650,30305,8863,32719,71888,4,116,8226,8347,435,1936,11164,13531,10379,7367,14372,32115,15186,3477,7303,25968,11387,2138,6473,19993,9745,1398,6681,17822,7968,679,5498,14146,3621,185,3436,7234,888,17,1797,2703,59604,17309,64945,141856
CED515,6,14,5972,5986,52,263,5183,5503,2391,1517,4779,8681,7935,937,2089,10958,8488,740,1835,11061,7368,600,1725,9696,6729,318,1393,8440,3440,111,838,4392,908,15,503,1428,37317,4525,24305,66151,3,21,5654,5683,107,435,4533,5079,3680,1697,3571,8948,9402,1001,2391,12793,8819,765,2699,12277,7610,581,2821,11012,6081,251,3009,9342,2472,67,2481,5019,434,13,1611,2052,38589,4837,28776,72206,6,40,11626,11672,160,706,9721,10582,6078,3215,8346,17635,17333,1942,4480,23749,17302,1502,4539,23341,14977,1179,4543,20705,12809,571,4401,17778,5912,182,3318,9415,1334,28,2111,3476,75913,9361,53076,138354
CED594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED601,0,25,2815,2840,72,472,2363,2904,1858,1603,3364,6825,2948,1010,1552,5507,3267,853,1804,5921,3695,677,1909,6277,3622,367,1509,5507,2090,89,836,3019,411,15,378,798,17960,5113,16520,39593,3,59,2703,2772,151,661,1920,2737,2386,1717,2587,6697,3172,1004,1912,6095,3545,838,2268,6646,3852,604,2384,6843,3296,253,2391,5946,1511,66,1890,3466,209,4,923,1134,18135,5211,18980,42328,4,84,5523,5613,219,1133,4285,5639,4244,3326,5947,13519,6124,2019,3461,11601,6810,1690,4069,12565,7547,1280,4298,13123,6921,625,3905,11452,3603,154,2721,6479,617,21,1299,1937,36096,10327,35504,81926
CED602,0,26,2742,2763,87,468,1919,2466,1521,1595,2382,5499,2500,975,1496,4967,3130,911,1948,5992,4021,760,2038,6822,4062,389,1696,6153,2433,122,916,3468,498,7,340,849,18256,5249,15481,38985,0,49,2597,2640,165,702,1565,2432,1977,1747,2151,5872,2970,928,1751,5648,3502,973,2175,6649,4195,694,2530,7420,3859,300,2449,6608,1739,67,1977,3779,230,8,950,1187,18637,5458,18143,42238,0,67,5337,5406,250,1167,3481,4894,3501,3340,4534,11370,5470,1901,3243,10616,6632,1880,4127,12637,8218,1455,4570,14240,7923,691,4152,12761,4173,188,2893,7246,722,15,1297,2038,36892,10704,33627,81220
CED603,0,20,2654,2684,70,351,2823,3246,2402,1998,5368,9759,3268,1166,2030,6468,3104,882,1842,5820,3073,692,1905,5671,2912,347,1399,4658,1591,125,718,2442,428,17,335,781,16850,5598,19071,41517,0,40,2538,2573,179,522,2514,3220,3011,2160,4265,9432,3387,1176,2187,6751,3264,854,2253,6362,3106,614,2490,6219,2652,285,2381,5319,1206,66,1833,3104,203,7,956,1162,17013,5723,21416,44152,0,62,5190,5259,249,874,5340,6463,5409,4150,9629,19196,6656,2339,4218,13212,6364,1733,4090,12185,6181,1312,4394,11888,5571,634,3779,9976,2801,192,2550,5548,630,23,1293,1943,33867,11318,40489,85671
CED604,0,18,2906,2933,53,336,2194,2581,1843,1729,2956,6529,3577,1227,1453,6262,3535,996,1553,6083,3862,768,1640,6270,3987,416,1292,5693,2140,154,738,3035,466,14,303,787,19469,5661,15045,40173,5,35,2568,2605,110,491,1775,2377,2452,1902,2511,6864,3872,1233,1861,6965,3717,944,2047,6704,4076,698,2299,7080,3641,347,2321,6309,1630,76,1802,3505,233,15,909,1151,19723,5739,18087,43555,11,54,5479,5540,163,821,3965,4957,4289,3633,5469,13387,7447,2462,3316,13226,7254,1937,3599,12791,7936,1470,3949,13352,7628,758,3619,12005,3772,232,2537,6538,692,28,1214,1936,39193,11400,33132,83729
CED605,0,28,2781,2809,60,457,1995,2506,1517,1717,2283,5524,2714,1245,1540,5497,3290,1080,1891,6257,4427,959,2238,7628,4414,550,1935,6902,2233,122,943,3301,420,9,322,746,19078,6170,15922,41170,3,52,2406,2463,124,624,1702,2452,1986,1891,2151,6027,3074,1242,1716,6034,3756,1093,1975,6825,4609,849,2386,7842,3938,380,2370,6685,1589,75,1640,3308,183,4,682,866,19266,6206,17021,42500,5,78,5186,5273,182,1082,3701,4965,3504,3605,4435,11549,5793,2482,3254,11529,7050,2170,3862,13075,9035,1806,4626,15467,8352,928,4305,13582,3828,203,2582,6611,603,14,1003,1615,38351,12376,32942,83671
CED694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED701,86,53,3550,3687,451,471,2431,3351,2623,1787,3483,7897,3699,1300,2072,7076,3138,1043,1943,6128,2634,670,1801,5106,1594,270,1157,3016,496,50,402,949,60,4,77,143,14783,5651,16924,37352,130,97,3171,3402,629,620,2107,3360,3334,2067,3547,8944,4008,1342,2405,7758,3160,1038,2358,6556,2409,575,2173,5157,1199,170,1355,2732,287,34,543,858,21,7,155,184,15184,5956,17811,38956,217,152,6713,7086,1081,1096,4535,6709,5958,3855,7032,16845,7711,2645,4471,14831,6301,2083,4300,12690,5041,1243,3976,10265,2795,442,2511,5750,778,84,951,1805,79,10,233,327,29965,11602,34733,76301
CED702,3,38,2578,2621,85,487,2410,2980,2494,2028,3972,8485,4029,1241,1920,7197,3263,900,1854,6017,2658,602,1650,4916,1816,253,1228,3304,780,65,430,1282,118,3,112,232,15254,5619,16162,37039,11,63,2458,2534,224,681,1881,2782,3572,2298,3696,9566,4394,1355,2281,8025,3334,878,2115,6331,2432,507,1958,4893,1451,189,1579,3214,435,31,835,1302,39,0,260,296,15887,6000,17058,38944,8,103,5042,5152,308,1170,4288,5766,6065,4323,7667,18053,8425,2591,4206,15224,6598,1776,3967,12346,5092,1116,3610,9807,3270,443,2813,6516,1221,96,1265,2586,155,3,372,533,31144,11620,33219,75983
CED794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED797,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
CED801,5,28,4186,4216,65,511,3590,4168,3197,2502,4444,10139,6431,1426,2239,10100,5741,1103,2175,9021,5311,711,1971,7999,4477,343,1296,6114,2319,94,702,3117,530,10,301,848,28081,6735,20901,55720,0,41,3710,3753,197,751,3069,4013,4316,2586,3758,10659,6760,1381,2490,10630,5727,1045,2850,9625,5306,646,2961,8911,3967,253,2694,6919,1747,60,1919,3730,240,10,901,1150,28264,6779,24348,59387,3,69,7890,7968,258,1261,6655,8184,7510,5088,8199,20800,13195,2808,4732,20735,11470,2147,5023,18639,10614,1359,4937,16911,8450,598,3984,13028,4069,153,2623,6846,777,24,1206,1999,56340,13514,45252,115106
CED802,0,23,3066,3094,81,683,4258,5020,2520,3290,6186,11988,5020,1526,2522,9063,4665,992,2067,7728,3896,698,1763,6362,3336,351,1180,4866,1989,97,630,2719,558,16,354,924,22069,7676,22014,51758,4,48,2929,2976,171,944,4491,5602,3285,3282,5466,12031,5400,1408,2638,9444,4668,982,2400,8045,3759,569,2436,6760,3145,243,2122,5510,1495,63,1770,3332,282,8,1053,1345,22205,7546,25303,55055,4,73,5994,6070,249,1625,8746,10626,5801,6575,11644,24024,10421,2929,5157,18505,9329,1973,4467,15774,7658,1271,4197,13116,6483,597,3302,10383,3488,165,2400,6048,834,26,1407,2270,44269,15230,47317,106818
CED803,4,34,4175,4213,126,618,4180,4920,4509,2891,5794,13190,8730,1556,2687,12973,6349,945,2146,9437,4086,468,1427,5987,3147,217,917,4282,1584,68,457,2100,312,6,181,499,28853,6803,21966,57623,3,63,3956,4024,312,943,3579,4822,6249,3092,4215,13552,8903,1482,2849,13231,5845,808,2757,9411,3702,407,2341,6453,2853,182,2116,5146,1090,41,1321,2456,140,0,498,636,29099,7020,23627,59740,6,96,8132,8237,435,1559,7753,9748,10762,5975,10015,26748,17634,3038,5537,26208,12193,1756,4903,18847,7793,881,3769,12441,6002,402,3031,9434,2670,113,1773,4555,454,4,677,1138,57948,13822,45589,117364
CED894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
