CED_CODE_2021,M_15_19y_DUDW_LT_5_h,M_15_19y_DUDW_5_14_h,M_15_19y_DUDW_15_29_h,M_15_19y_DUDW_30_h_mo,M_15_19y_DNUDW,M_15_19y_UDW_NS,M_15_19y_Total,M_20_24y_DUDW_LT_5_h,M_20_24y_DUDW_5_14_h,M_20_24y_DUDW_15_29_h,M_20_24y_DUDW_30_h_mo,M_20_24y_DNUDW,M_20_24y_UDW_NS,M_20_24y_Total,M_25_34y_DUDW_LT_5_h,M_25_34y_DUDW_5_14_h,M_25_34y_DUDW_15_29_h,M_25_34y_DUDW_30_h_mo,M_25_34y_DNUDW,M_25_34y_UDW_NS,M_25_34y_Total,M_35_44y_DUDW_LT_5_h,M_35_44y_DUDW_5_14_h,M_35_44y_DUDW_15_29_h,M_35_44y_DUDW_30_h_mo,M_35_44y_DNUDW,M_35_44y_UDW_NS,M_35_44y_Total,M_45_54y_DUDW_LT_5_h,M_45_54y_DUDW_5_14_h,M_45_54y_DUDW_15_29_h,M_45_54y_DUDW_30_h_mo,M_45_54y_DNUDW,M_45_54y_UDW_NS,M_45_54y_Total,M_55_64y_DUDW_LT_5_h,M_55_64y_DUDW_5_14_h,M_55_64y_DUDW_15_29_h,M_55_64y_DUDW_30_h_mo,M_55_64y_DNUDW,M_55_64y_UDW_NS,M_55_64y_Total,M_65_74y_DUDW_LT_5_h,M_65_74y_DUDW_5_14_h,M_65_74y_DUDW_15_29_h,M_65_74y_DUDW_30_h_mo,M_65_74y_DNUDW,M_65_74y_UDW_NS,M_65_74y_Total,M_75_84y_DUDW_LT_5_h,M_75_84y_DUDW_5_14_h,M_75_84y_DUDW_15_29_h,M_75_84y_DUDW_30_h_mo,M_75_84y_DNUDW,M_75_84y_UDW_NS,M_75_84y_Total,M_85y_ov_DUDW_LT_5_h,M_85y_ov_DUDW_5_14_h,M_85y_ov_DUDW_15_29_h,M_85y_ov_DUDW_30_h_mo,M_85y_ov_DNUDW,M_85y_ov_UDW_NS,M_85y_ov_Total,M_Tot_DUDW_LT_5_h,M_Tot_DUDW_5_14_h,M_Tot_DUDW_15_29_h,M_Tot_DUDW_30_h_mo,M_Tot_DNUDW,M_Tot_UDW_NS,M_Tot_Total,F_15_19y_DUDW_LT_5_h,F_15_19y_DUDW_5_14_h,F_15_19y_DUDW_15_29_h,F_15_19y_DUDW_30_h_mo,F_15_19y_DNUDW,F_15_19y_UDW_NS,F_15_19y_Total,F_20_24y_DUDW_LT_5_h,F_20_24y_DUDW_5_14_h,F_20_24y_DUDW_15_29_h,F_20_24y_DUDW_30_h_mo,F_20_24y_DNUDW,F_20_24y_UDW_NS,F_20_24y_Total,F_25_34y_DUDW_LT_5_h,F_25_34y_DUDW_5_14_h,F_25_34y_DUDW_15_29_h,F_25_34y_DUDW_30_h_mo,F_25_34y_DNUDW,F_25_34y_UDW_NS,F_25_34y_Total,F_35_44y_DUDW_LT_5_h,F_35_44y_DUDW_5_14_h,F_35_44y_DUDW_15_29_h,F_35_44y_DUDW_30_h_mo,F_35_44y_DNUDW,F_35_44y_UDW_NS,F_35_44y_Total,F_45_54y_DUDW_LT_5_h,F_45_54y_DUDW_5_14_h,F_45_54y_DUDW_15_29_h,F_45_54y_DUDW_30_h_mo,F_45_54y_DNUDW,F_45_54y_UDW_NS,F_45_54y_Total,F_55_64y_DUDW_LT_5_h,F_55_64y_DUDW_5_14_h,F_55_64y_DUDW_15_29_h,F_55_64y_DUDW_30_h_mo,F_55_64y_DNUDW,F_55_64y_UDW_NS,F_55_64y_Total,F_65_74y_DUDW_LT_5_h,F_65_74y_DUDW_5_14_h,F_65_74y_DUDW_15_29_h,F_65_74y_DUDW_30_h_mo,F_65_74y_DNUDW,F_65_74y_UDW_NS,F_65_74y_Total,F_75_84y_DUDW_LT_5_h,F_75_84y_DUDW_5_14_h,F_75_84y_DUDW_15_29_h,F_75_84y_DUDW_30_h_mo,F_75_84y_DNUDW,F_75_84y_UDW_NS,F_75_84y_Total,F_85y_ov_DUDW_LT_5_h,F_85y_ov_DUDW_5_14_h,F_85y_ov_DUDW_15_29_h,F_85y_ov_DUDW_30_h_mo,F_85y_ov_DNUDW,F_85y_ov_UDW_NS,F_85y_ov_Total,F_Tot_DUDW_LT_5_h,F_Tot_DUDW_5_14_h,F_Tot_DUDW_15_29_h,F_Tot_DUDW_30_h_mo,F_Tot_DNUDW,F_Tot_UDW_NS,F_Tot_Total,P_15_19y_DUDW_LT_5_h,P_15_19y_DUDW_5_14_h,P_15_19y_DUDW_15_29_h,P_15_19y_DUDW_30_h_mo,P_15_19y_DNUDW,P_15_19y_UDW_NS,P_15_19y_Total,P_20_24y_DUDW_LT_5_h,P_20_24y_DUDW_5_14_h,P_20_24y_DUDW_15_29_h,P_20_24y_DUDW_30_h_mo,P_20_24y_DNUDW,P_20_24y_UDW_NS,P_20_24y_Total,P_25_34y_DUDW_LT_5_h,P_25_34y_DUDW_5_14_h,P_25_34y_DUDW_15_29_h,P_25_34y_DUDW_30_h_mo,P_25_34y_DNUDW,P_25_34y_UDW_NS,P_25_34y_Total,P_35_44y_DUDW_LT_5_h,P_35_44y_DUDW_5_14_h,P_35_44y_DUDW_15_29_h,P_35_44y_DUDW_30_h_mo,P_35_44y_DNUDW,P_35_44y_UDW_NS,P_35_44y_Total,P_45_54y_DUDW_LT_5_h,P_45_54y_DUDW_5_14_h,P_45_54y_DUDW_15_29_h,P_45_54y_DUDW_30_h_mo,P_45_54y_DNUDW,P_45_54y_UDW_NS,P_45_54y_Total,P_55_64y_DUDW_LT_5_h,P_55_64y_DUDW_5_14_h,P_55_64y_DUDW_15_29_h,P_55_64y_DUDW_30_h_mo,P_55_64y_DNUDW,P_55_64y_UDW_NS,P_55_64y_Total,P_65_74y_DUDW_LT_5_h,P_65_74y_DUDW_5_14_h,P_65_74y_DUDW_15_29_h,P_65_74y_DUDW_30_h_mo,P_65_74y_DNUDW,P_65_74y_UDW_NS,P_65_74y_Total,P_75_84y_DUDW_LT_5_h,P_75_84y_DUDW_5_14_h,P_75_84y_DUDW_15_29_h,P_75_84y_DUDW_30_h_mo,P_75_84y_DNUDW,P_75_84y_UDW_NS,P_75_84y_Total,P_85y_ov_DUDW_LT_5_h,P_85y_ov_DUDW_5_14_h,P_85y_ov_DUDW_15_29_h,P_85y_ov_DUDW_30_h_mo
CED594,27,15,4,0,34,45,118,47,25,5,4,88,131,295,112,95,28,15,180,390,822,97,101,28,24,143,529,926,80,66,19,8,143,514,842,74,84,17,12,148,338,667,62,60,17,17,139,145,444,3,17,7,3,33,48,118,0,0,0,0,6,9,14,498,464,132,85,912,2151,4247,28,17,7,5,38,59,147,49,39,11,7,45,105,256,98,94,39,46,145,268,692,50,97,44,68,71,279,613,47,63,41,18,73,228,468,63,112,36,26,77,160,477,31,64,20,18,87,89,316,0,4,4,0,15,14,38,0,0,0,0,8,12,16,372,501,204,191,559,1211,3030,54,30,7,5,71,104,261,91,67,17,13,135,234,562,211,189,64,64,331,657,1512,151,201,77,94,218,809,1543,128,137,65,35,216,737,1313,135,196,52,37,225,495,1144,94,127,44,37,220,237,758,10,19,9,3,50,61,155,4,0,0,0
CED597,0,0,0,0,3,7,7,0,0,0,0,15,13,25,4,3,0,0,46,44,99,14,7,3,9,57,68,157,5,4,0,0,47,46,103,0,3,5,4,23,20,55,0,0,0,0,6,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,4,8,196,195,455,0,0,0,0,0,0,3,0,0,0,0,3,5,11,3,0,0,0,8,4,14,0,0,0,0,3,3,11,0,0,0,0,5,8,9,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,19,21,61,0,0,0,0,5,3,6,0,0,0,0,16,15,31,6,3,0,0,51,47,116,12,7,5,9,62,76,170,5,4,0,0,51,51,109,0,3,4,4,25,21,62,0,0,0,0,9,3,18,0,0,0,0,0,0,0,0,0,0,0
CED601,1290,222,30,11,1379,221,3155,1114,611,71,46,1315,256,3415,2090,2076,426,200,2325,517,7633,1557,2059,595,275,1278,349,6115,1610,2250,604,269,1421,366,6517,1584,2162,716,341,1793,365,6967,1006,1722,850,468,1760,382,6197,432,769,398,323,1257,259,3437,122,174,88,48,484,142,1053,10817,12046,3777,1977,13015,2843,44484,1360,342,39,26,1113,181,3058,927,790,178,148,896,205,3144,1144,2269,1010,1053,1463,387,7329,680,2114,1396,1244,843,310,6593,802,2675,1474,900,997,292,7136,790,2550,1502,987,1351,320,7501,472,1491,1434,1209,1649,397,6654,269,679,602,652,1400,330,3935,148,224,129,91,878,244,1718,6587,13137,7766,6304,10591,2666,47053,2654,568,63,36,2488,394,6207,2041,1401,250,195,2205,458,6556,3235,4346,1436,1252,3795,906,14964,2241,4177,1987,1520,2125,658,12708,2414,4920,2080,1166,2414,655,13653,2377,4707,2217,1327,3150,683,14468,1480,3216,2284,1677,3414,780,12847,700,1450,1006,972,2653,591,7370,273,399,216,141
CED602,1245,202,24,6,1345,237,3068,961,487,64,37,1073,173,2794,1731,1745,411,213,1739,382,6226,1345,1918,576,284,1097,400,5618,1622,2181,575,323,1568,440,6723,1741,2278,718,363,2078,438,7618,1093,1761,904,623,2148,455,6985,475,764,463,413,1428,328,3872,123,139,82,73,519,145,1092,10346,11477,3819,2343,13005,3010,43997,1289,332,60,21,1030,199,2928,723,781,191,176,756,147,2772,836,2027,1053,1152,1062,367,6500,519,1995,1402,1202,692,328,6138,778,2545,1532,970,1055,364,7236,798,2572,1691,1187,1579,400,8221,467,1487,1564,1459,1919,454,7347,300,609,608,717,1632,394,4264,164,193,115,96,945,177,1689,5875,12543,8222,6964,10667,2827,47095,2540,536,80,24,2379,438,5992,1680,1265,262,211,1829,323,5572,2570,3777,1461,1368,2803,754,12722,1861,3911,1978,1489,1788,724,11759,2406,4725,2111,1291,2624,799,13960,2539,4853,2408,1545,3655,842,15839,1560,3250,2473,2078,4066,906,14331,780,1371,1070,1129,3066,726,8134,290,333,200,165
CED603,1458,236,19,7,1144,137,3001,1367,695,84,29,1401,174,3747,2934,2726,532,238,3694,634,10761,1782,2477,691,261,1456,355,7020,1599,2508,644,211,1096,324,6387,1527,2216,601,256,1346,273,6211,968,1688,678,300,1325,246,5213,460,702,320,197,913,204,2786,128,170,71,56,478,75,984,12216,13419,3642,1558,12851,2417,46107,1403,336,40,21,979,158,2932,1323,1001,172,99,1001,174,3775,2078,3037,1046,860,2729,549,10293,1051,2455,1428,1082,923,320,7252,881,2742,1420,696,812,263,6815,886,2576,1289,660,1077,271,6760,519,1658,1298,868,1230,297,5870,302,760,554,461,1196,246,3519,207,247,124,100,866,170,1705,8648,14812,7375,4844,10813,2436,48924,2856,574,54,31,2122,293,5932,2694,1697,257,132,2399,349,7520,5011,5763,1583,1093,6423,1181,21049,2832,4929,2116,1339,2387,669,14278,2479,5253,2068,910,1903,586,13199,2419,4790,1895,908,2423,545,12972,1485,3349,1982,1169,2553,541,11082,759,1457,879,658,2111,444,6307,339,420,192,156
CED604,1504,215,10,4,1214,179,3122,1157,456,65,20,1034,181,2908,2067,2120,431,210,1924,499,7253,1722,2568,812,296,1048,450,6899,1700,2636,682,243,1035,331,6626,1599,2477,849,389,1263,343,6920,1068,1982,962,515,1511,331,6376,489,890,415,329,1066,246,3437,118,184,84,61,453,130,1023,11434,13519,4315,2063,10543,2688,44564,1436,276,30,16,940,123,2822,987,686,135,83,641,127,2664,1369,2422,1032,907,1325,338,7396,810,2668,1672,1320,632,306,7409,883,2987,1571,813,655,256,7173,924,2791,1703,946,1066,289,7720,537,1758,1717,1207,1410,330,6962,315,764,683,629,1246,315,3953,178,220,133,102,825,177,1633,7440,14576,8680,6035,8742,2257,47724,2943,493,36,20,2160,298,5949,2143,1149,197,101,1675,306,5570,3439,4544,1467,1114,3254,835,14651,2529,5234,2488,1614,1678,753,14301,2583,5619,2259,1065,1688,586,13797,2519,5266,2549,1335,2330,635,14636,1606,3733,2682,1725,2921,658,13331,800,1655,1101,959,2312,563,7388,296,403,214,159
CED605,1253,262,27,14,1310,272,3137,934,440,78,35,1191,188,2867,1898,1765,423,190,1662,430,6361,1519,2045,635,301,1206,423,6137,1698,2248,674,329,1559,446,6950,1888,2582,822,487,2224,546,8544,1178,1993,1024,724,2316,564,7797,468,738,469,386,1307,317,3690,107,136,59,62,450,97,912,10942,12223,4208,2521,13224,3279,46397,1162,305,43,23,976,245,2752,817,714,190,134,774,183,2816,911,2032,1116,1131,1086,409,6685,602,2155,1402,1344,668,396,6575,766,2626,1542,1030,1075,391,7429,809,2685,1812,1350,1567,502,8725,471,1600,1540,1504,1869,465,7440,264,611,545,642,1317,353,3725,121,154,88,83,617,122,1182,5922,12883,8271,7241,9940,3076,47331,2421,569,67,40,2278,518,5886,1754,1159,270,172,1961,371,5683,2803,3803,1531,1326,2744,835,13043,2116,4200,2047,1644,1879,820,12707,2459,4876,2213,1361,2630,840,14386,2702,5268,2629,1836,3798,1042,17274,1651,3595,2561,2221,4178,1031,15236,733,1347,1017,1027,2619,674,7415,220,291,148,147
CED694,10,4,0,0,20,9,43,14,19,3,4,22,9,71,28,14,6,0,44,40,135,25,11,9,9,24,29,99,27,16,4,0,48,26,130,14,14,6,4,28,38,104,5,15,9,0,17,46,90,5,3,0,0,6,9,18,0,0,0,0,0,0,0,124,97,38,16,218,203,689,11,3,5,0,20,10,48,13,8,4,3,21,7,53,19,15,9,8,29,11,92,14,19,15,9,16,21,97,14,29,0,0,14,17,78,15,26,8,3,19,27,98,0,16,7,0,14,32,72,0,3,0,0,5,4,13,0,0,0,0,0,0,4,94,123,43,29,134,124,561,21,8,5,0,37,20,95,25,26,3,8,41,14,119,46,33,12,9,70,55,228,36,29,23,17,47,50,198,45,43,4,0,63,48,203,29,33,19,11,52,59,199,10,31,14,5,30,73,163,5,4,0,0,14,13,31,0,0,0,0
CED697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,7,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,4,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED701,1502,660,179,102,1326,571,4343,1323,831,265,133,1302,734,4593,2603,2504,723,374,2528,1896,10633,2011,2451,844,441,1807,1525,9081,1766,2176,716,366,1566,1207,7786,1429,1681,575,297,1544,900,6430,631,897,399,251,1081,503,3763,171,233,102,82,444,182,1210,25,26,5,9,108,24,198,11469,11458,3803,2055,11709,7548,48043,1397,727,237,108,997,458,3929,1134,1000,410,265,869,396,4074,2124,3019,1385,1159,1843,1135,10676,1361,2632,1549,1244,1287,949,9022,1285,2494,1259,710,1137,817,7699,984,1935,921,592,1138,666,6227,430,769,510,395,805,393,3300,124,179,119,130,362,124,1038,43,25,17,10,146,32,274,8893,12771,6405,4618,8584,4973,46241,2901,1384,418,208,2324,1029,8269,2456,1828,677,398,2173,1132,8667,4732,5522,2113,1541,4370,3030,21315,3371,5083,2392,1682,3092,2474,18101,3056,4664,1970,1074,2706,2019,15487,2414,3619,1496,893,2680,1567,12661,1066,1662,904,644,1890,898,7067,295,415,218,208,799,310,2251,67,54,19,22
CED702,1198,287,30,13,1174,273,2978,1039,611,76,31,1478,468,3706,2533,2515,499,214,3325,1148,10236,1913,2656,745,331,1935,866,8447,1702,2264,583,257,1552,756,7111,1318,1789,456,227,1396,534,5712,735,989,390,189,1113,348,3760,231,326,135,71,529,146,1434,35,47,15,16,146,50,303,10698,11478,2936,1349,12642,4584,43683,1183,384,57,25,993,275,2906,867,799,178,106,1064,327,3334,2130,3104,1149,1100,2520,1041,11046,1141,2817,1541,1265,1460,806,9025,1009,2578,1175,651,1086,585,7079,777,1909,908,514,1028,446,5579,393,963,656,443,861,275,3594,152,295,229,157,491,164,1488,47,54,26,11,182,76,389,7703,12902,5909,4276,9682,3986,44458,2383,670,92,35,2164,546,5886,1904,1412,249,138,2539,797,7041,4665,5620,1654,1317,5843,2190,21288,3055,5473,2285,1599,3391,1668,17478,2712,4840,1756,907,2635,1340,14186,2095,3699,1362,735,2426,978,11290,1122,1955,1047,633,1971,627,7353,389,624,362,230,1020,312,2927,80,103,37,26
CED794,14,0,0,0,4,14,30,11,9,0,0,18,49,84,52,37,3,3,81,107,292,38,43,13,13,63,132,305,45,30,10,4,73,154,311,54,32,11,3,73,117,300,32,30,20,4,56,58,205,6,5,0,0,13,11,33,0,0,0,0,4,0,6,251,191,59,37,391,644,1567,14,5,0,4,7,28,64,22,12,5,7,25,39,99,59,53,13,18,90,133,364,28,37,22,38,40,105,268,55,31,16,4,47,124,280,36,42,27,14,53,111,279,5,25,10,4,28,34,114,3,6,0,0,8,0,17,0,0,0,0,0,0,4,226,205,96,91,299,566,1486,24,5,0,4,15,44,95,31,18,4,5,36,82,183,110,89,16,21,174,241,661,76,83,29,51,101,234,573,103,62,22,15,119,274,591,93,73,43,17,127,228,579,35,62,34,7,87,90,318,6,4,0,0,18,16,49,0,0,0,0
CED797,0,0,0,0,6,0,4,0,0,0,0,4,0,6,0,4,3,0,8,3,16,0,0,0,0,12,4,22,0,5,0,0,8,4,18,0,3,0,0,7,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,7,43,24,83,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,11,0,0,0,0,6,0,4,0,3,0,0,4,0,6,0,4,3,0,9,6,23,0,0,0,0,12,4,22,0,3,0,0,5,4,19,0,3,0,0,7,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED801,2270,366,25,13,1588,186,4455,1863,736,68,35,1568,224,4499,3238,3422,684,274,2724,675,11016,2434,4285,1300,469,1766,526,10782,2456,3892,1056,348,1458,392,9592,2075,3387,1048,375,1416,288,8586,1239,2441,933,420,1356,268,6654,620,1021,450,266,883,225,3475,172,187,113,64,421,115,1071,16368,19738,5677,2264,13180,2898,60122,2053,420,42,15,1267,135,3939,1657,1183,170,91,1041,176,4321,2117,4016,1521,1228,1967,459,11299,1254,4164,2449,1748,1152,386,11153,1342,4353,2125,976,982,305,10085,1183,3750,2041,1040,1212,261,9486,710,2202,1776,1215,1317,292,7512,400,956,765,684,1080,284,4174,197,281,153,113,594,209,1547,10922,21325,11047,7103,10613,2507,63515,4323,786,63,25,2863,326,8395,3519,1922,243,131,2613,400,8820,5360,7443,2207,1499,4688,1129,22319,3692,8450,3747,2217,2914,913,21933,3802,8244,3184,1318,2436,692,19674,3256,7137,3088,1407,2632,551,18075,1950,4641,2714,1629,2672,559,14171,1025,1984,1219,953,1966,511,7647,367,466,267,178
CED802,2222,509,37,17,1444,323,4554,2751,1653,150,67,2030,633,7283,4336,4469,607,183,3168,882,13639,2358,4057,1141,327,1547,560,9981,2077,3613,1015,258,1068,407,8437,1679,2947,827,294,972,399,7127,1022,2177,862,285,902,303,5548,567,996,471,198,691,200,3122,203,244,110,64,498,112,1223,17208,20663,5221,1678,12314,3827,60917,2452,696,64,18,1174,363,4775,2997,2289,273,86,1414,583,7639,3464,5237,1155,668,2179,756,13449,1488,3817,2184,1303,988,433,10210,1212,3668,1964,786,644,333,8603,1081,2986,1614,676,750,285,7392,622,1990,1593,839,818,318,6187,354,981,825,534,909,233,3827,232,352,185,112,884,200,1970,13880,22019,9866,5020,9753,3514,64056,4676,1203,101,33,2620,692,9325,5744,3945,424,156,3438,1220,14923,7792,9700,1765,843,5351,1641,27091,3847,7869,3329,1624,2529,990,20191,3286,7280,2985,1046,1710,742,17042,2763,5934,2445,965,1719,691,14515,1640,4170,2451,1127,1724,623,11733,921,1980,1295,734,1599,435,6954,432,593,295,176
CED803,2224,359,26,4,1656,176,4442,1958,958,106,32,1981,274,5307,3855,4081,792,309,4282,749,14066,3186,5230,1512,510,2670,545,13647,2466,3954,1009,344,1794,362,9924,1562,2352,669,257,1309,221,6370,863,1601,647,274,1033,152,4581,366,652,319,152,674,104,2268,102,117,52,20,264,39,593,16577,19305,5133,1908,15660,2620,61208,2145,529,44,19,1376,143,4251,1791,1380,248,93,1476,249,5231,2464,4719,1808,1521,3199,646,14345,1566,4918,2880,2111,1873,451,13794,1234,3979,2111,999,1198,307,9833,841,2516,1423,743,1097,199,6818,487,1532,1237,870,1186,197,5508,242,645,506,418,725,126,2661,133,146,73,57,348,69,821,10892,20355,10325,6826,12483,2390,63262,4365,890,65,20,3029,321,8696,3745,2335,351,132,3456,522,10540,6319,8797,2604,1824,7483,1393,28413,4748,10149,4391,2622,4543,991,27449,3707,7931,3122,1343,2989,665,19759,2403,4864,2089,996,2412,420,13189,1351,3138,1882,1146,2218,352,10079,612,1298,830,571,1402,233,4928,228,266,126,82
CED894,9,4,0,0,9,4,23,11,12,3,0,17,7,44,9,15,0,0,20,11,60,8,9,0,0,20,30,62,10,9,0,0,12,19,53,10,3,0,0,7,16,38,4,6,0,0,8,10,21,0,4,0,0,0,4,6,0,0,0,0,0,0,0,58,56,11,0,89,94,315,20,11,0,0,9,0,37,14,6,0,3,17,4,40,12,15,3,6,5,7,53,5,14,9,4,4,7,33,3,15,4,0,3,7,30,3,16,8,0,3,8,35,0,0,5,0,0,4,10,0,0,0,0,3,0,8,0,0,0,0,0,0,0,68,70,27,12,50,33,249,30,18,0,0,11,4,58,26,14,6,3,33,7,82,25,26,3,6,27,17,108,11,25,4,4,22,35,104,12,14,8,0,19,29,77,14,16,9,5,15,22,78,3,10,4,0,6,11,34,0,3,0,0,3,5,10,0,0,0,0
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
