region_id,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
CED223,22985,16282,15408,18333,17933,15444,9332,5993,2865,124575,24,21,23,20,14,17,14,7,6,146,7,29,40,38,33,27,13,13,4,204,383,564,589,385,302,324,301,249,181,3278,9,13,32,28,16,19,16,4,4,141,0,6,9,5,9,14,6,0,0,49,0,7,16,4,4,12,6,0,0,49,0,4,0,0,6,25,4,0,0,39,0,0,8,6,3,3,3,0,0,23,3,4,3,6,3,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,402,627,697,472,376,424,349,266,192,3805,426,648,720,492,390,441,363,273,198,3951,23411,16930,16128,18825,18323,15885,9695,6266,3063,128526
CED224,20971,19651,16727,16062,18047,14104,8519,6131,3693,123905,33,42,33,25,23,14,16,7,9,202,9,34,27,40,27,37,40,4,3,221,291,595,546,326,259,252,216,158,127,2770,8,8,21,20,14,24,11,12,3,121,5,7,10,7,6,15,11,4,3,68,0,8,12,15,15,14,13,7,0,84,0,6,0,0,7,10,23,6,0,52,0,7,6,0,6,0,0,0,0,19,0,9,6,3,6,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0,313,674,628,411,340,359,314,191,136,3366,346,716,661,436,363,373,330,198,145,3568,21317,20367,17388,16498,18410,14477,8849,6329,3838,127473
CED225,29982,18767,16932,22401,20763,16161,8948,4675,1908,140537,23,11,22,14,9,20,6,0,6,111,14,13,15,13,9,25,19,9,3,120,330,682,526,323,235,225,130,138,67,2656,13,7,11,20,4,22,13,3,3,96,3,0,5,0,3,9,3,3,3,29,0,10,8,5,3,12,6,0,0,44,0,3,4,3,3,7,6,3,0,29,0,0,8,4,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,360,715,577,368,260,300,177,156,76,2989,383,726,599,382,269,320,183,156,82,3100,30365,19493,17531,22783,21032,16481,9131,4831,1990,143637
CED226,49423,28889,37610,33956,26414,19515,9250,4404,1522,210983,61,47,47,45,25,10,5,9,4,253,19,23,36,28,51,33,26,8,3,227,570,877,847,501,338,295,199,83,46,3756,6,35,43,27,32,34,9,3,0,189,7,10,12,7,22,11,14,3,0,86,6,10,10,9,9,16,5,7,3,75,0,5,4,11,7,16,8,3,0,54,3,3,3,3,0,3,3,0,0,18,3,0,6,3,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,614,963,961,589,459,408,264,110,52,4420,675,1010,1008,634,484,418,269,119,56,4673,50098,29899,38618,34590,26898,19933,9519,4523,1578,215656
CED227,24758,14069,12010,14948,17184,15383,11023,7817,3288,120480,62,63,38,37,38,34,24,33,10,339,41,67,78,60,70,100,70,25,11,522,425,854,621,485,579,620,434,255,99,4372,18,22,18,18,32,35,24,12,0,179,39,42,60,42,64,114,113,39,7,520,11,7,20,9,12,12,18,5,0,94,8,6,3,6,5,11,18,0,0,57,3,8,5,0,3,0,3,0,0,22,0,0,3,6,5,7,3,5,0,29,0,0,0,0,0,0,0,0,0,0,545,1006,808,626,770,899,683,341,117,5795,607,1069,846,663,808,933,707,374,127,6134,25365,15138,12856,15611,17992,16316,11730,8191,3415,126614
CED228,21206,16228,18936,18106,16293,14034,10180,7124,2765,124872,26,11,40,23,14,8,10,8,3,143,0,15,24,27,25,21,10,0,3,125,321,442,509,350,260,224,171,156,98,2531,6,7,23,24,27,28,5,8,0,128,3,3,0,6,3,14,6,0,0,35,6,3,14,4,8,8,3,0,0,46,4,4,7,7,8,6,3,0,0,39,0,0,3,3,3,0,3,0,0,12,3,3,3,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,343,477,583,421,337,304,201,164,101,2931,369,488,623,444,351,312,211,172,104,3074,21575,16716,19559,18550,16644,14346,10391,7296,2869,127946
CED229,39503,21834,20835,27107,25642,20370,11131,5057,1808,173287,48,76,39,29,31,28,32,13,3,299,12,43,35,24,32,40,41,10,5,242,630,862,635,465,412,423,234,121,73,3855,9,48,36,30,41,48,18,4,0,234,6,7,11,19,13,14,15,3,3,91,5,5,22,12,16,15,7,3,0,85,12,0,8,10,5,20,19,6,0,80,28,37,12,0,0,0,0,0,0,77,3,5,9,5,3,4,5,3,3,40,0,0,0,0,0,0,0,0,0,0,705,1007,768,565,522,564,339,150,84,4704,753,1083,807,594,553,592,371,163,87,5003,40256,22917,21642,27701,26195,20962,11502,5220,1895,178290
CED230,27431,15826,14854,17048,17736,16390,11527,7108,2796,130716,52,54,37,28,28,24,19,15,8,265,6,19,25,23,21,21,23,4,4,146,581,957,657,456,506,452,268,122,79,4078,27,18,24,28,28,34,17,5,3,184,19,3,3,17,10,5,3,0,3,63,8,16,15,14,17,17,10,0,4,101,5,3,3,3,9,14,8,5,0,50,4,0,4,0,0,0,3,0,0,11,0,3,4,0,0,0,3,5,0,15,0,0,0,0,0,0,0,0,0,0,650,1019,735,541,591,543,335,141,93,4648,702,1073,772,569,619,567,354,156,101,4913,28133,16899,15626,17617,18355,16957,11881,7264,2897,135629
CED231,18308,33429,48381,24980,16984,13425,7576,4613,1764,169460,50,93,117,46,38,34,9,7,7,401,104,320,862,1046,1117,741,266,54,7,4517,1014,1924,2222,1411,1150,1082,709,517,287,10316,67,178,315,469,548,402,147,27,3,2156,59,97,160,220,296,203,68,22,3,1128,105,149,264,330,436,312,114,28,0,1738,68,116,83,87,172,131,55,12,4,728,54,49,20,22,30,27,5,0,0,207,29,44,75,91,93,62,28,3,0,425,0,0,0,0,0,0,0,0,0,0,1500,2877,4001,3676,3842,2960,1392,663,304,21215,1550,2970,4118,3722,3880,2994,1401,670,311,21616,19858,36399,52499,28702,20864,16419,8977,5283,2075,191076
CED232,18267,17367,36673,24884,17688,14907,8355,5123,2704,145968,16,29,55,36,22,29,14,4,9,214,17,136,346,498,584,375,164,39,7,2166,420,828,1333,847,703,629,412,273,195,5640,27,66,131,231,251,183,57,14,0,960,23,24,70,128,133,106,30,6,0,520,10,46,85,119,153,133,38,7,3,594,25,12,23,33,68,53,17,4,0,235,0,9,3,7,7,12,3,0,0,41,3,11,25,19,33,29,7,0,0,127,0,0,0,0,0,0,0,0,0,0,525,1132,2016,1882,1932,1520,728,343,205,10283,541,1161,2071,1918,1954,1549,742,347,214,10497,18808,18528,38744,26802,19642,16456,9097,5470,2918,156465
CED233,20251,15854,11915,15976,17696,14871,11914,6934,2518,117929,21,16,9,18,9,8,11,6,6,104,14,3,21,15,8,22,17,6,3,109,252,334,348,237,171,157,140,136,68,1843,4,7,10,16,24,21,15,3,0,100,0,4,9,7,6,4,10,0,3,43,6,3,9,9,4,7,5,3,0,46,0,3,0,0,0,5,8,0,0,16,0,0,0,0,0,0,3,0,0,3,3,0,5,3,5,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,279,354,402,287,218,216,201,148,74,2179,300,370,411,305,227,224,212,154,80,2283,20551,16224,12326,16281,17923,15095,12126,7088,2598,120212
CED234,25869,14287,12527,15981,17222,15499,10952,7311,2973,122621,63,51,38,31,47,39,21,12,17,319,36,70,46,40,55,60,33,21,6,367,444,714,532,409,479,480,467,249,139,3913,14,23,20,17,31,55,30,6,0,196,0,16,8,13,15,20,34,17,3,126,4,3,14,8,18,17,12,0,0,76,3,3,4,3,16,12,15,6,0,62,5,3,5,8,0,0,0,0,0,21,0,0,0,4,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,506,832,629,502,614,648,591,299,148,4769,569,883,667,533,661,687,612,311,165,5088,26438,15170,13194,16514,17883,16186,11564,7622,3138,127709
CED235,24440,18743,18146,18413,17993,15029,9236,5287,1550,128837,19,17,22,20,11,9,7,10,0,115,3,8,7,11,13,9,6,5,0,62,279,445,477,343,211,153,150,133,85,2276,9,6,10,13,4,10,9,4,0,65,3,3,4,3,6,3,10,3,0,35,3,3,5,0,3,3,0,0,0,17,0,3,3,0,0,3,3,0,0,12,3,3,0,3,3,0,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,300,471,509,373,240,181,178,145,85,2482,319,488,531,393,251,190,185,155,85,2597,24759,19231,18677,18806,18244,15219,9421,5442,1635,131434
CED236,23758,13699,11566,15154,17519,16347,10829,7159,2976,119007,54,45,46,28,29,27,20,20,20,289,9,23,36,18,43,52,30,9,0,220,509,944,673,492,536,555,333,180,95,4317,8,16,21,16,18,39,18,8,3,147,21,46,32,32,73,66,47,26,3,346,9,9,20,12,17,21,3,4,0,95,3,5,3,6,10,17,6,3,0,53,0,6,6,0,4,11,0,0,0,27,7,0,0,5,4,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,566,1049,791,581,705,765,437,230,101,5225,620,1094,837,609,734,792,457,250,121,5514,24378,14793,12403,15763,18253,17139,11286,7409,3097,124521
CED237,24474,18838,27330,22633,17684,12545,9375,8922,3488,145289,36,49,57,32,24,22,7,14,10,251,3,23,25,22,29,41,34,16,0,193,295,586,639,437,279,248,162,139,102,2887,3,7,25,10,20,32,14,5,0,116,9,12,12,10,17,14,14,5,0,93,3,9,5,6,6,12,10,0,0,51,3,11,3,7,3,15,6,0,0,48,3,0,0,0,5,0,0,0,0,8,3,5,3,3,0,4,3,0,0,21,0,0,0,0,0,0,0,0,0,0,322,653,712,495,359,366,243,165,102,3417,358,702,769,527,383,388,250,179,112,3668,24832,19540,28099,23160,18067,12933,9625,9101,3600,148957
CED294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED297,0,0,10,4,14,7,4,0,0,39,0,0,0,0,0,0,0,0,0,0,0,4,15,21,24,12,4,3,0,83,10,32,114,107,135,93,8,3,0,502,0,5,21,15,24,10,3,0,0,78,0,0,5,0,11,3,0,0,0,19,0,10,50,45,49,19,0,0,0,173,0,0,6,10,4,3,0,0,0,23,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,51,214,198,247,140,15,6,0,881,10,51,214,198,247,140,15,6,0,881,10,51,224,202,261,147,19,6,0,920
CED301,29684,18143,17285,17876,17176,13934,8973,4772,1740,129583,41,31,34,19,28,15,11,12,5,196,14,45,63,47,47,71,55,21,0,363,11,14,11,16,20,34,28,16,5,155,593,786,677,466,475,416,257,170,89,3929,3,0,13,9,11,16,14,4,0,70,3,4,11,10,5,7,4,0,0,44,3,3,9,3,9,14,12,3,0,56,5,3,5,8,3,3,5,0,0,32,3,0,8,3,7,0,3,0,3,27,0,0,0,0,0,0,0,0,0,0,635,855,797,562,577,561,378,214,97,4676,676,886,831,581,605,576,389,226,102,4872,30360,19029,18116,18457,17781,14510,9362,4998,1842,134455
CED302,27329,18287,17882,20618,18809,14827,9464,6228,2666,136110,25,14,16,16,8,14,3,0,3,99,23,44,36,51,47,112,78,31,12,434,10,20,31,27,35,60,55,22,6,266,420,586,499,382,332,350,200,93,39,2901,8,9,13,9,9,8,20,16,0,92,7,3,17,12,10,12,11,4,0,76,3,0,5,3,12,17,10,5,3,58,8,3,6,4,0,10,3,0,0,34,0,3,5,0,8,9,4,7,0,36,0,0,0,0,0,0,0,0,0,0,479,668,612,488,453,578,381,178,60,3897,504,682,628,504,461,592,384,178,63,3996,27833,18969,18510,21122,19270,15419,9848,6406,2729,140106
CED303,27302,17451,13963,18430,19736,16930,10435,5978,2629,132854,11,15,12,6,12,17,11,4,5,93,23,17,30,32,42,73,77,34,4,332,11,13,16,12,16,37,57,37,11,210,361,604,452,299,314,292,212,119,66,2719,7,0,0,6,9,7,13,6,0,48,3,7,8,13,5,22,11,3,0,72,6,4,3,6,7,18,10,3,3,60,0,3,0,0,3,3,3,0,0,12,5,0,6,3,3,10,8,3,0,38,0,0,0,0,0,0,0,0,0,0,416,648,515,371,399,462,391,205,84,3491,427,663,527,377,411,479,402,209,89,3584,27729,18114,14490,18807,20147,17409,10837,6187,2718,136438
CED304,19749,22070,31787,22189,16933,12534,6570,4037,2110,137979,14,38,45,30,25,21,4,9,0,186,96,276,519,656,706,443,185,53,11,2945,31,67,378,423,414,298,137,44,10,1802,653,1581,1592,1303,1298,1117,703,307,121,8675,4,25,59,80,84,76,31,14,3,376,9,33,118,122,182,121,24,8,3,620,8,9,22,28,42,35,35,7,0,186,0,14,26,16,27,16,3,0,0,102,0,11,56,38,40,32,12,3,3,195,0,0,0,0,0,0,0,0,0,0,801,2016,2770,2666,2793,2138,1130,436,151,14901,815,2054,2815,2696,2818,2159,1134,445,151,15087,20564,24124,34602,24885,19751,14693,7704,4482,2261,153066
CED305,30911,18068,18107,18864,19245,15081,9133,5457,1859,136725,46,67,34,28,30,26,12,8,3,254,23,100,206,144,258,389,380,122,12,1634,29,42,109,70,111,276,464,171,20,1292,744,2341,3840,3633,3740,2469,796,277,115,17955,7,31,41,42,69,63,106,33,4,396,0,5,18,32,37,31,21,3,0,147,5,8,8,19,37,48,50,17,3,195,3,11,7,8,13,5,0,0,0,47,7,7,0,8,7,21,17,5,0,72,0,0,0,0,0,0,0,0,0,0,818,2545,4229,3956,4272,3302,1834,628,154,21738,864,2612,4263,3984,4302,3328,1846,636,157,21992,31775,20680,22370,22848,23547,18409,10979,6093,2016,158717
CED306,30394,18645,18467,20107,20475,15706,9518,5282,1891,140485,39,41,42,32,44,30,21,19,4,272,123,185,245,194,307,614,652,199,34,2553,181,131,235,247,235,496,631,190,34,2380,700,1159,1270,1098,1347,1505,936,295,91,8401,46,43,60,45,58,162,134,41,7,596,23,37,41,44,59,77,43,17,0,341,17,25,13,24,33,79,87,24,0,302,5,9,3,3,3,7,3,0,0,33,17,10,21,23,20,20,14,7,0,132,0,0,0,0,0,0,0,0,0,0,1112,1599,1888,1678,2062,2960,2500,773,166,14738,1151,1640,1930,1710,2106,2990,2521,792,170,15010,31545,20285,20397,21817,22581,18696,12039,6074,2061,155495
CED307,30267,17634,16316,21109,18993,14895,7869,3356,1340,131779,11,21,5,8,4,9,13,4,0,75,36,12,31,23,33,46,57,25,10,273,19,7,17,18,22,36,44,24,3,190,278,550,421,242,192,243,143,51,31,2151,5,3,15,3,4,13,15,8,3,69,13,11,12,5,7,18,10,0,3,79,0,0,0,0,5,21,7,8,3,44,0,3,3,3,4,4,3,0,0,20,3,3,0,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,354,589,499,297,267,385,279,116,53,2839,365,610,504,305,271,394,292,120,53,2914,30632,18244,16820,21414,19264,15289,8161,3476,1393,134693
CED308,28019,17887,18180,21022,19165,16273,11347,5945,2244,140082,28,20,18,15,17,18,5,4,4,129,82,90,74,100,89,196,193,70,25,919,97,51,58,74,83,167,294,134,34,992,351,570,464,313,332,332,224,90,33,2709,28,14,17,22,22,54,60,20,5,242,19,16,18,29,46,40,16,3,0,187,8,7,0,12,19,41,83,23,8,201,11,5,10,5,9,5,3,0,0,48,7,3,4,3,3,17,21,3,0,61,0,0,0,0,0,0,0,0,0,0,603,756,645,558,603,852,894,343,105,5359,631,776,663,573,620,870,899,347,109,5488,28650,18663,18843,21595,19785,17143,12246,6292,2353,145570
CED309,25282,13815,12776,17578,18273,16079,11364,6714,2859,124740,31,10,19,20,14,17,12,7,7,137,53,39,81,84,102,281,384,136,25,1185,82,32,101,132,158,459,862,498,72,2396,448,677,604,452,539,641,496,267,132,4256,10,11,20,33,36,82,131,54,7,384,5,9,15,23,33,41,18,13,3,160,5,3,5,5,29,83,162,89,12,393,8,3,11,9,3,10,3,0,0,47,14,3,7,6,11,24,19,21,7,112,0,0,0,0,0,0,0,0,0,0,625,777,844,744,911,1621,2075,1078,258,8933,656,787,863,764,925,1638,2087,1085,265,9070,25938,14602,13639,18342,19198,17717,13451,7799,3124,133810
CED310,23027,13773,12059,16135,16036,14960,12160,7450,2779,118379,24,19,14,12,15,27,13,5,4,133,71,53,89,67,107,246,297,134,28,1092,117,41,69,108,123,368,703,489,93,2111,391,656,519,465,495,621,472,244,89,3952,14,10,11,14,41,70,84,38,11,293,13,4,11,18,19,28,20,13,0,126,9,7,0,4,15,79,105,50,6,275,0,3,0,4,3,8,4,0,0,22,6,3,6,6,16,37,40,25,6,145,0,0,0,0,0,0,0,0,0,0,621,777,705,686,819,1457,1725,993,233,8016,645,796,719,698,834,1484,1738,998,237,8149,23672,14569,12778,16833,16870,16444,13898,8448,3016,126528
CED311,32507,16482,17998,19904,20173,15968,9659,4250,1231,138172,85,74,51,60,55,47,24,15,0,411,60,95,162,170,264,481,534,138,15,1919,14,32,61,58,124,315,495,147,14,1260,794,1643,2076,1978,2450,2183,1023,255,69,12471,16,11,28,31,38,141,107,33,11,416,8,11,26,42,30,71,55,3,3,249,4,3,18,17,29,81,61,15,0,228,4,0,10,7,10,20,3,0,0,54,0,0,3,4,6,20,20,3,0,56,0,0,0,0,0,0,0,0,0,0,900,1795,2384,2307,2951,3312,2298,594,112,16653,985,1869,2435,2367,3006,3359,2322,609,112,17064,33492,18351,20433,22271,23179,19327,11981,4859,1343,155236
CED312,32711,19918,19746,20240,18030,14675,8604,4194,1447,139565,52,29,24,22,7,22,4,8,0,168,47,39,60,37,46,77,73,29,10,418,17,15,15,23,25,32,44,21,5,197,502,678,522,303,262,235,157,86,43,2788,4,4,4,3,7,23,16,7,3,71,0,9,6,9,7,9,7,3,0,50,3,0,4,6,3,14,12,12,4,58,0,4,6,0,0,0,0,0,0,10,0,0,3,6,6,3,6,3,0,27,0,0,0,0,0,0,0,0,0,0,573,749,620,387,356,393,315,161,65,3619,625,778,644,409,363,415,319,169,65,3787,33336,20696,20390,20649,18393,15090,8923,4363,1512,143352
CED313,22234,20050,29043,22597,16773,12260,6652,4627,2203,136439,10,13,23,22,13,8,8,4,5,106,29,35,136,134,163,166,112,41,12,828,24,35,104,71,123,85,58,31,3,534,563,1046,1101,779,703,782,583,444,329,6330,8,3,28,28,18,29,11,21,3,149,0,13,28,28,28,28,10,4,0,139,0,6,0,9,18,22,15,9,0,79,8,6,3,10,7,4,6,0,0,44,3,4,7,22,31,8,12,0,6,93,0,0,0,0,0,0,0,0,0,0,635,1148,1407,1081,1091,1124,807,550,353,8196,645,1161,1430,1103,1104,1132,815,554,358,8302,22879,21211,30473,23700,17877,13392,7467,5181,2561,144741
CED314,29546,18002,15644,17222,17356,14678,10317,6595,2639,131999,45,43,28,22,18,12,10,6,7,191,49,77,70,37,74,89,77,37,7,517,9,14,23,31,27,37,40,18,4,203,611,1088,778,502,599,544,390,196,98,4806,0,9,7,9,11,22,15,5,0,78,5,5,8,5,0,6,5,0,0,34,3,4,3,3,5,12,15,0,0,45,9,13,4,3,8,0,0,0,0,37,0,6,4,0,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,686,1216,897,590,728,713,542,256,109,5737,731,1259,925,612,746,725,552,262,116,5928,30277,19261,16569,17834,18102,15403,10869,6857,2755,137927
CED315,30813,22968,21083,20016,18142,13742,7834,4336,1554,140488,51,67,42,41,36,27,8,6,0,278,64,134,138,116,165,257,220,115,29,1238,73,80,81,111,143,266,290,153,35,1232,783,1540,1058,915,1023,986,659,281,93,7338,15,16,25,13,41,76,89,28,6,309,15,31,22,19,30,51,33,5,3,209,13,6,16,20,35,59,54,23,4,230,7,37,10,12,7,7,3,5,0,88,5,12,15,22,28,37,37,12,0,168,0,0,0,0,0,0,0,0,0,0,975,1856,1365,1228,1472,1739,1385,622,170,10812,1026,1923,1407,1269,1508,1766,1393,628,170,11090,31839,24891,22490,21285,19650,15508,9227,4964,1724,151578
CED316,25304,13553,11556,14898,16618,17394,15269,8583,2909,126084,48,29,33,29,16,18,28,12,10,223,36,53,59,71,104,388,572,222,20,1525,51,32,47,78,91,462,844,368,38,2011,572,882,651,561,707,925,766,295,102,5461,7,3,13,7,28,89,131,71,12,361,12,11,8,23,18,28,32,8,0,140,10,3,3,9,20,85,146,49,0,325,6,0,5,5,7,3,5,4,0,35,0,0,3,0,16,37,26,12,0,94,0,0,0,0,0,0,0,0,0,0,694,984,789,754,991,2017,2522,1029,172,9952,742,1013,822,783,1007,2035,2550,1041,182,10175,26046,14566,12378,15681,17625,19429,17819,9624,3091,136259
CED317,32876,16953,16627,19541,20497,17724,12039,6295,2013,144565,116,96,79,85,100,71,41,29,9,626,178,159,166,190,339,977,1009,234,26,3278,77,40,109,136,184,743,853,195,20,2357,1043,1637,1785,1784,2109,2406,1594,436,102,12896,25,11,31,46,58,242,321,78,10,822,40,27,31,50,85,182,146,17,4,582,5,13,24,12,51,122,92,16,0,335,24,32,36,50,55,39,10,0,0,246,6,12,12,9,18,50,33,10,0,150,0,0,0,0,3,0,0,0,0,3,1398,1931,2194,2277,2902,4761,4058,986,162,20669,1514,2027,2273,2362,3002,4832,4099,1015,171,21295,34390,18980,18900,21903,23499,22556,16138,7310,2184,165860
CED318,34726,19179,21264,23819,22052,17126,9045,4055,1507,152773,124,97,104,65,45,44,27,12,4,522,304,195,454,426,599,1003,957,381,64,4383,578,204,577,732,848,1446,1332,549,103,6369,949,1357,1556,1391,1620,1723,1105,397,101,10199,93,57,110,131,225,347,352,130,22,1467,83,37,105,97,146,239,175,65,5,952,37,16,42,42,96,167,117,54,3,574,24,27,37,31,36,15,8,0,0,178,18,13,50,29,58,63,78,24,3,336,0,0,0,0,0,0,0,0,0,0,2086,1906,2931,2879,3628,5003,4124,1600,301,24458,2210,2003,3035,2944,3673,5047,4151,1612,305,24980,36936,21182,24299,26763,25725,22173,13196,5667,1812,177753
CED319,25622,18050,21134,21469,18415,14599,9851,7398,3476,140014,10,12,19,13,9,13,9,0,4,89,17,31,56,41,73,79,59,27,6,389,12,12,28,35,36,34,37,15,3,212,403,718,633,458,413,442,354,315,151,3887,0,6,10,5,6,18,15,3,3,66,7,3,12,3,14,14,13,7,0,73,6,4,3,3,11,16,12,12,0,67,0,4,5,4,0,6,0,0,0,19,9,0,3,8,4,5,3,4,0,36,0,0,0,0,0,0,0,0,0,0,454,778,750,557,557,614,493,383,163,4749,464,790,769,570,566,627,502,383,167,4838,26086,18840,21903,22039,18981,15226,10353,7781,3643,144852
