region_id,Bosnia_Herzegovina_Befre_1941,Bosnia_Herzegovina_1941_1950,Bosnia_Herzegovina_1951_1960,Bosnia_Herzegovina_1961_1970,Bosnia_Herzegovina_1971_1980,Bosnia_Herzegovina_1981_1990,Bosnia_Herzegovina_1991_2000,Bosnia_Herzegovina_2001_2005,Bosnia_Herzegovina_2006,Bosnia_Herzegovina_2007,Bosnia_Herzegovina_2008,Bosnia_Herzegovina_2009,Bosnia_Herzegovina_2010,Bosnia_Herzegovina_2011,Bosnia_Herzegovina_arrival_ns,Bosnia_Herzegovina_Tot,Cambodia_Before_1941,Cambodia_1941_1950,Cambodia_1951_1960,Cambodia_1961_1970,Cambodia_1971_1980,Cambodia_1981_1990,Cambodia_1991_2000,Cambodia_2001_2005,Cambodia_2006,Cambodia_2007,Cambodia_2008,Cambodia_2009,Cambodia_2010,Cambodia_2011,Cambodia_Yr_arrival_ns,Cambodia_Tot,Canada_Before_1941,Canada_1941_1950,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2005,Canada_2006,Canada_2007,Canada_2008,Canada_2009,Canada_2010,Canada_2011,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1941,China_exc_SARs_Taiwan_41_50,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_05,China_exc_SARs_Taiwan_2006,China_exc_SARs_Taiwan_2007,China_exc_SARs_Taiwan_2008,China_exc_SARs_Taiwan_2009,China_exc_SARs_Taiwan_2010,China_exc_SARs_Taiwan_2011,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1941,Croatia_1941_1950,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2005,Croatia_2006,Croatia_2007,Croatia_2008,Croatia_2009,Croatia_2010,Croatia_2011,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1941,Egypt_1941_1950,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2005,Egypt_2006,Egypt_2007,Egypt_2008,Egypt_2009,Egypt_2010,Egypt_2011,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1941,Fiji_1941_1950,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2005,Fiji_2006,Fiji_2007,Fiji_2008,Fiji_2009,Fiji_2010,Fiji_2011,Fiji_Yr_arrival_NS,Fiji_Tot,Frmr_Y_R_M_FYROM_Bef_1941,Frmr_Y_R_M_FYROM_1941_1950,Frmr_Y_R_M_FYROM_1951_1960,Frmr_Y_R_M_FYROM_1961_1970,Frmr_Y_R_M_FYROM_1971_1980,Frmr_Y_R_M_FYROM_1981_1990,Frmr_Y_R_M_FYROM_1991_2000,Frmr_Y_R_M_FYROM_2001_2005,Frmr_Yug_Rep_Mac_FYROM_2006,Frmr_Yug_Rep_Mac_FYROM_2007,Frmr_Yug_Rep_Mac_FYROM_2008,Frmr_Yug_Rep_Mac_FYROM_2009,Frmr_Yug_Rep_Mac_FYROM_2010,Frmr_Yug_Rep_Mac_FYROM_2011,Frmr_Y_R_M_FYROM_arrival_ns,Frmr_Yug_Rep_Mac_FYROM_Tot,Germany_Before_1941,Germany_1941_1950,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2005,Germany_2006,Germany_2007,Germany_2008,Germany_2009,Germany_2010,Germany_2011,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1941,Greece_1941_1950,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2005,Greece_2006,Greece_2007,Greece_2008,Greece_2009,Greece_2010,Greece_2011,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1941,Hng_Kng_SAR_China_1941_1950,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2005,Hong_Kong_SAR_China_2006,Hong_Kong_SAR_China_2007,Hong_Kong_SAR_China_2008,Hong_Kong_SAR_China_2009,Hong_Kong_SAR_China_2010,Hong_Kong_SAR_China_2011,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1941,India_1941_1950,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2005,India_2006,India_2007,India_2008,India_2009,India_2010,India_2011,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1941,Indonesia_1941_1950,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2005
CED233,0,0,0,13,4,5,36,3,0,0,0,0,0,0,0,61,0,0,0,4,36,34,11,4,0,0,3,0,0,0,0,92,3,0,7,11,31,19,35,14,5,7,5,13,7,0,0,157,3,21,94,106,210,1450,1747,1055,263,318,365,421,295,137,254,6739,0,4,87,195,36,32,18,4,0,0,0,3,0,0,10,389,0,22,105,122,80,93,93,57,11,22,19,23,11,10,15,683,0,0,5,12,35,78,27,25,0,5,3,0,4,0,6,200,0,3,46,79,58,26,13,3,5,3,0,0,0,0,8,244,3,110,278,83,40,60,33,19,6,5,13,7,4,5,8,674,6,59,895,1549,314,77,42,17,3,6,0,8,0,6,152,3134,0,3,19,73,289,968,1002,232,40,28,50,50,42,5,68,2869,3,10,11,90,123,237,300,228,71,97,80,44,35,20,36,1385,0,6,18,13,29,63,142,68
CED234,0,0,5,3,3,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,4,3,3,0,0,3,0,0,3,0,16,0,0,3,4,9,10,14,9,3,3,0,5,10,3,0,73,0,3,3,7,6,9,30,21,15,21,16,13,12,5,14,175,0,3,18,37,8,0,12,3,0,0,0,0,0,0,3,84,0,4,12,3,3,0,0,9,6,3,0,5,0,3,4,52,0,0,0,0,3,5,6,7,0,12,3,0,0,0,9,45,3,4,27,29,9,10,3,3,0,0,0,0,0,3,4,95,0,56,128,44,17,17,13,12,3,0,3,6,4,3,12,318,3,18,78,68,9,3,3,0,0,0,3,0,0,0,12,197,0,0,0,0,6,5,3,12,0,3,0,0,0,6,7,42,0,12,6,8,17,27,89,118,62,122,223,196,38,26,38,982,0,3,4,4,0,0,8,3
CED235,0,0,0,30,24,13,279,25,5,0,4,3,0,0,4,387,0,0,0,0,10,123,50,16,3,6,3,9,7,3,11,241,0,0,3,8,15,13,13,16,7,0,3,3,6,3,6,96,0,4,8,16,28,211,364,505,115,155,183,263,191,60,97,2200,0,0,40,334,117,50,70,19,0,3,0,3,0,0,15,651,0,15,88,152,83,158,156,59,23,12,21,23,18,13,25,846,0,0,0,5,19,151,126,59,8,18,15,12,29,13,14,469,5,16,157,1488,1509,824,541,170,27,29,28,39,52,17,186,5088,0,87,93,57,30,19,29,14,12,4,5,9,3,8,9,379,11,63,809,2204,435,128,76,16,6,4,9,3,9,0,168,3941,0,0,3,11,20,88,70,26,6,0,0,5,3,0,8,240,0,5,3,34,97,230,450,783,352,542,692,536,175,123,144,4166,0,0,3,3,32,41,71,51
CED236,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,8,0,0,4,4,8,17,6,26,0,0,7,7,3,4,6,92,0,0,3,5,3,9,5,32,13,23,12,17,15,7,16,160,0,3,12,18,4,0,3,0,0,0,0,0,0,0,3,43,0,0,3,6,4,4,0,5,5,0,0,0,0,0,0,27,0,0,0,3,3,13,9,5,6,0,3,0,3,0,4,49,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,38,120,52,17,20,12,19,3,4,8,3,5,0,13,314,0,3,12,18,5,0,0,0,0,0,0,0,0,0,3,41,0,0,0,0,3,0,5,3,0,0,5,7,4,0,8,35,0,0,10,10,5,4,25,11,4,30,30,30,28,8,18,213,0,0,3,3,0,3,12,6
CED237,0,0,4,9,9,3,102,10,0,0,0,0,0,3,7,147,0,0,0,0,4,18,5,4,0,0,0,0,0,0,4,35,0,0,0,14,32,32,38,23,13,5,18,16,17,12,13,233,0,0,7,11,23,294,429,413,103,148,174,227,153,98,91,2171,0,8,96,196,66,18,30,3,0,0,0,0,5,0,22,444,0,36,218,125,58,55,66,27,8,13,9,6,9,4,33,667,0,0,0,4,18,106,57,38,3,16,6,15,17,4,19,303,0,0,7,55,42,24,6,4,0,0,3,3,0,0,7,151,0,106,177,41,36,46,42,48,17,18,18,27,27,14,31,648,0,11,780,1987,407,116,45,13,7,3,7,0,4,22,260,3662,0,0,3,4,25,51,32,31,6,10,12,4,5,3,4,190,0,5,4,71,75,118,180,586,332,592,708,716,259,159,138,3943,0,0,3,9,8,26,86,76
CED294,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,4,0,0,0,3,0,0,11,0,21,0,0,0,0,0,4,11,15,3,9,15,18,6,25,19,125,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,12,0,0,0,3,0,0,3,0,3,0,0,0,3,3,3,18,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,6,5,0,0,4,0,3,0,0,0,11,3,4,36,3,0,4,7,3,0,3,0,0,0,0,0,0,0,3,23,0,0,0,0,0,7,3,0,3,3,0,4,4,4,4,32,0,0,0,0,4,0,5,15,0,8,23,13,9,24,16,117,0,0,0,0,0,0,3,4
CED297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
CED301,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,12,0,0,3,11,32,19,18,23,0,0,4,6,7,3,3,129,0,3,3,10,3,7,20,34,79,87,50,31,23,11,20,381,0,0,4,18,3,0,8,0,4,0,0,0,0,0,3,40,0,3,0,4,0,0,0,10,3,3,0,0,0,0,8,31,0,4,0,11,14,43,47,38,19,0,3,13,8,3,10,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,62,135,76,45,73,29,21,4,14,4,4,3,0,18,491,0,0,8,7,3,0,0,0,0,0,6,3,0,0,6,33,0,0,0,6,9,11,11,8,0,3,5,3,8,3,6,73,0,0,7,26,15,17,24,57,47,38,79,59,12,26,12,419,0,6,13,15,6,6,13,5
CED302,0,0,3,16,5,10,180,15,4,0,0,0,0,4,3,240,0,0,0,0,7,14,3,0,3,0,0,0,0,0,3,30,3,3,3,27,41,42,64,44,9,7,10,21,16,19,5,314,3,15,57,55,46,168,197,223,60,94,139,130,111,65,58,1421,0,0,21,59,19,8,58,6,0,3,6,3,0,0,9,192,0,0,22,17,12,10,5,3,3,0,4,3,0,0,4,83,3,0,5,12,45,297,250,95,24,29,16,21,11,9,20,837,0,5,3,4,8,9,7,4,0,3,0,0,0,0,0,43,0,92,128,66,40,71,43,24,4,7,8,10,23,10,27,553,10,36,153,127,39,26,8,0,3,3,0,0,5,3,22,435,0,5,8,19,36,118,215,69,12,25,13,22,11,4,13,570,0,15,12,52,48,79,169,222,86,172,288,265,70,38,44,1560,0,7,23,11,13,32,75,58
CED303,0,0,0,6,3,0,29,0,6,0,0,0,0,0,3,47,0,0,0,0,0,7,12,0,0,0,3,0,0,0,3,25,5,3,3,38,36,56,68,39,15,4,4,5,14,3,9,302,6,4,25,19,3,33,59,47,9,13,17,24,21,0,15,295,0,3,19,64,25,8,23,4,0,0,0,0,0,0,3,149,0,3,20,13,4,13,0,11,0,3,0,3,0,0,6,76,0,0,3,19,28,63,56,38,10,0,10,7,7,6,13,260,0,0,0,6,7,0,7,0,0,0,0,0,0,0,0,20,0,103,193,98,64,129,69,39,25,7,9,3,12,4,29,784,0,0,21,27,5,5,7,9,0,0,0,0,0,0,4,78,0,7,3,8,14,27,20,14,10,0,3,3,3,4,0,116,0,14,15,50,32,36,53,61,24,44,49,45,17,7,23,470,0,7,47,19,16,11,30,25
CED304,0,0,0,5,0,0,37,7,0,0,0,0,0,0,0,49,0,0,0,3,6,12,5,4,0,0,0,4,3,0,0,37,0,3,4,31,68,75,78,65,32,36,45,69,98,55,24,683,6,4,18,17,31,129,195,246,76,120,153,211,223,122,87,1638,0,3,21,26,13,5,11,4,0,0,0,0,0,0,3,86,0,3,11,15,0,3,4,3,0,0,8,5,3,5,0,60,0,0,9,10,43,79,52,28,7,8,15,13,8,6,7,285,0,0,0,11,10,3,4,5,0,0,0,4,0,0,0,37,0,71,58,35,51,85,74,60,30,23,36,41,49,46,34,693,4,7,34,20,5,3,6,3,0,0,0,0,0,0,9,91,0,4,16,16,43,121,125,80,18,31,38,35,36,46,29,638,0,6,5,49,53,71,106,217,88,274,528,386,228,157,80,2248,0,6,14,4,9,30,77,44
CED305,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,21,33,14,22,4,7,4,13,13,15,8,170,5,4,0,0,10,12,27,36,11,11,19,15,16,11,16,193,0,0,5,8,4,4,3,0,0,0,0,0,0,0,0,24,0,3,4,3,3,0,0,3,0,4,0,0,3,3,0,26,0,0,4,6,13,39,23,25,4,0,4,8,0,4,12,142,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,0,25,86,58,20,31,28,34,8,9,17,0,4,4,17,341,0,0,10,5,4,0,0,0,0,0,0,0,0,0,0,19,0,0,4,5,3,9,8,3,3,3,5,3,3,0,4,53,0,3,3,9,3,12,23,61,32,66,90,51,38,22,21,434,0,0,7,0,5,4,8,12
CED306,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,9,0,0,0,23,28,15,39,42,8,6,18,15,26,10,11,241,0,0,12,3,7,27,20,28,25,46,19,41,6,5,23,262,0,3,7,16,3,7,10,0,0,0,0,0,0,0,3,49,0,0,0,0,0,0,4,0,5,0,0,3,0,3,0,15,0,0,5,10,14,33,22,36,6,11,15,31,12,3,7,205,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,41,151,75,38,66,40,35,15,17,23,15,16,11,25,568,0,3,19,16,3,4,0,0,0,0,0,0,0,0,5,50,0,0,0,10,4,11,3,4,4,3,3,3,5,15,6,71,0,3,4,16,8,9,37,99,48,88,73,69,51,31,14,550,0,0,10,14,7,3,14,30
CED307,0,0,3,4,0,6,13,0,0,0,0,0,0,0,0,26,0,0,0,0,3,3,0,4,0,0,0,3,3,3,0,19,0,3,4,25,41,36,57,40,12,16,14,3,9,0,6,266,0,3,4,3,10,40,35,43,9,12,15,17,8,7,15,221,0,3,0,20,12,3,14,0,0,0,0,0,0,0,3,55,0,3,6,8,5,0,4,10,3,0,0,0,0,0,0,39,0,0,4,14,30,126,150,66,22,24,18,9,11,4,21,499,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,0,58,102,55,50,89,57,51,21,13,11,13,0,0,20,540,0,3,14,9,3,3,10,0,0,0,0,0,0,3,3,48,0,0,0,12,14,24,30,14,5,0,3,3,4,7,7,123,3,9,6,45,43,35,58,103,31,75,87,50,13,11,17,586,0,8,20,14,6,16,19,23
CED308,0,0,5,15,4,11,256,66,0,3,5,3,0,0,3,371,0,0,0,0,5,8,3,3,0,3,0,4,3,0,3,32,3,3,8,31,42,46,64,54,18,8,25,18,7,8,15,350,0,3,9,19,22,80,139,213,65,52,89,102,91,29,37,950,0,0,25,86,32,7,74,23,0,0,3,0,0,0,3,253,0,5,29,30,17,10,25,5,3,5,4,6,6,0,10,155,3,0,4,9,18,59,41,34,9,15,19,9,6,7,10,243,0,0,3,12,12,11,11,6,0,0,0,0,0,0,0,55,0,98,247,103,59,120,91,47,13,17,18,7,12,9,38,879,3,3,39,42,20,6,9,0,0,0,0,0,3,0,5,130,3,5,3,11,27,55,55,39,4,10,6,7,3,5,12,245,0,14,9,43,29,34,89,103,66,35,56,51,36,8,18,591,0,3,23,8,19,27,69,51
CED309,0,0,0,5,0,4,5,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,0,3,3,0,3,0,4,0,17,3,3,6,31,58,78,53,38,9,24,21,19,16,14,14,387,0,7,12,7,7,15,13,21,3,11,7,4,9,3,8,127,0,3,18,37,8,6,0,5,0,0,0,0,0,0,3,80,0,0,3,11,4,3,7,5,0,0,0,4,0,0,0,37,3,0,4,8,19,22,27,13,3,0,3,5,4,0,9,120,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,9,0,76,219,132,78,147,92,59,16,18,20,15,15,4,34,925,0,0,16,12,3,3,4,0,0,0,0,0,0,0,3,41,0,0,0,7,7,15,18,13,3,4,4,6,11,0,4,92,0,16,7,31,23,10,18,38,17,29,28,28,28,8,13,294,0,3,24,12,12,7,31,14
CED310,0,0,3,3,3,0,6,0,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,9,3,0,5,33,54,43,40,46,9,8,25,19,27,20,13,345,4,3,8,7,9,9,19,30,14,7,3,10,10,11,12,156,0,3,16,29,6,3,5,0,0,0,0,0,0,0,4,66,0,7,7,9,5,3,0,5,0,0,4,5,0,0,0,45,0,4,3,4,21,20,22,28,3,6,6,3,0,0,0,120,0,0,5,3,3,4,3,0,0,0,0,0,0,0,0,18,3,64,216,124,55,115,41,51,3,13,13,7,11,23,33,772,0,4,11,11,3,3,5,3,0,0,0,0,0,0,3,43,0,0,3,7,7,7,14,4,3,0,0,6,3,3,5,62,3,10,7,27,20,13,14,24,12,25,36,56,8,11,9,275,3,14,20,13,6,10,14,12
CED311,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,3,0,0,3,0,0,3,0,12,3,3,9,14,12,21,30,28,5,3,8,3,18,7,23,187,0,3,20,10,0,6,12,34,13,3,16,18,6,3,20,164,0,0,5,21,5,3,0,0,0,0,0,0,0,0,0,34,0,0,0,3,0,0,0,0,0,0,0,3,0,0,5,11,0,0,0,7,18,33,35,29,12,8,10,15,5,4,10,186,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,34,131,108,47,65,25,12,7,6,9,5,3,10,17,479,0,3,10,15,3,0,3,0,0,0,0,0,0,0,0,34,3,0,0,3,3,3,4,3,3,0,3,0,0,3,0,28,0,0,4,4,3,3,10,68,45,57,62,46,28,19,18,367,0,3,8,6,9,10,5,16
CED312,0,0,0,15,4,10,91,17,0,0,6,0,0,0,0,143,0,0,0,0,7,87,82,22,7,5,9,12,6,0,11,248,0,0,3,10,35,39,44,33,4,4,8,10,8,4,3,205,0,7,12,23,14,58,54,81,25,26,27,28,20,17,22,414,0,0,19,65,20,4,33,7,0,0,0,0,0,0,5,153,0,9,13,18,10,3,9,8,0,0,0,0,0,0,0,70,0,0,5,18,24,136,154,99,22,20,40,19,18,11,18,584,0,0,0,4,7,4,3,6,0,0,0,0,0,0,3,27,0,77,209,122,86,131,52,30,17,13,8,4,6,0,21,776,0,0,31,34,20,15,9,3,0,0,0,0,0,0,6,118,0,0,0,0,13,36,42,15,3,6,0,6,3,3,9,136,0,14,9,28,32,46,52,66,19,46,67,58,9,11,18,475,0,6,27,15,20,25,42,33
CED313,0,0,0,8,3,3,207,42,3,0,8,3,0,0,8,285,0,0,0,0,10,15,0,11,0,0,0,0,5,0,4,45,0,4,4,25,59,71,71,63,22,34,40,60,92,55,22,622,0,10,96,40,22,105,125,173,59,76,101,146,154,76,54,1237,0,0,7,20,19,10,45,9,4,3,3,0,3,5,3,131,0,3,27,21,7,6,3,3,7,3,4,0,3,0,5,92,0,0,0,17,48,108,75,49,3,7,16,14,5,7,6,355,0,0,0,7,10,5,3,3,0,0,0,0,5,0,0,33,0,66,91,46,41,76,74,86,22,31,43,40,34,28,30,708,15,49,243,287,51,26,11,3,3,3,8,0,3,0,83,785,0,0,4,15,23,79,106,35,19,16,29,27,40,14,18,425,3,12,13,23,25,66,121,228,138,336,639,545,168,115,93,2525,0,8,8,10,23,28,59,60
CED314,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,3,3,3,23,24,22,24,21,3,11,20,3,12,7,10,189,0,4,0,0,0,20,41,80,40,44,48,32,44,31,23,407,0,0,6,10,12,0,3,0,0,0,0,0,0,0,0,31,0,0,3,0,0,4,3,11,0,8,0,0,3,0,5,37,4,0,3,0,5,23,33,40,32,7,7,11,7,4,15,191,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,35,92,54,31,52,22,22,20,5,8,6,10,0,11,368,0,3,3,4,0,3,3,0,0,0,0,0,0,0,3,19,6,0,0,16,6,19,21,13,0,0,3,6,3,3,6,102,4,4,4,22,7,17,33,77,44,62,103,118,44,19,14,572,0,3,9,8,4,6,8,7
CED315,0,0,3,3,0,0,8,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,13,0,0,5,24,41,33,49,49,14,16,13,14,18,17,5,298,3,6,4,12,13,31,12,29,34,37,27,19,25,13,19,284,0,0,5,10,0,3,4,3,0,0,0,0,3,0,0,28,0,0,10,3,0,3,11,4,0,0,4,0,0,3,0,38,0,4,8,12,19,44,73,26,8,6,13,3,9,4,5,234,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,3,44,128,75,51,61,54,41,14,26,21,16,16,11,20,581,3,10,32,25,9,4,5,4,0,0,0,0,0,0,0,92,0,0,4,9,12,15,7,8,4,3,6,3,8,3,9,91,3,4,0,16,27,15,51,77,46,57,97,180,76,36,32,717,0,3,8,6,3,10,19,16
CED316,0,0,3,3,3,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,23,43,32,32,21,11,0,9,5,13,5,8,214,0,5,10,10,0,8,19,22,9,10,17,11,8,8,4,141,0,3,19,27,8,4,5,0,5,0,0,0,0,0,4,75,0,3,10,12,8,3,3,4,3,3,3,0,3,3,3,61,3,6,3,9,8,35,23,26,8,8,12,14,3,3,6,167,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,3,83,286,137,80,99,41,18,21,5,13,11,3,14,34,848,0,0,3,12,4,0,0,0,0,0,0,0,0,0,0,19,3,0,0,4,12,8,3,6,3,0,3,3,7,9,3,64,0,12,8,24,18,9,9,40,28,24,39,47,21,13,15,307,0,0,28,11,14,13,17,4
CED317,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,6,0,0,3,27,44,25,33,22,10,4,7,9,6,6,14,210,5,4,6,4,6,16,7,17,0,8,6,12,8,0,9,108,5,3,43,51,12,0,0,0,0,3,0,0,0,0,7,124,0,0,9,3,0,0,0,0,0,3,0,3,0,0,0,18,0,0,5,9,16,27,29,11,5,33,14,5,15,8,12,189,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,3,64,176,110,72,103,41,37,14,6,18,17,16,18,29,724,3,7,24,19,3,0,0,0,3,0,0,0,0,0,7,66,0,0,4,0,5,12,5,3,0,0,3,6,0,0,0,38,0,3,13,25,33,53,44,60,37,74,139,155,28,25,38,727,3,3,28,24,13,17,27,17
CED318,0,0,3,9,4,0,15,5,0,0,0,0,0,0,3,39,0,0,0,0,3,7,0,3,3,3,3,4,0,3,0,29,0,3,14,42,70,67,85,58,22,17,14,21,25,28,23,489,5,6,10,12,19,52,62,88,21,46,39,41,17,13,17,448,0,3,30,55,6,6,10,3,0,0,0,0,3,0,4,120,0,0,14,14,3,4,5,3,0,3,5,0,0,0,5,56,0,0,8,11,27,42,44,32,22,17,23,16,23,3,6,274,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,8,3,80,191,169,99,181,142,124,25,50,31,39,26,29,54,1243,3,4,18,16,10,4,0,3,0,0,0,0,3,0,5,66,0,5,0,14,16,41,30,22,0,3,8,4,9,3,8,163,0,8,8,24,37,43,66,71,51,91,74,72,54,25,35,659,0,3,21,30,32,23,48,48
CED319,0,0,0,4,11,7,45,0,0,4,0,0,0,0,4,75,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,12,0,0,8,25,36,45,41,57,21,11,15,8,3,12,15,297,0,4,19,17,51,123,142,181,50,79,97,118,85,37,50,1053,0,3,13,34,9,6,35,0,0,0,0,0,0,0,3,103,0,3,8,13,5,4,16,12,0,3,0,0,0,0,0,64,0,0,5,15,63,216,199,89,17,29,36,38,17,16,22,762,0,0,0,3,12,7,6,7,0,0,0,0,0,0,0,35,0,81,92,56,29,72,45,39,13,13,11,22,13,8,17,511,7,9,27,25,10,8,3,0,0,3,0,0,3,0,3,98,0,5,3,17,36,107,101,56,10,14,9,13,8,4,13,396,0,11,9,65,59,152,210,272,144,339,618,560,127,63,114,2743,0,3,19,7,17,16,51,34
CED320,0,0,0,3,0,3,12,0,0,0,0,0,4,3,3,28,0,0,0,0,0,3,3,0,3,0,0,3,0,3,3,18,0,3,3,21,29,24,41,28,8,10,3,10,3,0,3,186,0,3,13,8,6,15,20,32,8,7,9,12,4,3,3,143,0,0,11,34,7,0,11,0,0,0,0,0,0,0,0,63,0,3,10,3,7,3,3,0,0,0,0,3,0,0,3,35,0,0,3,10,21,75,73,47,11,5,3,7,7,3,19,284,0,0,5,0,3,0,0,0,0,0,0,0,0,0,4,12,0,85,174,103,71,112,39,23,6,3,11,3,4,0,19,653,0,0,14,9,3,3,0,0,0,0,0,0,0,0,4,33,0,3,0,4,11,12,4,8,4,0,0,3,0,9,4,62,0,8,8,23,20,26,25,41,15,28,23,16,7,14,12,266,0,5,25,14,13,15,12,22
CED321,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,3,3,6,17,15,18,25,13,0,4,3,6,8,18,3,142,0,0,3,3,0,16,16,30,5,10,17,8,12,3,11,134,0,3,7,40,10,0,3,0,0,0,0,0,0,0,3,66,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,10,0,0,0,4,3,19,22,9,13,0,0,3,3,0,3,79,0,0,0,4,3,4,3,0,0,0,0,0,0,0,0,14,0,53,131,79,46,61,24,21,9,3,3,4,3,3,17,457,0,0,6,8,0,0,3,0,0,0,0,0,0,0,4,21,0,3,0,0,3,14,3,0,4,0,3,3,3,0,0,36,3,3,7,14,8,6,3,20,14,14,23,19,13,4,10,161,0,4,9,4,4,10,4,4
