region_id,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot
CED101,0,0,6,25,38,76,62,44,4,15,5,15,9,5,8,312,3,3,3,22,64,140,107,46,9,8,13,0,9,3,10,440,0,6,7,67,35,0,50,0,3,0,0,0,0,0,3,171,0,0,12,18,17,49,44,19,7,9,11,11,9,0,4,210,0,0,0,5,22,63,113,86,21,22,24,18,8,9,11,402,0,0,3,32,24,25,15,5,0,3,0,0,3,0,6,116,89,182,325,728,427,328,223,161,35,38,35,18,43,18,152,2802,0,3,4,12,52,43,55,37,10,14,8,23,18,7,14,300,0,0,0,4,355,873,431,110,28,32,37,42,33,17,88,2050,9,154,228,575,1127,1268,1570,849,306,476,540,437,256,122,256,8173,153,714,2335,5225,5856,11064,13010,7868,1880,2344,2439,2123,1644,728,2239,59622
CED102,0,0,0,16,43,73,58,38,12,13,18,0,6,3,14,294,0,0,6,13,75,107,71,71,8,4,19,13,9,6,15,417,0,3,14,81,49,19,61,6,3,0,0,0,0,0,13,249,0,0,3,8,25,48,36,21,7,7,11,15,6,3,3,193,0,0,0,4,25,91,149,132,44,47,40,36,15,10,32,625,0,0,4,86,119,86,55,25,3,0,3,3,0,3,17,404,80,105,232,619,394,354,251,190,35,50,54,28,60,21,151,2624,0,3,0,17,38,36,70,42,13,6,10,15,15,19,19,303,0,0,0,5,352,494,216,71,21,29,27,23,17,12,56,1323,11,180,425,969,1823,1648,1954,1504,628,1061,1016,916,466,292,448,13341,159,699,4016,8730,7714,9672,9758,6084,1792,2290,2346,1983,1447,823,2465,59978
CED103,0,5,9,16,78,148,128,96,21,21,23,33,34,19,10,641,0,0,5,31,79,159,179,151,16,22,40,26,16,22,23,769,0,4,15,44,23,18,48,6,0,0,3,0,0,0,0,161,0,3,3,39,116,413,450,166,56,65,55,97,86,37,44,1630,0,0,4,4,26,67,110,116,31,24,24,23,26,10,22,487,0,0,0,23,58,46,34,24,3,9,6,15,8,4,4,234,54,165,394,903,645,571,545,336,75,73,95,74,76,26,202,4234,0,4,7,44,50,79,126,66,23,27,36,36,41,34,26,599,0,0,3,7,329,272,100,42,8,27,50,31,38,16,34,957,11,167,207,641,1054,1801,1883,941,235,322,371,324,388,234,246,8825,143,735,2264,4092,5346,11626,13676,8334,2136,2340,2904,2951,2864,1433,2232,63076
CED104,0,0,7,22,69,148,114,100,31,33,23,21,20,3,15,606,0,0,8,40,152,238,613,390,52,118,144,83,83,37,46,2004,0,7,20,28,13,10,19,3,0,0,0,0,0,0,0,100,0,0,9,38,92,418,476,173,27,34,29,34,45,8,14,1397,0,0,0,7,16,28,47,32,11,9,5,13,9,3,4,184,0,3,0,11,13,19,18,5,0,0,3,0,0,0,7,79,58,223,604,1538,1059,1159,1058,727,179,161,171,80,146,73,272,7508,3,9,11,47,81,96,156,104,9,23,26,37,39,19,21,681,0,0,3,9,150,116,38,23,3,3,9,8,6,3,12,383,13,185,202,509,714,1311,1485,646,124,152,106,128,92,59,193,5919,125,755,2094,3928,4358,8238,9256,4614,865,969,963,758,839,405,1231,39398
CED105,0,4,3,3,29,33,19,11,7,0,3,4,3,0,3,122,0,4,0,14,38,65,38,14,0,12,6,0,5,0,7,203,0,11,17,91,42,11,15,3,0,0,0,0,0,0,3,193,0,0,3,11,22,128,193,65,19,25,45,33,8,12,66,630,0,0,0,3,21,98,100,78,35,26,54,27,23,3,29,497,0,0,0,136,284,235,202,90,11,17,9,13,4,4,44,1049,55,117,250,541,219,147,57,42,4,3,19,13,10,4,93,1574,0,0,4,5,14,20,41,30,8,4,15,8,11,7,5,172,0,0,3,14,2075,5419,3309,855,213,258,296,318,214,123,631,13728,0,305,283,631,1712,1911,2803,2318,573,539,644,627,469,230,634,13679,96,964,2237,5375,9591,14874,14638,7947,1887,1970,2229,2065,1470,808,3292,69443
CED106,3,4,22,35,77,138,143,159,26,55,28,38,45,8,21,802,3,4,16,81,312,847,1489,805,125,186,297,170,135,101,85,4656,0,3,13,16,8,10,12,5,0,0,0,0,0,0,3,70,5,3,7,32,88,152,189,92,15,25,20,22,30,11,25,716,3,0,0,5,19,51,74,60,22,30,26,22,14,21,10,357,0,0,3,6,20,29,14,3,3,0,3,3,3,8,6,101,103,292,687,1388,1112,1152,1494,1103,294,298,242,255,334,154,343,9251,9,4,17,93,125,149,292,195,41,56,65,58,85,56,37,1282,0,0,3,10,143,108,48,24,9,13,10,9,8,5,24,414,60,297,345,544,851,1487,1822,927,284,337,451,410,332,197,259,8603,316,985,2158,3754,4962,9431,12044,7037,1749,2139,2307,1967,2017,1127,1823,53816
CED107,0,0,0,12,7,3,12,6,5,0,0,0,0,0,0,45,0,0,3,11,21,39,72,67,15,26,25,24,11,11,4,329,0,7,8,21,14,0,4,0,3,0,0,0,0,0,4,61,0,0,0,3,3,23,28,12,9,8,0,8,5,3,3,105,0,0,0,0,3,11,13,12,6,8,15,8,4,5,4,89,0,0,0,4,7,4,3,3,0,0,6,0,0,0,6,33,56,183,512,1092,603,312,199,114,27,22,36,27,19,17,226,3445,0,3,3,24,39,28,37,32,11,0,8,6,13,11,11,226,0,0,0,0,5,13,13,10,0,0,4,0,4,3,31,83,5,101,115,178,178,164,178,275,58,83,65,51,24,26,146,1647,90,558,1243,1922,1394,1235,1155,922,281,297,310,285,225,182,908,11007
CED108,0,0,3,8,10,4,13,10,0,0,0,0,0,0,3,51,0,3,7,11,52,51,77,43,21,18,30,13,46,19,3,394,0,4,17,50,24,7,17,0,0,0,0,0,0,0,5,124,0,0,0,4,6,30,49,16,18,5,12,4,5,5,0,154,0,0,0,0,4,11,17,21,6,5,6,6,5,9,3,93,0,0,0,3,10,0,7,0,0,0,0,0,0,0,0,20,77,265,663,1237,652,398,249,190,28,47,53,40,32,19,259,4209,0,5,11,21,36,43,51,70,13,8,11,14,15,12,3,313,0,0,0,0,24,15,8,9,0,6,3,6,5,0,8,84,9,157,178,203,246,250,234,237,65,66,86,80,73,32,97,2013,122,854,1774,2330,1834,1753,1542,1029,264,311,349,281,296,165,686,13590
CED109,0,0,3,6,16,42,27,17,10,3,3,4,6,0,8,145,0,0,0,11,54,175,104,91,17,21,37,4,7,4,9,534,3,10,35,97,46,27,59,16,0,0,0,0,0,0,16,309,0,0,3,18,50,231,333,144,56,51,63,41,38,14,12,1054,0,0,0,0,11,44,59,52,14,14,16,17,3,9,18,257,0,0,0,127,207,140,142,59,11,8,7,20,9,13,29,772,17,109,421,1522,617,395,170,69,22,33,19,14,21,4,194,3627,0,0,0,18,29,25,41,58,11,5,14,24,11,4,14,254,0,0,0,0,121,253,149,25,3,5,10,7,5,5,29,612,6,150,212,642,1252,2668,4083,2648,556,555,551,526,420,263,631,15163,41,724,1995,4633,4911,12482,16450,9027,2275,2343,2403,2044,1453,854,2557,64192
CED110,3,0,4,28,29,53,25,26,6,3,3,3,8,3,7,201,0,0,7,34,132,137,119,115,16,27,47,45,33,9,16,737,0,5,6,49,11,16,30,6,4,0,0,0,0,0,0,127,0,0,6,8,11,9,12,4,0,4,3,0,8,0,3,68,0,0,3,3,0,32,61,47,20,4,17,23,13,6,13,242,0,0,0,12,26,24,20,5,4,0,0,0,5,3,0,99,87,290,657,1414,876,776,629,515,131,169,164,110,106,59,283,6266,6,3,3,39,65,72,114,65,23,9,17,22,23,8,33,502,0,0,0,5,83,88,33,15,0,6,0,6,6,0,9,251,10,112,229,473,671,558,612,481,129,152,152,114,113,47,126,3979,158,771,2292,3796,3262,3937,3827,2422,591,672,756,590,559,272,988,24893
CED111,0,0,3,3,10,3,3,3,4,3,3,0,3,0,3,41,0,0,3,41,64,45,50,53,8,11,34,18,13,4,12,356,0,0,10,15,4,4,8,0,0,0,0,0,0,0,4,45,0,4,0,4,0,0,4,3,0,0,0,9,0,0,0,24,0,0,0,3,4,12,21,15,5,6,4,16,5,9,8,108,0,3,0,6,3,0,3,0,0,0,0,0,0,0,3,18,72,313,860,1876,839,488,330,276,74,74,53,46,42,23,332,5698,0,7,8,36,72,56,39,42,8,12,12,15,12,7,15,341,3,0,3,3,9,3,5,3,5,0,0,4,3,0,12,53,6,79,189,288,242,196,202,222,92,64,90,91,165,64,116,2106,128,656,1855,2962,2011,1746,1336,997,316,331,383,402,396,198,842,14559
CED112,0,4,3,6,19,6,10,22,3,3,4,8,8,5,0,101,0,0,0,18,57,78,116,102,25,14,26,23,5,7,11,482,0,9,46,116,67,16,67,23,0,0,0,0,0,0,17,361,0,3,3,10,19,29,33,15,5,21,15,14,21,10,5,203,0,0,0,0,8,24,47,67,23,23,55,64,47,42,35,435,0,0,0,24,233,79,48,12,3,3,3,3,3,3,14,428,137,273,1048,2309,1166,737,528,398,106,109,87,92,63,34,359,7446,0,4,3,31,75,70,86,80,21,25,21,17,28,35,23,519,0,0,0,0,149,137,67,26,4,14,25,19,42,23,16,522,5,172,381,510,795,556,512,380,147,209,228,288,426,213,212,5034,192,891,3806,5304,4174,3077,3113,2085,578,799,1108,1428,1428,770,1376,30129
CED113,0,0,0,12,16,15,0,0,3,0,3,3,3,0,4,59,0,5,11,27,75,76,119,75,21,14,19,21,14,9,7,493,0,5,25,21,14,7,8,3,0,0,0,0,0,0,3,86,0,0,3,17,6,13,5,8,0,0,3,0,0,0,5,60,0,0,0,0,3,22,22,33,10,15,3,6,9,0,11,134,0,0,0,3,9,3,6,3,0,0,3,0,0,3,0,30,94,293,814,2051,1171,888,596,426,145,102,92,78,75,22,368,7215,0,3,3,40,51,52,98,67,12,9,21,12,10,0,12,390,0,0,0,4,16,13,10,6,0,4,4,0,0,0,7,64,14,103,170,347,423,318,295,178,28,33,48,46,23,24,84,2134,150,680,1872,3558,2754,2658,2227,1343,354,311,347,280,255,133,837,17759
CED114,3,3,3,11,18,10,4,3,3,3,3,3,0,3,6,76,0,3,12,34,65,54,61,53,20,8,26,7,4,0,5,352,0,4,26,66,23,11,14,4,0,0,0,0,0,0,4,152,0,3,3,4,11,28,18,7,7,0,12,6,11,0,3,113,0,0,4,4,14,17,26,15,3,3,9,17,13,9,9,143,0,0,0,3,5,7,7,3,0,0,0,0,0,3,0,28,61,338,1085,2180,1027,620,364,239,61,57,64,63,62,24,310,6555,4,3,4,66,88,88,83,74,16,19,23,17,13,21,21,540,0,0,0,0,21,41,33,14,0,4,4,0,5,0,8,130,8,172,383,489,481,324,272,207,68,71,64,75,71,58,95,2838,112,945,3053,4306,2821,2289,1728,1131,336,364,500,446,389,254,854,19528
CED115,0,0,0,4,11,3,4,3,0,3,0,0,0,0,3,31,0,4,3,13,18,19,54,42,16,18,12,14,16,5,9,243,5,5,18,26,3,3,0,0,0,0,0,0,0,0,8,68,0,0,3,4,4,9,11,3,13,11,14,10,5,3,0,90,0,0,0,0,5,11,13,11,11,5,5,11,5,3,4,84,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,15,44,173,539,970,502,285,139,149,38,34,33,30,17,13,200,3166,0,3,5,19,26,24,34,36,8,4,4,3,5,9,3,183,0,0,0,0,11,8,7,0,0,0,3,0,4,3,10,46,7,84,151,166,142,100,99,104,60,46,79,117,109,92,68,1424,88,506,1600,1706,1130,980,813,687,300,294,338,371,320,252,583,9968
CED116,0,0,0,0,23,22,13,9,3,0,8,0,3,0,3,84,0,0,0,8,23,23,15,19,0,3,0,0,0,3,3,97,0,26,55,276,170,57,334,44,0,0,3,0,4,0,41,1010,0,0,3,15,22,33,51,5,7,3,3,3,0,0,3,148,0,0,0,7,51,500,230,96,22,16,18,35,14,0,72,1061,0,0,0,49,143,74,63,32,9,0,3,4,3,3,10,393,12,50,248,561,187,112,30,14,6,11,3,8,3,3,98,1346,0,0,0,10,10,20,36,33,0,4,8,4,5,0,6,136,0,0,3,11,2850,8450,6012,1418,381,461,484,591,347,205,1241,22454,0,129,182,831,3318,3748,2520,1032,197,185,216,162,182,90,530,13322,37,554,1879,4453,9855,20636,18580,6501,1490,1433,1658,1654,1152,666,3382,73930
CED117,0,4,7,6,13,7,7,3,0,3,0,7,3,3,3,66,3,6,10,29,65,32,60,51,24,16,23,3,4,12,3,341,0,4,23,60,23,8,23,0,0,0,0,0,0,0,5,146,0,3,3,6,8,6,3,3,0,0,4,4,3,0,11,54,0,0,0,0,0,15,32,41,9,10,14,7,3,3,13,147,0,0,0,4,36,14,14,4,0,0,0,0,0,0,4,76,70,440,1242,2871,1280,591,359,311,89,88,87,86,62,46,425,8047,0,10,5,34,81,32,56,51,11,13,7,16,18,7,19,360,0,0,3,0,13,23,10,4,0,6,5,5,0,0,19,88,12,158,304,510,466,192,188,101,19,23,18,31,28,14,119,2183,128,972,3009,4946,3012,1672,1365,919,229,234,258,266,197,149,964,18320
CED118,0,0,9,22,50,65,72,36,14,13,9,8,14,7,9,328,0,3,10,24,122,153,86,77,15,23,9,18,12,7,11,570,0,8,13,81,34,24,29,3,0,0,3,3,0,0,3,201,0,0,3,15,46,84,47,35,7,10,10,5,10,9,13,294,0,0,0,4,26,136,213,177,50,68,62,51,28,20,54,889,0,3,0,71,120,57,76,31,8,3,19,9,9,6,13,425,20,76,274,888,935,1012,1020,839,186,166,180,177,146,81,277,6277,0,0,6,57,112,129,158,124,38,33,39,44,59,30,28,857,0,0,3,4,560,952,653,181,66,68,89,83,70,30,125,2884,7,152,285,1120,1731,1697,1353,1017,406,817,910,760,407,225,389,11276,66,546,3262,7076,6852,8811,8155,5538,1622,2241,2419,2223,1667,923,2282,53683
CED119,3,0,3,6,42,80,53,65,20,17,20,13,3,9,14,348,0,0,3,18,103,227,262,275,36,83,89,60,57,30,28,1271,0,19,16,111,47,10,85,15,0,0,0,0,0,0,12,315,0,0,4,29,66,587,1242,829,176,172,213,184,174,75,86,3837,0,0,0,3,7,55,63,52,13,16,15,8,12,7,10,261,0,0,0,80,140,107,151,67,6,13,9,17,9,5,33,637,30,99,409,1148,671,578,361,288,77,88,54,80,70,43,208,4204,3,0,0,12,41,55,85,72,24,19,20,24,55,37,20,467,0,0,0,0,84,158,66,16,4,10,5,5,8,3,35,394,0,104,205,519,935,1549,2886,1951,429,308,409,349,358,136,392,10530,69,658,2049,4053,4415,9355,13538,9871,2381,2458,2629,2060,1603,819,1996,57954
CED120,0,0,3,11,29,33,21,13,9,13,3,4,0,0,9,148,0,0,3,15,105,176,172,140,20,17,27,22,20,0,24,741,3,4,14,68,32,19,114,35,0,0,0,0,0,0,10,299,0,0,3,23,39,87,65,36,5,14,7,15,6,4,11,315,0,0,0,6,12,52,71,27,9,10,12,7,10,3,17,236,0,3,0,24,51,16,34,10,0,0,3,0,3,6,9,159,49,163,465,1255,760,557,421,325,67,75,72,83,92,28,211,4623,0,0,9,27,53,30,58,40,11,13,10,10,17,5,9,292,0,0,0,0,306,697,335,81,14,35,31,29,29,11,82,1650,8,112,188,607,1010,1074,1181,729,167,196,185,112,128,67,186,5950,75,576,1856,4211,4365,6208,6704,3688,864,921,1007,825,706,438,1308,33752
CED121,0,0,0,12,14,9,5,3,3,3,3,6,0,0,6,64,0,0,4,12,29,46,57,36,6,4,26,27,12,5,8,272,0,3,11,48,13,10,3,0,0,3,0,0,0,0,4,95,0,0,3,4,8,14,9,9,0,0,4,3,4,0,3,61,0,0,0,3,3,3,14,18,7,3,9,3,3,3,6,75,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,13,55,252,802,1746,1028,521,307,189,45,49,43,32,21,19,285,5394,0,0,13,40,56,47,63,44,11,3,15,12,11,0,15,330,0,0,0,0,20,27,10,7,0,0,0,10,0,3,25,102,7,140,198,342,359,187,138,127,28,25,43,45,61,23,107,1830,83,647,1872,3050,2225,1549,1130,714,166,161,245,202,198,112,761,13115
CED122,0,0,0,4,6,10,13,0,0,0,0,0,0,4,3,40,0,0,6,15,25,26,51,70,79,58,49,19,20,14,9,441,0,5,6,15,3,0,3,0,0,0,0,0,0,0,0,32,0,0,0,0,5,5,3,5,4,4,6,3,13,0,0,48,0,0,0,0,0,13,34,22,3,11,10,12,10,3,10,128,3,0,0,3,0,0,0,0,0,0,0,3,0,0,3,12,39,160,454,907,556,336,196,169,45,47,58,37,69,25,203,3301,0,3,7,14,34,27,31,40,8,8,4,12,14,10,7,219,0,0,0,0,9,6,3,8,0,0,0,0,3,3,36,68,3,66,94,135,154,141,109,137,58,37,65,43,39,35,91,1207,61,439,1046,1468,1296,1326,1057,850,318,301,378,284,344,242,668,10078
CED123,0,3,7,29,77,94,104,108,39,40,75,67,102,85,29,859,4,0,11,33,157,243,492,378,51,54,98,51,45,28,36,1681,0,6,14,70,33,10,41,0,0,0,3,0,0,0,10,187,0,0,3,5,26,98,98,26,15,23,14,30,14,19,6,377,0,0,0,11,37,120,150,156,47,55,36,54,35,22,37,760,0,3,5,117,177,108,83,40,8,20,6,11,3,9,30,620,32,119,349,1039,848,823,939,938,279,246,277,292,308,142,360,6991,0,8,3,25,89,75,157,142,34,48,61,68,87,58,64,919,0,4,0,12,175,211,77,57,22,32,32,47,49,39,61,818,20,186,463,914,2120,2201,2900,1630,487,619,718,732,752,531,642,14915,186,881,3064,5440,6573,8861,10505,7373,2187,2516,3156,3521,3667,2209,2890,63029
CED124,0,0,0,16,22,24,17,18,3,12,3,0,3,0,5,123,0,0,0,14,90,151,108,67,4,12,26,21,5,9,10,517,0,4,16,95,35,16,28,0,0,0,3,0,0,0,5,202,0,0,3,28,34,106,133,83,10,23,17,24,27,0,13,501,0,0,0,4,3,42,52,39,11,3,23,7,11,9,17,221,0,0,3,29,43,26,13,6,0,0,3,3,0,0,7,133,24,184,675,2478,1563,1179,368,214,68,73,67,67,49,24,370,7403,0,5,3,26,33,46,50,44,8,9,4,11,16,7,12,274,0,0,0,0,26,46,35,6,0,3,8,12,11,0,46,193,4,131,219,556,743,823,961,818,170,171,162,138,157,59,256,5368,46,765,2324,5240,4304,5060,4550,2699,648,783,781,643,525,299,1477,30144
CED125,0,0,3,4,5,5,4,4,3,3,0,0,0,0,3,34,0,4,8,27,47,46,67,48,14,17,19,15,17,0,3,332,0,0,7,22,14,0,0,0,0,0,0,0,0,0,4,47,0,3,3,7,3,5,10,5,0,0,4,0,0,0,3,43,0,0,0,0,3,15,22,18,4,11,3,6,5,0,3,90,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,17,83,353,863,1896,876,458,364,308,67,66,64,73,41,20,347,5879,3,7,8,38,45,34,44,37,12,12,5,4,10,3,12,274,0,0,0,0,8,15,10,3,0,0,0,4,3,3,3,49,5,88,163,246,229,134,110,92,13,30,35,27,16,10,64,1262,135,723,1853,2932,1919,1373,1120,807,181,233,222,211,167,79,671,12626
CED126,0,0,5,7,13,18,14,3,0,0,0,0,0,0,0,60,0,0,4,19,108,253,156,111,21,35,19,16,17,9,12,780,0,4,10,73,33,15,28,11,0,0,0,0,0,0,7,181,0,0,3,7,26,88,63,15,5,4,17,43,16,3,5,295,0,0,0,0,21,86,66,42,6,13,10,15,13,3,11,286,0,0,0,12,12,3,12,4,0,0,0,0,0,0,4,47,35,141,683,2153,1425,945,385,256,63,89,55,44,49,20,277,6620,0,4,8,21,28,35,64,39,3,13,9,12,16,9,7,268,0,0,0,3,72,147,59,11,4,5,10,15,9,0,14,349,14,68,177,481,1184,1562,1104,502,92,122,135,115,83,61,194,5894,70,513,1971,4272,4330,5982,4711,2028,490,593,617,547,401,239,1088,27852
CED127,0,5,16,16,37,30,51,34,6,0,9,0,4,0,9,217,4,0,18,53,174,233,455,305,63,66,98,85,55,23,44,1676,4,23,24,96,33,21,97,4,0,3,0,0,0,0,12,317,0,5,3,17,22,16,18,8,0,0,3,0,4,0,3,99,0,0,0,3,32,44,88,56,13,15,22,21,10,0,8,312,0,0,3,17,42,22,12,3,0,7,3,0,0,0,0,109,75,343,790,2010,1516,1559,1738,1514,351,340,353,252,238,155,533,11767,0,13,18,88,137,187,227,179,28,54,44,39,37,28,34,1113,0,0,0,0,43,69,49,19,0,8,8,6,4,0,10,216,22,146,222,617,755,918,1049,716,193,215,264,186,151,97,191,5742,189,911,2423,4787,4190,5505,6300,4225,980,1056,1263,918,816,507,1475,35545
CED128,0,0,5,19,21,15,10,11,0,0,0,0,0,3,8,92,3,5,7,39,103,92,68,51,12,14,37,9,7,0,8,455,0,8,22,45,16,0,10,0,0,0,0,0,0,0,3,104,0,0,0,19,20,19,24,10,0,4,0,3,0,3,4,106,0,0,0,0,3,21,31,36,3,9,7,4,3,7,4,128,0,0,0,4,6,3,8,0,0,0,0,0,0,0,0,21,71,306,918,2663,1657,1081,639,362,84,77,79,74,42,17,359,8429,3,7,20,82,115,88,91,56,19,16,23,13,9,3,28,573,0,0,0,4,23,24,13,3,6,4,7,9,7,3,6,109,13,178,255,475,472,412,258,174,33,26,24,25,30,19,88,2482,134,873,2451,4722,3650,3027,2108,1168,256,257,287,271,212,125,865,20406
CED129,0,0,0,3,18,35,22,8,4,3,0,0,3,3,4,103,0,0,0,6,72,117,61,45,0,4,9,4,11,4,6,339,0,12,26,162,81,28,101,3,0,0,0,0,0,0,16,429,0,0,4,24,52,176,163,83,16,18,20,20,8,8,14,606,0,0,0,3,31,149,77,31,6,12,12,17,8,3,21,370,0,3,0,106,226,145,126,37,12,9,6,11,4,7,25,717,17,83,292,971,450,304,114,69,25,26,10,14,4,7,133,2519,0,3,0,12,16,36,26,38,3,3,5,15,14,9,8,188,0,0,3,3,1120,2629,1505,286,85,93,105,124,89,42,301,6385,4,116,240,819,3053,2991,2113,1117,264,204,202,234,152,111,361,11981,57,788,3155,6490,8563,11977,12858,6317,1460,1350,1489,1735,1104,745,2354,60442
CED130,0,5,5,20,64,104,92,89,17,32,40,10,10,7,13,508,0,0,7,27,149,227,549,347,73,128,216,121,101,41,29,2015,0,6,22,48,28,12,18,3,0,0,3,0,0,0,0,140,0,0,5,59,112,566,672,269,34,44,55,57,42,23,35,1973,0,0,0,3,19,39,64,36,16,8,3,15,3,8,7,221,0,0,4,47,84,60,43,23,3,0,0,6,3,0,9,282,63,195,501,1300,879,827,651,514,128,172,166,131,142,110,232,6011,0,0,3,33,55,73,129,87,19,27,35,46,75,69,23,674,0,0,0,6,172,178,64,15,10,9,3,0,4,0,10,471,3,149,209,519,937,1511,1833,838,164,193,192,147,171,98,210,7174,125,757,2011,3960,4807,9223,10399,5413,1086,1214,1264,1040,1002,618,1327,44246
CED131,0,0,3,5,11,7,16,6,0,0,10,14,4,3,3,82,3,0,3,14,27,32,88,33,9,18,16,17,6,13,11,290,0,3,4,3,3,3,0,3,0,0,0,0,0,0,0,19,0,0,3,5,6,11,11,3,6,7,0,13,0,6,3,74,0,0,0,0,0,6,10,21,3,3,4,8,9,8,9,81,0,0,0,3,3,3,0,3,3,0,0,0,0,0,0,15,37,165,476,976,461,221,177,134,32,28,20,37,29,12,177,2982,0,4,15,35,65,44,71,98,27,14,12,15,20,14,20,454,0,0,0,0,3,14,0,4,4,3,7,6,14,19,12,86,6,50,80,154,144,127,170,134,51,65,104,95,135,95,71,1481,80,355,1044,1574,1183,991,1027,744,251,233,359,353,409,312,521,9436
CED132,0,0,3,3,14,17,6,7,3,3,3,4,7,16,0,86,3,0,3,16,43,52,70,79,7,15,31,15,7,9,10,360,0,3,12,76,29,0,12,0,0,0,0,0,0,0,7,139,0,0,0,3,16,25,12,15,13,0,7,3,6,0,3,103,0,0,0,3,8,10,33,28,21,9,12,11,14,12,7,168,0,0,0,3,3,3,11,3,0,0,0,3,3,0,0,29,81,177,446,899,463,431,285,237,80,48,84,68,115,51,224,3689,0,0,5,21,52,47,65,51,32,25,28,31,48,18,10,433,0,0,0,3,30,35,12,11,3,3,10,8,6,3,19,143,9,158,112,206,202,238,273,397,102,132,214,297,303,174,140,2957,118,680,1511,2219,1635,1846,1614,1423,457,501,720,887,1022,578,898,16109
