region_id,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
CED126,6,0,0,3,5542,5551,211,16,4,4,4554,4789,3876,187,184,18,4991,9256,6600,388,653,19,2183,9843,6397,455,995,69,1064,8980,5890,336,943,195,429,7793,3215,151,365,231,144,4106,1238,61,127,282,54,1762,265,3,26,184,16,494,27698,1597,3297,1005,18977,52574,18,3,0,3,5183,5207,440,30,7,3,4342,4822,5040,342,301,17,4144,9844,6914,657,1016,73,1888,10548,6523,580,1530,231,851,9715,5439,371,1396,579,332,8117,2488,152,559,848,99,4146,820,35,150,1182,48,2235,141,3,26,832,22,1024,27823,2173,4985,3768,16909,55658,24,3,0,6,10725,10758,651,46,11,7,8896,9611,8916,529,485,35,9135,19100,13514,1045,1669,92,4071,20391,12920,1035,2525,300,1915,18695,11329,707,2339,774,761,15910,5703,303,924,1079,243,8252,2058,96,277,1464,102,3997,406,6,52,1016,38,1518,55521,3770,8282,4773,35886,108232
CED127,12,0,3,3,4290,4308,83,5,0,0,3584,3672,2634,79,110,4,4369,7196,7059,241,500,9,2302,10111,6990,382,1037,64,1417,9890,6079,259,1067,132,710,8247,4723,144,577,251,286,5981,2382,77,214,425,96,3194,758,21,60,540,51,1430,30720,1208,3568,1428,17105,54029,8,0,0,0,3870,3878,184,10,7,3,3173,3377,3583,121,179,10,3519,7412,7975,337,835,36,1922,11105,7085,439,1556,170,1121,10371,5788,324,1604,439,500,8655,4083,128,914,952,202,6279,1787,47,434,1826,129,4223,402,13,103,2019,114,2651,30895,1419,5632,5455,14550,57951,20,0,3,3,8160,8186,267,15,7,3,6757,7049,6217,200,289,14,7888,14608,15034,578,1335,45,4224,21216,14075,821,2593,234,2538,20261,11867,583,2671,571,1210,16902,8806,272,1491,1203,488,12260,4169,124,648,2251,225,7417,1160,34,163,2559,165,4081,61615,2627,9200,6883,31655,111980
CED128,9,3,0,6,5007,5025,168,13,10,10,4039,4240,2787,151,136,5,4046,7125,5734,340,664,28,2453,9219,6557,444,1247,73,1688,10009,6313,335,1298,176,983,9105,3798,192,661,265,411,5327,1665,74,207,355,178,2479,393,13,28,308,26,768,27424,1565,4251,1226,18831,53297,4,4,3,3,4673,4687,316,21,9,0,3594,3940,3539,226,207,19,3213,7204,6383,527,1072,68,2036,10086,6810,550,1775,188,1494,10817,5913,379,1836,547,798,9473,3193,194,1018,1018,325,5748,1150,55,355,1467,130,3157,216,9,111,1231,83,1650,27524,1965,6386,4541,16346,56762,13,7,3,9,9680,9712,484,34,19,10,7633,8180,6326,377,343,24,7259,14329,12117,867,1736,96,4489,19305,13367,994,3022,261,3182,20826,12226,714,3134,723,1781,18578,6991,386,1679,1283,736,11075,2815,129,562,1822,308,5636,609,22,139,1539,109,2418,54948,3530,10637,5767,35177,110059
CED129,16,0,0,3,5651,5670,188,8,3,5,5183,5387,3905,198,194,5,5418,9720,6296,411,612,29,2103,9451,7248,482,920,61,1139,9850,6587,360,799,168,459,8373,3824,184,369,239,184,4800,1738,61,113,344,92,2348,301,6,14,203,14,538,30103,1710,3024,1057,20243,56137,32,4,0,3,5263,5302,670,29,26,0,4514,5239,5315,399,356,18,3904,9992,6688,580,987,102,1573,9930,7433,584,1407,312,846,10582,5984,411,1010,811,391,8607,2930,165,444,1166,134,4839,1018,40,156,1520,71,2805,143,9,30,730,15,927,30213,2221,4416,4662,16711,58223,48,4,0,6,10914,10972,858,37,29,5,9697,10626,9220,597,550,23,9322,19712,12984,991,1599,131,3676,19381,14681,1066,2327,373,1985,20432,12571,771,1809,979,850,16980,6754,349,813,1405,318,9639,2756,101,269,1864,163,5153,444,15,44,933,29,1465,60316,3931,7440,5719,36954,114360
CED130,5,0,0,3,5012,5020,95,3,5,0,4129,4232,3293,89,106,3,3793,7284,8339,244,441,14,1449,10487,8104,238,649,56,610,9657,6592,172,609,115,280,7768,4253,85,257,194,104,4893,1592,30,101,255,57,2035,362,8,18,281,17,686,32635,869,2186,921,15451,52062,20,0,0,0,4594,4614,207,5,5,0,3931,4148,4678,125,188,17,2974,7982,9281,377,789,44,1091,11582,7842,339,1043,153,579,9956,6351,219,1043,440,280,8333,3370,102,464,821,113,4870,1043,23,173,1242,76,2557,186,9,55,1284,67,1601,32978,1199,3760,4001,13705,55643,25,0,0,3,9606,9634,302,8,10,0,8060,8380,7971,214,294,20,6767,15266,17620,621,1230,58,2540,22069,15946,577,1692,209,1189,19613,12943,391,1652,555,560,16101,7623,187,721,1015,217,9763,2635,53,274,1497,133,4592,548,17,73,1565,84,2287,65613,2068,5946,4922,29156,107705
CED131,15,3,6,5,5164,5193,195,15,10,6,4016,4242,2570,180,152,6,4290,7198,4863,357,593,22,2453,8288,5973,542,1273,81,1877,9746,6548,438,1396,211,1029,9622,4977,235,781,437,484,6914,2612,95,247,559,209,3722,545,15,40,374,47,1021,28298,1880,4498,1701,19569,55946,17,4,5,3,5057,5086,420,29,6,5,3850,4310,3214,289,244,26,3800,7573,5397,535,906,82,2124,9044,6472,634,1627,234,1267,10234,6290,416,1453,697,591,9447,4454,182,808,1467,271,7182,1710,55,255,2329,173,4522,259,17,56,1665,72,2069,28233,2161,5360,6508,17205,59467,32,7,11,8,10221,10279,615,44,16,11,7866,8552,5784,469,396,32,8090,14771,10260,892,1499,104,4577,17332,12445,1176,2900,315,3144,19980,12838,854,2849,908,1620,19069,9431,417,1589,1904,755,14096,4322,150,502,2888,382,8244,804,32,96,2039,119,3090,56531,4041,9858,8209,36774,115413
CED132,8,0,9,0,3998,4015,158,6,5,3,5784,5956,2877,140,188,16,7070,10291,4565,352,695,28,3151,8791,4674,488,1326,82,2282,8852,4350,375,1457,151,1082,7415,3048,165,775,281,501,4770,1952,66,273,490,204,2985,588,17,45,406,46,1102,22220,1609,4773,1457,24118,54177,4,0,4,3,3860,3871,305,28,11,3,5604,5951,3574,205,275,19,5629,9702,4891,434,967,77,2445,8814,4762,559,1767,211,1466,8765,4122,350,1708,519,649,7348,2780,151,877,1050,286,5144,1566,49,404,2063,159,4241,312,16,68,1752,108,2256,22316,1792,6081,5697,20206,56092,12,0,13,3,7858,7886,463,34,16,6,11388,11907,6451,345,463,35,12699,19993,9456,786,1662,105,5596,17605,9436,1047,3093,293,3748,17617,8472,725,3165,670,1731,14763,5828,316,1652,1331,787,9914,3518,115,677,2553,363,7226,900,33,113,2158,154,3358,44536,3401,10854,7154,44324,110269
CED133,8,0,3,5,3850,3866,119,0,0,3,4179,4301,4653,115,172,8,8295,13243,7915,253,660,14,3216,12058,6389,342,929,44,1608,9312,5255,236,1004,107,968,7570,3389,144,585,180,437,4735,1900,64,170,279,227,2640,610,14,37,334,65,1060,30238,1168,3560,974,22845,58785,15,0,0,3,3340,3358,267,14,5,5,4352,4643,5893,159,303,19,7883,14257,8266,340,1002,42,3093,12743,6464,382,1485,128,1562,10021,5169,299,1623,437,995,8523,2859,120,869,854,536,5238,1348,43,331,1444,360,3526,315,19,135,1651,228,2348,30596,1376,5753,4583,22349,64657,23,0,3,8,7190,7224,386,14,5,8,8531,8944,10546,274,475,27,16178,27500,16181,593,1662,56,6309,24801,12853,724,2414,172,3170,19333,10424,535,2627,544,1963,16093,6248,264,1454,1034,973,9973,3248,107,501,1723,587,6166,925,33,172,1985,293,3408,60834,2544,9313,5557,45194,123442
CED134,4,3,6,0,4425,4438,162,10,6,3,3250,3431,1861,129,102,18,3699,5809,3709,342,529,26,2704,7310,5057,476,1446,72,2221,9272,6061,484,1716,181,1169,9611,4770,213,892,358,389,6622,2839,114,337,602,251,4143,719,23,53,485,63,1343,25182,1794,5087,1745,18171,51979,21,4,3,3,4200,4231,270,37,7,3,2952,3269,2497,234,211,21,3226,6189,4259,515,922,87,2317,8100,5483,589,1921,266,1564,9823,6033,466,1939,606,693,9737,4288,165,938,1370,281,7042,2083,73,383,2373,174,5086,375,8,92,1918,102,2495,25309,2091,6416,6647,15509,55972,25,7,9,3,8625,8669,432,47,13,6,6202,6700,4358,363,313,39,6925,11998,7968,857,1451,113,5021,15410,10540,1065,3367,338,3785,19095,12094,950,3655,787,1862,19348,9058,378,1830,1728,670,13664,4922,187,720,2975,425,9229,1094,31,145,2403,165,3838,50491,3885,11503,8392,33680,107951
CED135,18,3,3,3,5150,5177,161,15,10,6,3856,4048,2811,135,120,12,4840,7918,5237,386,646,44,3105,9418,6195,549,1261,103,2424,10532,6178,515,1551,250,1280,9774,4708,327,915,541,650,7141,2343,108,301,697,266,3715,473,8,45,366,59,951,28124,2046,4852,2022,21630,58674,8,4,5,3,4667,4687,325,47,4,3,3683,4062,3598,256,203,17,4420,8494,5707,476,829,92,2667,9771,6477,590,1414,254,1684,10419,6028,444,1306,653,658,9089,4003,175,734,1590,260,6762,1627,47,220,2149,158,4201,229,7,44,1475,64,1819,28002,2046,4759,6236,18261,59304,26,7,8,6,9817,9864,486,62,14,9,7539,8110,6409,391,323,29,9260,16412,10944,862,1475,136,5772,19189,12672,1139,2675,357,4108,20951,12206,959,2857,903,1938,18863,8711,502,1649,2131,910,13903,3970,155,521,2846,424,7916,702,15,89,1841,123,2770,56126,4092,9611,8258,39891,117978
CED136,23,3,0,3,4835,4864,484,15,10,3,5944,6456,9295,246,284,6,8004,17835,8435,358,674,40,2846,12353,6501,469,1148,68,1728,9914,4871,322,1081,133,872,7279,3193,193,547,242,357,4532,1869,58,207,431,170,2735,455,13,30,330,30,858,35126,1677,3981,1256,24786,66826,53,0,0,5,4271,4329,1352,45,22,10,4836,6265,10701,340,423,26,5529,17019,7703,572,1189,118,2269,11851,6167,532,1691,260,1319,9969,4449,362,1360,638,651,7460,2694,130,645,1102,265,4836,1278,44,271,1751,137,3481,223,11,81,1409,60,1784,34620,2036,5682,5319,19337,66994,76,3,0,8,9106,9193,1836,60,32,13,10780,12721,19996,586,707,32,13533,34854,16138,930,1863,158,5115,24204,12668,1001,2839,328,3047,19883,9320,684,2441,771,1523,14739,5887,323,1192,1344,622,9368,3147,102,478,2182,307,6216,678,24,111,1739,90,2642,69746,3713,9663,6575,44123,133820
CED137,3,7,3,4,4092,4109,153,17,3,0,2950,3123,2169,110,123,7,3241,5650,4208,316,607,23,2127,7281,5289,465,1214,77,1494,8539,6048,364,1348,181,704,8645,5587,240,1015,430,326,7598,2940,93,332,629,161,4155,650,8,37,457,26,1178,27047,1620,4682,1808,15121,50278,8,0,0,0,4056,4064,307,28,9,0,2638,2982,2760,196,194,18,2842,6010,4840,508,972,83,1746,8149,5562,545,1647,231,994,8979,6297,338,1658,584,398,9275,4911,182,965,1288,199,7545,2098,48,313,1992,98,4549,390,7,64,1523,42,2026,27173,1852,5822,5719,13013,53579,11,7,3,4,8148,8173,460,45,12,0,5588,6105,4929,306,317,25,6083,11660,9048,824,1579,106,3873,15430,10851,1010,2861,308,2488,17518,12345,702,3006,765,1102,17920,10498,422,1980,1718,525,15143,5038,141,645,2621,259,8704,1040,15,101,1980,68,3204,54220,3472,10504,7527,28134,103857
CED138,26,6,0,4,4646,4682,586,10,14,8,6882,7500,7734,184,257,11,9509,17695,8544,322,693,22,2812,12393,7416,401,1086,56,1555,10514,5461,290,994,134,787,7666,3459,141,452,202,395,4649,2079,56,160,370,213,2878,528,12,44,316,43,943,35833,1422,3700,1123,26842,68920,38,3,5,5,4464,4515,1145,42,39,3,5455,6684,8735,265,388,28,6730,16146,8746,475,1045,81,2245,12592,7044,462,1624,255,1330,10715,5198,278,1290,566,774,8106,2832,120,537,1008,361,4858,1355,50,207,1643,228,3483,263,13,58,1401,113,1848,35356,1708,5193,4990,21700,68947,64,9,5,9,9110,9197,1731,52,53,11,12337,14184,16469,449,645,39,16239,33841,17290,797,1738,103,5057,24985,14460,863,2710,311,2885,21229,10659,568,2284,700,1561,15772,6291,261,989,1210,756,9507,3434,106,367,2013,441,6361,791,25,102,1717,156,2791,71189,3130,8893,6113,48542,137867
CED139,5,3,3,0,4298,4309,89,6,0,5,2747,2847,1718,95,82,9,3771,5675,4150,344,607,19,3051,8171,5311,518,1528,79,2479,9915,5722,491,2020,202,1302,9737,4335,241,1022,331,412,6341,2858,104,388,586,187,4123,750,14,75,513,51,1403,24938,1816,5725,1744,18298,52521,9,3,3,3,3916,3934,187,17,10,0,2480,2694,2420,188,192,10,3476,6286,4893,537,1072,71,2809,9382,5686,723,2247,266,2048,10970,5475,446,2380,591,813,9705,3995,178,1109,1126,222,6630,2129,73,442,2139,120,4903,423,11,114,1654,62,2264,25217,2176,7569,5860,15946,56768,14,6,6,3,8214,8243,276,23,10,5,5227,5541,4138,283,274,19,7247,11961,9043,881,1679,90,5860,17553,10997,1241,3775,345,4527,20885,11197,937,4400,793,2115,19442,8330,419,2131,1457,634,12971,4987,177,830,2725,307,9026,1173,25,189,2167,113,3667,50155,3992,13294,7604,34244,109289
CED140,16,7,6,3,5357,5389,222,15,9,4,4629,4879,3216,166,171,9,4790,8352,5570,396,584,32,2507,9089,6453,539,1201,82,1638,9913,6024,371,1180,182,889,8646,4199,210,621,369,412,5811,2354,76,194,573,231,3428,539,8,34,365,44,990,28593,1788,4000,1619,20497,56497,14,3,0,0,5060,5077,393,30,10,3,4241,4677,3972,256,239,18,3906,8391,5953,511,762,92,1872,9190,6512,565,1357,210,1059,9703,5712,361,1187,616,450,8326,3727,143,572,1276,202,5920,1637,54,199,2159,134,4183,276,7,56,1581,71,1991,28196,1930,4382,5955,16995,57458,30,10,6,3,10417,10466,615,45,19,7,8870,9556,7188,422,410,27,8696,16743,11523,907,1346,124,4379,18279,12965,1104,2558,292,2697,19616,11736,732,2367,798,1339,16972,7926,353,1193,1645,614,11731,3991,130,393,2732,365,7611,815,15,90,1946,115,2981,56789,3718,8382,7574,37492,113955
CED141,3,3,4,3,4503,4516,115,3,12,0,3671,3801,2332,117,110,6,4067,6632,5002,365,596,22,2341,8326,5710,512,1268,72,1660,9222,5498,410,1388,172,813,8281,4327,257,886,350,413,6233,2727,106,331,617,197,3978,801,19,56,556,63,1495,26515,1792,4651,1798,17728,52484,8,0,0,4,4076,4088,243,14,6,0,3364,3627,3112,191,220,13,3396,6932,5522,496,1018,76,1952,9064,5925,643,1946,237,1302,10053,5361,465,1925,544,658,8953,3873,221,1226,1358,282,6960,2101,86,551,2399,197,5334,482,10,129,2064,103,2788,26627,2126,7021,6695,15330,57799,11,3,4,7,8579,8604,358,17,18,0,7035,7428,5444,308,330,19,7463,13564,10524,861,1614,98,4293,17390,11635,1155,3214,309,2962,19275,10859,875,3313,716,1471,17234,8200,478,2112,1708,695,13193,4828,192,882,3016,394,9312,1283,29,185,2620,166,4283,53142,3918,11672,8493,33058,110283
CED142,6,0,0,4,4503,4513,109,7,4,3,3350,3473,2223,126,110,7,3720,6186,4523,380,635,17,2312,7867,5257,413,1242,81,1534,8527,5569,360,1197,157,603,7886,4707,206,748,421,257,6339,2837,105,296,651,125,4014,627,12,44,415,32,1130,25858,1609,4276,1756,16436,49935,8,3,3,4,4213,4231,262,17,7,4,3152,3442,2890,225,224,14,3132,6485,4938,524,926,61,1991,8440,5560,569,1671,221,997,9018,5616,354,1595,582,435,8582,4305,180,1054,1343,186,7068,2063,58,365,2277,100,4863,325,5,86,1388,39,1843,25967,1935,5931,5894,14245,53972,14,3,3,8,8716,8744,371,24,11,7,6502,6915,5113,351,334,21,6852,12671,9461,904,1561,78,4303,16307,10817,982,2913,302,2531,17545,11185,714,2792,739,1038,16468,9012,386,1802,1764,443,13407,4900,163,661,2928,225,8877,952,17,130,1803,71,2973,51825,3544,10207,7650,30681,103907
CED143,9,0,3,5,2959,2976,269,20,12,11,9265,9577,6069,221,350,16,19938,26594,6109,439,1112,22,8781,16463,3738,414,1446,66,4715,10379,3305,421,1556,111,2255,7648,1946,214,832,201,947,4140,981,93,249,237,398,1958,199,10,31,118,73,431,22625,1832,5591,787,49331,80166,18,4,3,4,3160,3189,512,25,21,13,10086,10657,7028,278,617,28,17223,25174,5826,398,1245,57,5808,13334,3624,444,1706,201,2671,8646,3161,375,1829,454,1338,7157,1549,167,951,756,488,3911,615,55,340,931,198,2139,78,17,65,619,90,869,22411,1763,6777,3063,41062,75076,27,4,6,9,6119,6165,781,45,33,24,19351,20234,13097,499,967,44,37161,51768,11935,837,2357,79,14589,29797,7362,858,3152,267,7386,19025,6466,796,3385,565,3593,14805,3495,381,1783,957,1435,8051,1596,148,589,1168,596,4097,277,27,96,737,163,1300,45036,3595,12368,3850,90393,155242
CED144,12,0,3,3,4669,4687,116,9,6,4,3567,3702,2666,137,124,10,3868,6805,4777,361,632,20,2343,8133,5727,453,1247,68,1648,9143,5642,373,1164,186,698,8063,4661,206,675,400,327,6269,2808,71,215,621,187,3902,550,7,41,370,22,990,26959,1617,4107,1682,17329,51694,18,3,5,0,4459,4485,338,26,10,6,3276,3656,3377,249,241,5,3273,7145,5285,581,979,70,1844,8759,5927,566,1657,222,1129,9501,5665,370,1404,641,444,8524,4306,164,918,1461,202,7051,1890,66,338,2139,110,4543,307,11,71,1429,61,1879,27113,2036,5623,5973,14798,55543,30,3,8,3,9128,9172,454,35,16,10,6843,7358,6043,386,365,15,7141,13950,10062,942,1611,90,4187,16892,11654,1019,2904,290,2777,18644,11307,743,2568,827,1142,16587,8967,370,1593,1861,529,13320,4698,137,553,2760,297,8445,857,18,112,1799,83,2869,54072,3653,9730,7655,32127,107237
CED145,4,0,4,4,3495,3507,96,5,5,6,3611,3723,3444,101,156,12,7656,11369,7881,329,670,19,3457,12356,6618,372,1108,58,1699,9855,4920,258,1093,87,914,7272,3592,119,609,216,411,4947,2022,60,225,317,168,2792,636,11,50,374,56,1127,29213,1255,3920,1093,21467,56948,8,0,4,3,3322,3337,208,9,3,5,3566,3791,4613,149,259,10,7132,12163,8443,378,1015,47,3343,13226,6562,427,1594,166,1651,10400,4799,290,1657,393,890,8029,3101,157,1040,905,428,5631,1453,48,423,1512,274,3710,327,3,161,1671,166,2328,29514,1461,6156,4712,20772,62615,12,0,8,7,6817,6844,304,14,8,11,7177,7514,8057,250,415,22,14788,23532,16324,707,1685,66,6800,25582,13180,799,2702,224,3350,20255,9719,548,2750,480,1804,15301,6693,276,1649,1121,839,10578,3475,108,648,1829,442,6502,963,14,211,2045,222,3455,58727,2716,10076,5805,42239,119563
CED146,18,3,0,3,5550,5574,424,15,16,3,5731,6189,6169,233,248,5,6580,13235,7615,374,640,21,2164,10814,7441,429,1066,58,1510,10504,5584,351,948,124,810,7817,3839,216,478,238,467,5238,2350,84,176,449,203,3262,610,11,33,318,47,1019,34050,1716,3605,1219,23062,63652,88,3,8,3,4959,5061,1253,54,34,0,4631,5972,7679,412,463,25,4366,12945,7770,626,1081,99,1757,11333,7061,576,1627,278,1138,10680,4931,349,1204,675,673,7832,3048,177,538,1237,275,5275,1501,55,225,1946,211,3938,301,7,56,1262,102,1728,33632,2259,5236,5525,18112,64764,106,6,8,6,10509,10635,1677,69,50,3,10362,12161,13848,645,711,30,10946,26180,15385,1000,1721,120,3921,22147,14502,1005,2693,336,2648,21184,10515,700,2152,799,1483,15649,6887,393,1016,1475,742,10513,3851,139,401,2395,414,7200,911,18,89,1580,149,2747,67682,3975,8841,6744,41174,128416
CED147,4,0,3,0,2971,2978,108,9,6,4,4481,4608,3438,127,246,11,13903,17725,6290,302,864,31,6700,14187,4958,344,1262,52,3289,9905,4289,273,1301,105,1895,7863,3056,166,773,196,908,5099,1743,54,274,322,432,2825,650,21,75,380,126,1252,24536,1296,4804,1101,34705,66442,7,0,3,0,2959,2969,186,16,12,5,5012,5231,4607,198,361,24,13273,18463,6479,349,1112,57,5253,13250,4987,412,1547,149,2334,9429,4198,310,1816,409,1303,8036,2598,165,1090,897,625,5375,1165,53,383,1601,369,3571,304,11,153,1878,192,2538,24531,1514,6477,5020,31320,68862,11,0,6,0,5930,5947,294,25,18,9,9493,9839,8045,325,607,35,27176,36188,12769,651,1976,88,11953,27437,9945,756,2809,201,5623,19334,8487,583,3117,514,3198,15899,5654,331,1863,1093,1533,10474,2908,107,657,1923,801,6396,954,32,228,2258,318,3790,49067,2810,11281,6121,66025,135304
CED148,6,5,0,0,5940,5951,250,14,7,4,4940,5215,4503,209,204,10,5098,10024,7112,369,630,21,2134,10266,7463,465,1077,84,1194,10283,5733,347,929,179,461,7649,2812,155,438,220,165,3790,1144,46,106,307,61,1664,233,8,20,166,28,455,29256,1618,3411,991,20021,55297,22,5,3,0,5577,5607,721,66,16,6,4479,5288,6112,410,361,16,4235,11134,7617,615,1037,102,1796,11167,7108,650,1503,316,966,10543,4921,423,1317,684,368,7713,2051,138,558,966,125,3838,676,50,187,1288,72,2273,118,11,39,762,20,950,29346,2368,5021,4140,17638,58513,28,10,3,0,11517,11558,971,80,23,10,9419,10503,10615,619,565,26,9333,21158,14729,984,1667,123,3930,21433,14571,1115,2580,400,2160,20826,10654,770,2246,863,829,15362,4863,293,996,1186,290,7628,1820,96,293,1595,133,3937,351,19,59,928,48,1405,58602,3986,8432,5131,37659,113810
CED194,0,0,0,0,386,386,14,8,3,0,679,704,191,67,37,0,1201,1496,255,153,145,6,813,1372,210,191,300,18,499,1218,324,129,266,36,208,963,292,58,166,41,67,624,55,7,31,26,26,145,15,0,5,23,6,49,1356,613,953,150,3885,6957,3,3,0,0,367,373,21,9,3,3,575,611,216,78,19,6,841,1160,175,94,105,16,340,730,193,87,187,17,189,673,364,54,169,52,79,718,206,13,69,35,22,345,29,5,15,44,3,96,12,0,3,56,3,74,1219,343,570,229,2419,4780,3,3,0,0,753,759,35,17,6,3,1254,1315,407,145,56,6,2042,2656,430,247,250,22,1153,2102,403,278,487,35,688,1891,688,183,435,88,287,1681,498,71,235,76,89,969,84,12,46,70,29,241,27,0,8,79,9,123,2575,956,1523,379,6304,11737
CED197,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,3,0,3,0,0,6,4,0,4,0,0,8,5,0,3,0,3,11,11,0,0,0,0,11,10,0,0,0,0,10,0,0,0,0,0,0,33,0,10,0,9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,10,0,3,3,3,19,9,0,0,6,0,15,4,0,0,9,0,13,0,0,3,0,0,3,29,0,6,18,3,56,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,6,0,3,0,0,9,7,0,4,0,0,11,15,0,6,3,6,30,20,0,0,6,0,26,14,0,0,9,0,23,0,0,3,0,0,3,62,0,16,18,12,108
