CED_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
CED502,36218,21681,26635,23817,20302,16060,10587,5101,1748,162145,31,27,15,26,13,27,19,16,4,175,11,18,16,4,10,9,15,0,0,84,8,10,13,7,10,17,13,5,0,89,3,12,5,6,9,12,11,4,0,69,0,3,3,7,3,8,11,0,0,31,479,749,709,380,348,293,208,123,98,3387,0,3,0,0,4,9,7,0,0,17,3,0,0,4,5,3,0,0,0,18,0,0,0,3,0,0,0,0,0,4,0,0,3,0,3,8,3,0,0,19,500,795,743,413,392,359,265,136,106,3711,532,817,756,438,407,385,290,154,103,3890,36748,22502,27392,24256,20715,16439,10873,5252,1852,166031
CED503,27491,15922,15478,16359,18297,16739,14705,8371,2830,136194,23,20,19,18,12,20,41,23,11,189,17,7,12,12,10,24,25,10,3,110,7,11,14,8,14,27,40,15,7,142,12,13,8,9,20,26,36,5,0,141,0,9,3,0,8,19,35,16,3,97,589,828,841,579,547,555,372,201,90,4598,4,0,5,5,7,16,10,5,0,54,3,4,8,0,8,4,0,0,0,18,0,0,0,0,6,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,632,876,886,609,624,677,520,257,98,5181,652,893,905,626,638,702,561,275,113,5372,28142,16817,16387,16986,18935,17443,15273,8649,2946,141567
CED504,30795,19273,20260,20472,19426,15060,10051,4771,1761,141871,23,15,20,14,17,7,18,10,5,130,6,3,14,11,12,11,17,9,0,79,3,6,5,4,0,27,10,6,3,66,7,0,5,9,4,23,10,3,0,53,0,0,0,0,0,0,4,4,0,11,414,509,544,350,233,226,166,93,35,2573,4,0,0,3,0,5,12,3,0,29,0,0,4,0,0,6,7,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,523,575,373,256,288,224,120,41,2837,452,543,600,390,273,300,236,131,47,2961,31247,19819,20857,20860,19696,15354,10292,4901,1800,144832
CED505,24632,18151,19832,17793,18118,15153,11461,7131,3637,135917,12,28,15,15,12,23,24,17,15,158,14,19,35,31,24,41,41,22,5,230,9,17,39,26,29,34,29,20,0,196,10,17,21,7,12,23,21,7,0,118,3,3,9,10,6,5,9,3,0,50,523,815,764,488,565,498,585,421,296,4945,0,0,0,0,5,3,9,0,0,20,0,3,4,0,8,3,3,0,0,17,0,0,5,0,8,3,6,3,0,24,0,0,0,0,0,0,0,0,0,3,555,867,878,563,645,615,701,472,300,5606,569,901,895,581,657,635,719,493,315,5765,25201,19053,20733,18380,18776,15783,12181,7629,3952,141678
CED506,36236,17911,28713,25819,24289,19186,10481,4635,1520,168797,105,101,161,104,86,71,38,24,6,691,155,137,534,517,692,1067,1156,203,9,4472,359,148,561,654,754,1475,1712,288,18,5973,95,163,858,911,1066,1123,886,113,7,5226,45,46,217,240,366,544,694,118,15,2278,1482,2420,8452,7196,7623,6998,5136,1664,249,41226,26,14,89,87,122,208,189,20,0,757,25,28,60,64,60,61,32,7,0,342,10,7,7,19,30,92,86,8,0,252,0,0,0,0,0,0,3,0,0,7,2194,2963,10776,9691,10715,11572,9889,2423,295,60526,2301,3063,10937,9788,10808,11639,9930,2451,303,61219,38542,20973,39652,35611,35095,30824,20410,7082,1820,230007
CED507,29580,14786,15734,18417,18901,17113,12928,6499,2595,136565,24,19,19,19,17,33,35,14,10,193,20,12,24,33,38,81,85,13,7,319,11,17,40,25,42,71,64,7,5,278,8,14,34,26,47,72,47,7,3,251,7,3,3,7,27,25,24,7,0,108,697,896,1009,679,721,873,705,285,102,5960,0,3,0,3,9,22,4,4,0,52,0,0,4,0,0,0,3,0,0,10,6,0,0,8,0,6,4,0,0,21,0,0,0,0,0,0,0,0,0,0,742,939,1116,775,880,1146,950,329,119,6995,768,957,1138,797,901,1178,985,346,125,7186,30353,15743,16878,19214,19802,18287,13918,6842,2719,143750
CED508,27265,16772,21752,21389,19614,15718,10587,5956,2404,141451,12,19,25,20,16,20,22,12,3,142,13,12,64,44,62,60,31,13,0,311,8,18,55,42,37,68,59,20,0,309,13,20,36,33,48,52,30,3,0,231,0,3,14,12,11,23,20,5,0,86,408,573,756,484,414,395,288,172,105,3590,5,5,6,12,8,12,10,5,0,49,0,7,14,7,13,3,5,0,0,48,0,3,7,9,7,4,3,0,0,35,0,0,0,0,3,0,0,0,0,3,451,635,942,643,599,623,442,219,108,4658,461,648,971,659,613,645,462,234,113,4804,27725,17417,22720,22050,20231,16357,11048,6191,2517,146252
CED509,26425,17464,18169,18451,19100,16206,12292,6173,2191,136469,27,26,14,12,17,20,21,18,3,173,10,7,11,13,12,16,20,3,0,101,9,11,21,13,10,43,40,15,0,161,11,0,16,10,7,31,34,4,0,117,0,3,3,8,9,30,19,0,0,66,476,642,618,456,393,353,278,186,126,3527,4,0,3,3,8,10,10,5,0,49,0,0,0,0,0,0,4,0,0,14,0,0,3,0,3,4,0,0,0,12,4,0,0,0,0,0,0,0,0,6,518,669,676,504,443,491,415,216,131,4056,541,693,695,522,458,511,439,242,131,4236,26973,18155,18860,18972,19559,16723,12734,6412,2326,140706
CED510,26506,18483,14453,17928,20776,18142,11347,4629,1868,134117,5,12,16,3,10,11,29,12,13,103,18,15,19,16,18,27,26,8,0,141,3,20,15,14,12,29,16,16,0,118,0,3,5,12,12,8,10,3,3,61,3,0,7,4,8,6,8,7,6,46,453,532,582,310,245,244,233,214,127,2935,0,0,0,0,0,3,8,0,0,15,0,0,4,3,3,4,0,0,0,15,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,5,477,570,635,358,297,324,309,244,134,3342,479,580,653,363,304,341,335,257,141,3444,26983,19058,15108,18294,21073,18482,11677,4883,2010,137564
CED511,30073,15658,17677,18093,20658,19356,13655,6984,2604,144758,41,39,33,34,44,38,48,22,13,324,6,33,82,68,79,174,197,26,5,666,33,36,102,79,115,196,281,32,3,873,11,28,72,68,90,124,154,27,0,570,16,10,58,42,72,136,139,18,3,487,665,1456,2465,1852,2004,1732,884,270,133,11471,0,3,18,23,36,53,76,3,0,212,0,4,24,10,6,5,3,0,0,60,0,0,3,0,3,3,9,0,0,24,0,0,0,0,0,0,0,0,0,0,741,1571,2822,2143,2405,2422,1745,373,142,14365,784,1612,2852,2178,2449,2464,1798,395,158,14692,30861,17270,20527,20270,23110,21825,15447,7381,2759,159448
CED512,40903,22864,26484,24829,23389,15969,11285,5277,1584,172582,16,21,21,6,14,25,36,17,14,176,5,8,22,24,7,34,34,8,0,145,5,3,16,10,14,24,34,15,0,124,3,14,18,10,17,33,32,0,0,129,3,6,7,10,8,17,16,5,3,71,584,893,762,493,441,484,363,163,70,4256,0,0,0,0,3,15,7,0,0,41,0,0,0,5,10,3,0,0,0,17,0,0,0,0,0,3,3,0,3,10,0,0,0,0,0,0,0,0,0,0,599,930,823,552,502,617,488,198,72,4786,623,950,843,563,518,642,523,215,91,4957,41519,23811,27322,25386,23906,16615,11808,5491,1673,177537
CED513,21076,16980,30839,21418,18056,15481,10632,6070,3135,143682,8,27,35,23,27,14,19,20,13,188,14,43,197,274,291,240,98,23,9,1190,27,49,185,211,294,199,96,35,0,1101,9,43,96,132,220,165,70,19,3,762,8,18,65,75,97,68,25,10,3,380,410,729,1160,874,799,616,414,252,134,5386,3,0,4,14,38,33,11,7,0,115,0,7,17,16,16,13,11,0,0,73,4,8,14,12,12,3,6,3,3,64,3,0,0,0,0,3,0,0,0,9,480,904,1743,1604,1780,1346,730,343,154,9081,484,930,1775,1631,1807,1363,744,365,170,9266,21562,17911,32616,23047,19860,16843,11373,6435,3301,152945
CED514,24852,16128,26039,20214,17301,14890,11627,7488,2999,141543,18,8,26,20,18,14,18,23,11,157,8,13,27,22,22,36,39,10,6,186,14,12,31,32,23,48,49,9,4,214,3,8,21,11,14,24,12,5,0,97,0,5,7,11,13,12,15,7,0,71,378,466,724,397,339,306,219,175,89,3101,0,0,3,0,3,4,13,0,0,24,0,0,7,0,0,0,0,0,0,12,0,3,0,0,6,0,3,0,0,15,5,0,8,0,0,3,3,0,0,18,418,521,818,476,422,428,348,205,99,3734,437,531,844,500,438,447,368,227,110,3892,25291,16663,26884,20710,17740,15332,11999,7714,3109,145439
CED515,24576,23048,32474,21576,17639,15406,10654,6320,3566,155262,7,36,22,15,14,28,21,19,9,168,8,19,46,90,83,71,41,12,3,378,0,11,91,90,82,72,36,18,0,403,4,13,75,44,67,69,34,10,0,314,8,12,35,31,54,32,18,0,0,184,366,930,920,564,535,507,328,165,84,4401,0,3,0,3,5,12,8,3,0,35,6,7,3,7,0,7,4,0,0,36,0,3,0,0,0,6,3,0,0,15,0,0,3,0,3,3,4,0,0,13,399,1010,1186,826,829,774,479,202,82,5787,403,1043,1206,844,835,802,498,223,93,5950,24978,24091,33681,22422,18477,16208,11154,6541,3653,161214
CED516,23670,18273,14231,16613,17944,16776,12208,6977,3787,130480,13,9,13,15,4,10,18,21,7,102,7,3,16,4,4,23,16,7,3,89,3,9,25,7,14,11,18,13,8,114,5,3,3,8,6,12,10,3,0,57,0,8,0,3,3,9,5,0,0,38,312,523,569,339,324,368,366,299,177,3274,0,0,0,0,0,3,9,5,0,20,0,0,3,3,0,3,0,0,0,14,0,3,5,3,0,0,4,0,0,20,5,0,0,0,0,5,0,0,0,13,334,555,626,371,363,444,429,329,184,3624,345,563,637,379,368,448,446,347,188,3728,24017,18841,14874,16992,18311,17225,12659,7320,3971,134202
CED594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED597,0,18,123,119,96,47,8,3,3,418,0,0,0,4,0,0,0,0,0,7,0,9,55,86,110,57,40,9,4,370,5,13,69,62,50,52,29,22,0,308,14,24,70,116,99,113,29,10,0,473,0,0,19,22,15,19,15,5,0,97,40,105,526,458,427,240,57,0,0,1864,0,3,3,17,24,18,3,0,0,70,0,15,10,12,5,11,5,0,0,53,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,60,173,755,774,737,512,176,48,7,3245,60,173,755,781,734,512,176,48,7,3245,60,193,876,903,837,560,185,49,5,3668
CED601,17600,12681,11080,11312,12945,12269,9578,5318,2392,95186,31,38,27,27,26,46,34,27,21,281,4,22,37,29,53,55,21,7,0,238,9,47,83,66,82,88,47,7,0,429,43,58,45,33,63,50,24,5,3,323,7,9,9,6,17,13,11,9,0,89,10,15,29,15,23,30,18,7,0,150,342,766,472,304,383,382,292,152,105,3189,0,4,0,0,0,8,0,0,0,15,0,3,0,3,8,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,422,919,685,462,629,632,410,188,110,4453,453,958,718,489,650,686,441,212,134,4733,18056,13634,11800,11806,13593,12952,10018,5536,2523,99916
CED602,16940,10329,9386,10244,12778,12710,10194,5773,2167,90520,36,41,29,20,31,54,41,33,24,298,8,19,29,20,34,39,20,8,0,178,38,43,64,43,68,56,39,10,0,364,22,21,36,22,20,41,23,3,0,193,6,3,15,8,5,15,6,0,0,55,9,8,8,6,21,29,7,8,0,86,349,596,535,384,456,434,227,125,66,3175,0,0,0,0,3,0,0,0,0,12,3,0,3,3,8,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,434,693,686,481,630,613,331,150,72,4088,465,734,715,507,656,665,374,181,90,4388,17403,11059,10102,10754,13436,13374,10568,5952,2255,94908
CED603,16307,13098,13651,12065,12828,12232,8761,5096,2553,96601,28,41,26,14,26,30,31,29,21,238,30,33,110,90,102,99,66,19,3,544,28,82,154,136,175,104,60,21,3,775,21,40,82,67,104,117,42,7,3,477,6,6,29,27,17,25,26,0,0,146,3,3,19,17,38,14,23,0,0,120,389,684,600,428,416,462,321,195,114,3601,0,0,3,0,3,3,3,0,0,18,0,8,17,19,14,14,14,0,0,87,0,0,0,0,0,0,0,0,0,0,478,866,1015,788,866,835,546,248,123,5770,509,905,1042,799,892,868,579,276,141,6003,16822,14003,14696,12868,13720,13098,9336,5370,2695,102606
CED604,18895,10527,10812,12376,13582,13708,10559,5633,2271,98354,11,26,24,20,27,32,37,25,10,216,24,7,31,32,48,50,50,14,3,265,14,19,66,28,33,36,29,5,0,249,21,15,36,23,44,53,34,7,0,247,0,0,6,3,10,16,16,0,0,51,7,6,6,6,10,22,10,0,0,71,362,526,455,267,274,254,196,77,53,2467,0,0,0,0,0,0,0,0,0,13,0,3,6,0,3,12,4,0,0,23,0,0,0,0,0,0,0,0,0,0,429,588,612,370,421,436,347,109,59,3376,442,613,636,390,449,472,385,141,74,3591,19344,11137,11445,12763,14032,14175,10947,5766,2346,101945
CED605,17795,9963,9253,10760,13951,15307,12235,5466,1706,96430,43,49,37,19,40,48,44,32,11,327,22,18,36,49,45,58,53,16,4,294,29,20,59,40,44,83,57,5,3,336,35,32,70,47,61,81,52,13,0,386,3,3,6,11,16,23,15,0,0,73,4,10,23,3,15,18,16,5,0,93,435,648,488,298,348,436,312,132,57,3164,0,0,3,0,0,0,3,0,0,8,0,0,8,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,518,730,696,447,531,698,515,170,67,4376,565,782,737,470,574,745,555,200,79,4702,18362,10745,9988,11227,14525,16048,12794,5672,1783,101133
CED694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED697,0,10,23,7,12,9,7,0,0,65,0,0,0,0,0,0,0,0,0,3,3,4,22,3,12,19,14,4,0,77,5,13,24,30,32,36,20,0,0,158,0,0,10,0,8,4,3,0,0,28,0,3,3,3,5,3,0,0,0,18,0,0,3,3,3,3,0,0,0,11,24,17,31,53,56,68,52,6,0,314,0,0,3,0,0,0,4,0,0,8,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,38,42,106,99,109,131,90,15,0,624,38,42,106,96,112,131,90,15,0,626,38,45,130,107,118,144,97,15,0,691
CED701,25233,15021,18243,15541,15196,11026,5167,1579,359,107365,140,114,100,70,60,44,25,3,3,551,161,163,378,359,527,970,1030,147,20,3760,305,131,351,314,454,1036,1070,253,25,3937,136,247,568,551,709,921,725,154,13,4037,108,98,234,203,287,601,641,142,14,2326,71,95,300,291,325,495,458,57,6,2092,28,13,30,25,67,177,130,30,5,499,756,771,1159,886,970,939,371,73,9,5926,11,22,50,22,33,69,48,8,0,266,0,0,14,12,17,9,0,0,0,53,1585,1536,3088,2659,3385,5223,4472,866,93,22908,1724,1653,3187,2730,3448,5262,4498,873,93,23459,26958,16668,21427,18271,18645,16289,9668,2448,455,130826
CED702,22772,13514,21935,17032,13972,10387,5598,2036,546,107794,33,31,38,19,24,20,14,3,0,175,46,120,346,241,293,464,477,162,25,2182,115,85,227,225,292,571,551,221,40,2315,75,116,340,285,377,382,306,93,15,1994,59,71,175,156,188,265,296,115,24,1362,37,74,216,238,289,340,295,115,8,1620,11,9,18,18,31,86,63,15,4,252,416,503,799,628,600,409,241,55,17,3667,5,27,51,61,62,53,25,14,0,287,0,0,0,0,0,0,0,3,0,3,762,999,2179,1847,2140,2569,2257,795,141,13686,791,1025,2209,1866,2162,2591,2270,798,141,13860,23570,14545,24144,18901,16131,12982,7869,2829,682,121648
CED794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED797,3,5,30,19,9,3,0,3,0,70,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,15,8,0,44,0,0,3,3,4,4,3,3,0,24,0,0,5,8,7,7,13,0,0,35,0,0,0,0,0,3,0,0,0,5,0,3,13,7,12,10,0,0,0,43,0,0,0,0,0,0,4,0,0,7,0,3,3,7,10,6,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,23,31,46,38,13,0,185,0,11,27,23,31,46,38,13,0,185,3,20,54,47,39,46,38,10,0,252
CED801,33273,26285,27514,25041,25677,21669,14941,7625,3536,185569,23,60,41,43,33,66,73,33,14,385,160,583,620,650,758,805,479,204,56,4313,43,145,279,278,306,241,123,25,13,1457,85,136,176,167,256,187,121,23,6,1166,7,34,62,71,94,84,43,3,3,403,44,40,61,55,73,58,37,15,0,376,5,11,10,32,21,32,32,3,0,140,0,11,14,17,11,14,0,0,0,72,515,704,792,507,341,282,209,165,121,3638,3,3,0,9,0,8,4,5,4,34,865,1662,2019,1777,1860,1711,1060,447,204,11597,892,1721,2059,1820,1893,1774,1130,478,219,11980,34163,28005,29573,26862,27574,23444,16074,8109,3756,197554
CED802,39877,26995,35191,31099,23203,17220,12074,5695,2274,193632,48,35,49,42,28,45,49,30,16,341,105,432,383,279,349,388,234,77,24,2274,21,84,113,77,96,123,78,12,7,609,26,64,86,73,80,93,45,12,4,495,7,22,33,18,39,38,25,8,3,201,25,21,29,48,29,31,14,3,3,215,0,10,12,11,12,14,16,3,0,72,4,6,9,3,8,3,0,0,0,33,361,599,737,341,263,222,145,148,85,2898,0,3,0,0,3,6,0,0,0,9,561,1238,1403,862,884,914,558,269,117,6807,610,1282,1453,897,913,957,613,293,128,7151,40484,28273,36639,32000,24113,18177,12688,5987,2406,200776
CED894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,0,0,0,0,12,0,9,3,0,3,0,0,0,0,12,0,9,3,0,3,0,0,0,0,12
CED994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED997,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,14,0,0,3,3,6,0,0,0,0,14,0,0,9,5,3,0,0,0,0,19
