CED_CODE_2016,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
CED323,133,3684,601,4416,206,5239,704,6143,584,10706,1478,12772,756,8747,1047,10547,999,8056,1072,10121,997,7141,979,9111,732,6422,903,8053,399,3155,667,4220,124,1022,354,1499,4924,54167,7794,66886,183,3729,453,4358,289,5562,721,6574,834,10774,1324,12938,1193,8305,949,10450,1616,8205,1058,10879,1779,7186,994,9959,1151,6509,936,8600,421,3501,859,4779,96,1758,616,2478,7558,55540,7908,71009,307,7413,1054,8779,491,10801,1421,12716,1416,21483,2802,25709,1949,17051,1997,20998,2618,16258,2127,21003,2777,14321,1971,19071,1880,12933,1835,16654,823,6657,1521,8998,221,2785,970,3976,12485,109708,15709,137892
CED324,224,4365,382,4967,307,6869,516,7696,746,12901,984,14627,997,9480,673,11154,1094,7595,553,9235,1067,5959,466,7489,643,4239,423,5308,292,2065,303,2661,93,783,184,1062,5458,54252,4484,64197,210,4187,280,4677,366,6410,479,7252,1065,12208,839,14107,1398,9087,630,11111,1700,7430,589,9716,1712,5926,455,8098,978,4325,475,5782,358,2527,390,3269,58,1576,344,1983,7848,53666,4481,65987,435,8550,659,9647,675,13280,997,14951,1805,25105,1824,28735,2392,18560,1302,22256,2787,15024,1140,18947,2781,11883,918,15581,1622,8563,895,11087,648,4590,699,5936,157,2365,529,3046,13308,107914,8964,130188
CED325,300,5016,629,5942,280,4780,845,5907,779,9540,1831,12149,1051,9415,1518,11986,1047,8539,1103,10690,993,6287,701,7986,594,3835,517,4949,221,1539,331,2088,66,426,145,628,5340,49371,7619,62332,328,4767,473,5564,390,4715,503,5609,1245,10214,1110,12573,1657,9481,878,12019,1812,8409,782,10999,1535,6020,571,8126,806,3918,545,5268,254,1887,442,2588,41,709,395,1142,8069,50126,5687,63881,630,9777,1103,11505,673,9490,1352,11513,2017,19753,2944,24718,2715,18904,2389,24005,2859,16946,1886,21689,2529,12308,1271,16108,1399,7756,1062,10214,476,3426,773,4674,107,1133,535,1774,13404,99490,13308,126209
CED326,218,4393,386,4991,243,4223,327,4799,604,8827,738,10163,970,9143,792,10912,1132,8497,727,10352,1131,6656,566,8360,822,5625,607,7052,442,2748,487,3674,109,919,323,1356,5673,51034,4950,61656,268,4148,343,4756,302,4207,311,4821,1068,9418,725,11216,1705,9469,698,11868,1923,8362,675,10963,1934,6965,580,9486,1337,6143,695,8170,481,3557,778,4820,85,1825,638,2550,9093,54099,5448,68650,482,8542,729,9752,548,8427,636,9616,1673,18247,1464,21379,2675,18614,1495,22780,3055,16860,1401,21320,3070,13625,1147,17841,2153,11764,1304,15223,924,6310,1263,8495,193,2744,964,3901,14770,105134,10402,130302
CED327,330,5511,648,6488,389,5669,532,6589,985,11779,1068,13830,1162,10335,924,12418,1032,8602,807,10442,1014,7149,642,8804,668,4801,536,6001,200,1675,300,2181,40,494,91,624,5819,56015,5533,67371,378,5138,541,6055,442,5308,502,6247,1597,12001,1040,14635,1929,10069,884,12882,1850,8684,770,11304,1725,7088,720,9527,901,4668,529,6099,206,1900,340,2448,21,949,143,1109,9049,55798,5455,70300,711,10645,1189,12542,830,10971,1031,12837,2580,23774,2106,28463,3085,20402,1804,25298,2886,17287,1572,21742,2738,14239,1361,18330,1572,9472,1059,12097,407,3580,632,4621,59,1442,234,1738,14866,111814,10985,137672
CED328,180,5621,309,6106,281,7466,494,8237,462,9273,652,10386,802,8770,523,10099,1107,8118,489,9715,1073,5940,388,7403,742,4652,299,5692,299,2107,255,2663,116,700,158,978,5062,52638,3576,61275,209,5700,291,6196,335,7593,499,8430,661,9037,608,10303,1298,9319,464,11079,1756,8201,425,10379,1876,5934,403,8214,1123,4756,372,6249,369,2452,360,3183,80,1358,455,1896,7718,54343,3869,65930,392,11316,598,12305,616,15056,995,16664,1128,18306,1259,20694,2092,18088,991,21173,2866,16324,908,20093,2950,11873,792,15618,1864,9406,673,11939,676,4560,614,5843,197,2056,619,2868,12779,106981,7440,127205
CED329,194,3598,446,4244,169,2628,375,3173,449,4784,712,5934,746,6067,886,7696,1129,7583,974,9684,1517,8486,1070,11069,1152,8202,1155,10506,488,3494,768,4749,109,954,281,1351,5951,45795,6661,58412,201,3303,406,3913,216,2408,253,2873,795,4947,474,6215,1310,6357,627,8292,2081,7931,817,10830,2451,8246,977,11675,1572,7457,1047,10079,498,3385,863,4749,105,1402,538,2043,9232,45437,5998,60671,398,6900,853,8152,389,5034,628,6046,1242,9728,1183,12156,2056,12424,1509,15987,3212,15516,1785,20511,3967,16734,2046,22748,2726,15661,2205,20585,990,6882,1630,9494,219,2356,826,3396,15186,91234,12665,119082
CED330,216,4731,634,5591,219,3714,424,4350,499,6772,908,8188,932,8272,951,10154,1275,9239,1041,11550,1248,7656,935,9835,832,5885,843,7559,281,2304,439,3017,63,579,167,806,5561,49148,6336,61049,262,4511,587,5371,283,3740,375,4404,931,7061,693,8685,1655,8422,888,10960,2186,8841,967,11991,2036,6825,861,9729,1086,5317,746,7150,328,2161,504,2995,50,879,284,1211,8815,47764,5904,62484,483,9243,1226,10954,500,7456,800,8755,1431,13840,1602,16871,2586,16697,1834,21112,3463,18077,2003,23543,3284,14483,1793,19566,1916,11197,1588,14701,608,4461,944,6013,114,1453,452,2018,14377,96910,12244,123530
CED394,10,155,42,212,31,404,122,559,49,887,349,1288,40,587,339,964,68,617,290,975,89,797,269,1147,74,847,202,1120,9,164,50,225,0,14,3,19,373,4473,1660,6509,11,160,35,203,23,427,121,576,40,741,221,1005,50,324,139,514,79,461,154,688,135,896,196,1224,86,593,116,798,8,101,41,153,0,16,6,18,440,3701,1044,5179,17,308,80,408,57,830,241,1133,91,1627,570,2293,87,914,477,1485,147,1078,440,1663,221,1686,466,2373,155,1437,321,1916,23,258,95,381,0,24,16,44,807,8179,2705,11693
CED397,0,0,3,3,0,3,0,3,0,4,0,4,0,9,0,7,0,11,3,10,3,7,0,7,0,13,4,13,0,5,3,7,0,0,0,0,4,46,12,65,0,4,0,5,0,5,0,4,0,4,0,6,0,4,3,3,0,7,0,7,4,13,4,19,0,9,7,16,0,5,0,7,0,0,3,0,10,52,18,81,0,7,3,11,0,3,3,11,0,10,0,11,0,8,3,14,0,17,3,24,9,19,4,30,0,21,10,33,0,12,3,16,0,0,3,4,14,99,30,144
CED401,195,4263,346,4808,337,6957,582,7882,779,12654,1214,14649,991,9262,868,11120,1344,8001,842,10188,1528,6985,687,9202,814,4997,551,6354,308,2552,320,3171,143,1201,175,1520,6449,56868,5588,68900,197,4064,303,4565,379,6818,503,7702,1074,12073,941,14083,1353,8534,610,10499,2112,7389,615,10111,2361,6620,614,9584,1234,5255,575,7062,434,3238,473,4150,98,2335,338,2775,9252,56325,4956,70535,392,8325,650,9373,720,13777,1085,15585,1857,24719,2156,28731,2345,17795,1482,21621,3459,15387,1453,20301,3886,13602,1303,18789,2050,10248,1123,13416,746,5789,791,7323,247,3537,510,4292,15698,113192,10545,139437
CED402,202,3826,542,4570,202,3429,382,4009,568,6718,877,8161,828,6920,937,8682,1215,8412,976,10605,1424,8438,891,10749,952,6954,991,8898,428,3292,669,4390,108,1098,328,1535,5920,49084,6596,61597,244,3625,434,4304,263,3030,256,3544,913,6352,524,7786,1330,6593,565,8488,1887,7726,744,10362,2227,7438,777,10447,1256,6462,928,8643,484,3654,797,4939,78,1922,531,2534,8687,46804,5557,61042,446,7449,985,8878,461,6457,639,7553,1480,13068,1401,15951,2152,13514,1505,17175,3108,16139,1719,20964,3648,15877,1667,21194,2213,13408,1915,17539,913,6948,1466,9327,186,3023,859,4071,14609,95884,12149,122642
CED403,175,4231,268,4667,233,4290,214,4734,525,7272,431,8234,867,7725,404,8996,1173,7747,473,9395,1540,7030,466,9038,1020,5714,447,7188,426,2955,374,3756,186,1310,230,1730,6152,48271,3318,57741,206,4218,232,4656,289,4197,208,4701,794,7549,411,8758,1323,7870,355,9542,2044,7833,429,10308,2576,6936,445,9962,1437,5957,550,7940,483,3665,549,4696,133,2596,455,3181,9292,50818,3626,63739,381,8446,497,9325,525,8486,425,9434,1321,14828,847,16992,2191,15593,755,18541,3217,15580,906,19703,4117,13962,914,18997,2456,11673,998,15127,911,6616,924,8454,320,3907,680,4909,15440,99086,6950,121475
CED404,185,3380,546,4115,220,3073,455,3748,532,6570,1070,8178,785,6265,942,7992,1201,7977,1092,10271,1363,8403,1107,10874,938,6819,1052,8806,444,3180,706,4320,110,989,268,1366,5765,46665,7237,59670,236,2988,482,3713,279,2815,329,3420,871,6316,686,7868,1225,5924,618,7765,1862,7075,810,9747,2107,7151,948,10209,1258,6155,976,8387,452,3360,815,4622,69,1687,487,2241,8362,43469,6147,57973,424,6365,1026,7824,499,5892,780,7175,1398,12887,1760,16049,2012,12190,1558,15764,3061,15053,1907,20014,3467,15559,2051,21078,2190,12973,2026,17194,894,6533,1518,8947,179,2678,756,3613,14130,90134,13383,117645
CED405,179,3626,261,4061,271,4770,294,5336,648,9520,684,10851,860,8142,558,9562,1313,7983,597,9890,1446,6858,523,8824,836,5661,528,7020,490,3348,462,4294,206,1459,328,1992,6239,51368,4231,61836,176,3572,213,3964,325,4719,284,5327,898,9613,652,11158,1295,7768,505,9567,1998,7484,495,9978,2359,6918,571,9851,1356,6121,608,8087,626,4327,707,5660,131,2866,700,3696,9175,53400,4727,67294,354,7199,468,8022,599,9492,575,10666,1544,19139,1330,22010,2156,15911,1064,19129,3312,15471,1095,19871,3802,13779,1093,18674,2191,11783,1131,15105,1116,7673,1172,9958,336,4327,1032,5693,15411,104765,8959,129134
CED406,188,4028,334,4552,243,4048,266,4567,647,8433,575,9650,890,7989,582,9455,1147,7807,559,9508,1320,6946,538,8807,917,5528,545,6992,344,2426,433,3205,98,797,212,1107,5795,48005,4038,57843,236,3868,329,4431,331,3936,237,4499,1095,8329,535,9959,1601,7726,530,9862,1915,7653,517,10086,2301,7011,581,9895,1210,5865,647,7723,355,2731,565,3661,58,1391,369,1814,9097,48508,4321,61928,421,7897,662,8980,571,7985,505,9062,1746,16755,1114,19610,2489,15714,1111,19318,3058,15452,1077,19590,3624,13958,1118,18704,2130,11391,1190,14712,701,5165,999,6869,155,2193,581,2917,14891,96512,8362,119764
CED407,191,4308,291,4791,242,4641,272,5156,620,8726,771,10114,944,8532,708,10182,1229,8062,607,9908,1242,6694,399,8338,909,5582,434,6922,370,2779,387,3532,110,856,186,1149,5863,50179,4055,60091,223,3948,281,4447,295,4027,205,4531,1051,8635,544,10223,1568,7973,478,10015,1910,7857,461,10230,2070,6871,472,9413,1273,6022,534,7835,356,3206,531,4085,61,1508,293,1865,8803,50055,3795,62655,415,8254,577,9238,542,8667,479,9686,1664,17366,1316,20342,2509,16501,1185,20198,3142,15925,1073,20136,3314,13567,869,17752,2182,11604,968,14758,720,5983,914,7620,176,2361,477,3013,14662,100234,7853,122745
CED408,181,3776,434,4391,155,2995,237,3384,410,4966,401,5773,717,6472,534,7718,1185,7927,609,9718,1472,8096,718,10285,1135,7420,720,9268,459,3336,542,4338,125,1072,245,1439,5832,46051,4425,56307,198,3539,383,4116,221,2720,171,3108,639,5177,351,6169,1207,6852,462,8517,1990,7782,569,10341,2591,7659,693,10944,1566,7291,792,9651,466,3401,652,4520,98,1684,361,2144,8968,46098,4428,59501,375,7309,819,8507,377,5712,406,6492,1050,10143,754,11939,1925,13322,994,16234,3169,15710,1174,20052,4063,15757,1411,21226,2697,14705,1507,18915,926,6742,1192,8858,222,2756,605,3578,14798,92151,8861,115807
CED409,256,4500,459,5215,349,4934,389,5666,816,10482,791,12095,1088,9115,700,10902,1501,9112,748,11352,1365,7775,686,9819,719,4877,595,6192,351,2446,433,3228,96,1021,185,1300,6534,54257,4979,65776,291,4287,370,4946,443,4843,333,5620,1420,10294,719,12432,1730,8566,624,10920,2249,8761,689,11706,2189,7356,671,10216,999,4991,654,6639,434,3350,557,4340,68,1915,342,2318,9829,54365,4955,69140,544,8788,830,10164,792,9776,719,11289,2236,20777,1513,24527,2821,17683,1326,21823,3746,17870,1436,23055,3557,15126,1356,20034,1715,9870,1245,12835,780,5796,989,7564,165,2939,520,3618,16362,108618,9929,134917
CED410,182,4128,267,4569,217,4331,206,4756,576,8194,440,9212,889,7981,448,9313,1409,7820,517,9747,1375,6165,390,7927,893,5429,414,6735,557,3542,459,4557,200,1505,244,1949,6294,49094,3379,58767,222,4164,234,4617,260,4105,174,4537,820,8358,417,9592,1378,8107,403,9889,2086,7729,400,10221,2323,6467,431,9225,1476,6359,566,8397,640,4518,668,5818,162,2990,459,3603,9364,52794,3734,65894,402,8292,494,9184,477,8436,379,9294,1395,16555,855,18806,2268,16087,846,19204,3498,15550,918,19962,3697,12635,819,17149,2371,11793,973,15135,1198,8058,1124,10377,359,4492,701,5555,15664,101885,7120,124662
CED411,309,4784,592,5679,312,5054,444,5813,848,9285,871,11001,1114,8049,808,9970,1351,9064,840,11253,1394,7838,849,10073,790,5269,722,6776,382,2682,535,3599,92,911,234,1241,6584,52942,5887,65416,303,4525,509,5340,481,4756,442,5680,1575,9182,826,11588,1848,7574,647,10065,2234,8491,775,11503,2132,6961,754,9852,1006,5313,760,7074,334,3248,715,4294,63,1561,338,1961,9970,51603,5772,67353,608,9310,1102,11016,795,9812,889,11492,2427,18472,1693,22590,2961,15622,1454,20039,3591,17548,1615,22759,3522,14800,1607,19924,1790,10577,1483,13852,718,5929,1248,7894,159,2470,570,3201,16559,104542,11663,132763
CED494,4,70,18,95,13,115,39,161,26,254,73,349,35,164,88,280,31,147,108,282,23,160,54,239,18,118,36,168,4,31,3,43,3,10,0,13,143,1066,421,1627,4,55,19,80,11,74,20,99,24,149,36,209,16,83,38,140,30,110,51,192,21,121,28,164,17,64,17,97,3,10,3,21,0,8,0,7,127,676,215,1016,9,130,36,173,17,187,61,266,47,403,110,556,48,244,126,421,60,260,159,474,48,278,80,403,28,183,50,271,4,40,9,59,3,13,3,22,265,1740,638,2648
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
CED501,204,4619,561,5385,214,4850,773,5840,694,10434,1621,12749,855,9429,1302,11589,943,8916,1114,10976,870,6194,696,7760,551,4212,617,5381,282,2071,442,2793,84,531,195,811,4700,51257,7322,63286,242,4425,452,5122,337,4708,507,5546,1241,10755,1057,13048,1393,9392,780,11564,1586,8501,788,10877,1503,5836,622,7963,825,4223,585,5634,277,2315,567,3165,54,903,277,1232,7461,51060,5632,64147,448,9046,1019,10509,550,9551,1281,11385,1934,21185,2677,25801,2243,18824,2086,23156,2531,17415,1898,21851,2373,12031,1317,15721,1380,8438,1196,11015,559,4386,1005,5955,134,1429,471,2037,12160,102317,12953,127434
CED502,216,4952,425,5597,271,5180,560,6013,810,11892,1336,14043,1031,10433,1136,12600,1020,8798,838,10658,931,6603,588,8122,545,4386,512,5444,252,1840,349,2443,64,498,168,727,5137,54584,5911,65635,276,4645,388,5306,374,4903,350,5624,1359,11893,799,14055,1615,9931,706,12258,1682,8385,592,10661,1653,6517,573,8740,800,4350,536,5687,245,2161,484,2890,44,762,303,1112,8047,53558,4722,66334,497,9601,814,10904,643,10084,910,11633,2168,23783,2143,28094,2651,20365,1840,24861,2710,17185,1426,21317,2578,13116,1164,16860,1345,8740,1043,11129,493,4005,829,5331,105,1264,471,1842,13184,108147,10636,131971
CED503,173,3911,401,4486,179,3535,344,4060,494,6982,798,8279,664,7050,843,8554,891,7964,918,9770,1002,6986,806,8795,806,6493,837,8136,432,3283,646,4360,116,875,273,1267,4762,47076,5860,57704,216,3805,366,4390,252,3472,277,3992,811,7294,595,8697,1178,7232,632,9041,1609,7692,686,9988,1912,6952,687,9553,1143,6237,816,8197,478,3372,757,4612,66,1283,367,1717,7667,47336,5189,60192,392,7721,767,8882,426,7008,617,8051,1306,14280,1396,16981,1837,14279,1479,17601,2506,15655,1602,19755,2913,13940,1489,18346,1948,12726,1655,16328,914,6651,1403,8972,183,2157,639,2976,12429,94415,11047,117896
CED504,185,4765,414,5366,241,4499,346,5080,558,9301,704,10565,874,9121,654,10648,980,8378,683,10036,924,6244,520,7683,584,4128,403,5118,252,1698,266,2219,52,519,105,679,4647,48656,4089,57396,232,4386,308,4923,258,4100,283,4640,944,9234,624,10800,1354,8875,528,10760,1606,8058,550,10217,1508,6114,447,8064,773,4231,443,5448,265,2164,353,2779,41,986,148,1177,6984,48151,3683,58814,417,9149,721,10291,495,8601,630,9722,1506,18537,1323,21368,2225,17998,1184,21411,2586,16437,1234,20253,2425,12354,969,15747,1360,8355,849,10569,522,3863,618,4999,88,1507,254,1850,11631,96803,7775,116205
CED505,164,4126,271,4562,198,4541,328,5069,387,9127,979,10488,594,7742,728,9062,999,7470,660,9128,1112,6095,568,7782,713,4583,500,5797,330,2578,357,3263,131,968,216,1316,4632,47233,4598,56458,189,4036,262,4487,251,4300,313,4862,604,9411,950,10970,982,8096,603,9683,1751,7587,614,9948,1921,5866,583,8374,1232,4721,525,6475,489,3197,569,4265,107,1915,484,2507,7531,49133,4905,61565,355,8167,530,9050,450,8848,634,9936,991,18535,1928,21453,1577,15841,1332,18743,2743,15054,1268,19069,3039,11961,1154,16151,1948,9297,1025,12270,827,5774,923,7523,234,2883,699,3824,12165,96358,9501,118026
CED506,205,3855,896,4953,256,4184,942,5385,852,12976,3210,17030,1005,11909,2750,15662,1075,11430,2415,14915,903,9162,1750,11812,483,4945,907,6339,224,1818,499,2537,52,499,183,735,5051,60770,13548,79372,268,3359,716,4340,369,3751,679,4803,1166,10868,1923,13947,1238,9342,1527,12103,1471,8664,1506,11641,1401,6833,1151,9389,604,3899,731,5233,236,1708,505,2440,30,675,202,908,6780,49088,8929,64802,469,7209,1608,9290,630,7941,1621,10185,2016,23838,5127,30981,2239,21251,4279,27767,2544,20095,3921,26557,2303,15994,2901,21203,1089,8839,1641,11573,454,3517,1000,4975,84,1172,381,1639,11831,109862,22479,144177
CED507,183,4039,546,4764,163,2950,307,3421,411,6990,857,8262,655,8101,960,9711,907,8230,989,10122,1083,7302,856,9237,688,5892,797,7376,294,2504,518,3317,83,766,205,1053,4453,46766,6032,57249,200,3711,476,4389,195,2850,285,3329,767,7496,673,8938,1160,8287,725,10171,1688,8036,768,10487,1941,7162,819,9922,1013,5512,781,7312,353,2789,690,3836,65,1286,343,1692,7384,47127,5564,60070,380,7751,1027,9156,358,5796,593,6747,1181,14488,1531,17195,1812,16390,1680,19887,2591,16260,1750,20602,3021,14457,1673,19154,1702,11405,1582,14687,644,5291,1214,7150,143,2049,549,2742,11835,93890,11599,117326
CED508,183,3716,366,4266,201,3955,342,4507,527,9802,1025,11362,830,9569,905,11301,1073,8366,819,10264,1094,6313,614,8023,552,4297,495,5344,309,2101,451,2855,59,613,208,881,4844,48732,5229,58802,192,3692,311,4195,249,4033,337,4621,896,10244,931,12069,1388,9200,747,11334,1818,7928,705,10455,1825,6204,603,8641,916,4334,557,5806,331,2487,574,3393,58,1156,439,1663,7678,49280,5220,62170,376,7407,671,8458,453,7992,686,9126,1422,20048,1956,23426,2220,18767,1653,22638,2896,16297,1525,20718,2920,12520,1219,16661,1467,8628,1059,11152,635,4587,1028,6250,119,1774,652,2544,12516,98014,10449,120976
CED509,191,4273,405,4865,223,4005,574,4802,531,8075,1441,10053,728,7965,1214,9907,1058,8143,1025,10220,1035,6765,798,8602,700,5145,590,6439,297,2301,455,3052,76,617,204,901,4844,47288,6696,58832,216,3838,370,4430,289,3614,319,4229,863,7857,643,9361,1265,7729,601,9596,1717,7621,664,10001,1774,6285,563,8623,1037,4924,634,6597,345,2563,539,3449,59,1018,345,1424,7566,45462,4679,57700,408,8111,774,9292,515,7622,890,9028,1400,15938,2080,19416,1995,15689,1813,19500,2770,15759,1690,20220,2809,13051,1360,17223,1732,10072,1228,13032,641,4866,988,6501,139,1635,553,2322,12407,92752,11376,116535
CED510,152,4704,305,5161,176,4406,248,4834,358,7039,500,7895,621,7912,526,9054,960,8988,502,10446,1132,7730,493,9353,708,4982,348,6040,233,1753,189,2172,82,532,111,727,4424,48041,3216,55682,197,4375,262,4829,221,3939,202,4364,540,6716,343,7594,1077,8307,405,9786,1746,9092,430,11274,1875,7512,440,9820,987,4659,363,6006,255,2146,314,2715,39,960,227,1221,6947,47695,2978,57618,350,9082,568,9990,401,8344,448,9196,901,13749,839,15489,1696,16212,930,18840,2711,18079,930,21724,3008,15239,933,19177,1694,9639,705,12039,483,3895,505,4880,121,1494,336,1954,11368,95735,6197,113296
CED511,206,3916,693,4813,201,3490,540,4237,528,7707,1473,9707,757,7644,1314,9712,1048,8965,1427,11439,1209,8554,1309,11065,774,6234,1056,8067,324,2721,650,3696,91,797,242,1134,5136,50028,8704,63866,234,3529,629,4391,245,2967,381,3588,885,7547,1033,9471,1199,7511,930,9640,1713,8061,1073,10854,1875,7508,1089,10469,985,5448,960,7389,394,2787,772,3959,60,1187,404,1657,7587,46548,7277,61413,438,7437,1326,9200,440,6458,924,7822,1415,15253,2510,19182,1958,15152,2244,19349,2759,17031,2501,22291,3079,16061,2394,21533,1756,11683,2017,15458,718,5510,1427,7652,155,1981,647,2787,12722,96574,15976,125274
CED512,194,5466,634,6300,215,5092,559,5862,681,11456,1378,13513,882,10677,1270,12831,1024,10115,1089,12229,855,6688,784,8321,588,4748,653,5992,245,2091,444,2777,62,427,194,682,4747,56759,7000,68505,288,5060,601,5951,297,5074,537,5908,1267,12197,1255,14715,1577,10829,1124,13530,1741,9935,1005,12684,1523,6607,738,8872,820,4601,684,6111,260,2058,504,2827,44,628,335,1011,7812,57006,6789,71606,482,10531,1241,12247,510,10160,1092,11766,1945,23660,2627,28235,2456,21507,2397,26362,2762,20047,2093,24907,2381,13297,1521,17194,1413,9350,1337,12101,505,4152,947,5602,106,1060,531,1691,12559,113762,13788,140106
CED513,124,2917,283,3321,211,4647,557,5408,633,14106,1888,16629,766,9691,1081,11538,1058,7858,871,9788,1027,6346,766,8147,573,4393,594,5554,255,2147,445,2850,93,788,252,1137,4738,52897,6727,64363,151,3007,318,3473,272,4797,597,5662,914,13714,1663,16290,1138,9054,886,11079,1627,6897,737,9258,1678,5880,659,8220,845,4190,585,5623,314,2649,558,3518,83,1568,506,2154,7024,51759,6501,65277,273,5925,594,6792,479,9439,1156,11074,1546,27822,3553,32922,1896,18751,1972,22614,2684,14758,1602,19045,2708,12227,1426,16362,1423,8581,1171,11175,568,4795,999,6360,175,2360,758,3289,11756,104655,13228,129646
