CED_CODE_2016,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
CED321,2227,2631,5606,6318,7249,5544,1538,285,37,31437,1553,859,2110,1851,2033,3754,5912,3596,1614,23286,306,296,617,666,754,831,772,478,253,4973,4086,3780,8335,8844,10039,10126,8216,4360,1902,59698,1323,3502,7827,8159,9912,7624,2105,441,54,40951,2372,1446,2899,3533,3610,3379,1464,310,50,19061,164,157,521,394,446,528,197,29,6,2437,153,118,215,210,282,239,176,75,21,1497,4003,5222,11463,12303,14248,11773,3937,860,136,63948,323,408,499,442,482,385,24,4,3,2569,285,164,221,193,180,163,32,10,0,1257,607,574,724,634,655,550,56,15,3,3824,4611,5797,12183,12938,14902,12327,3996,879,142,67774,3420,1293,2771,2753,3438,6440,11507,6890,2581,41086,623,615,1385,1418,1660,1715,1640,927,411,10390,8654,7701,16335,17101,20005,20483,17140,8699,3128,119257
CED322,2847,3505,7595,8388,8465,5890,1218,86,7,37995,1571,792,1660,2001,1761,3400,5990,3786,1925,22886,216,283,677,613,582,626,510,485,570,4567,4635,4578,9925,11001,10808,9925,7716,4360,2507,65449,740,3090,9532,10398,10388,6479,1148,50,6,41836,3464,2931,4143,5154,4813,4055,1584,180,13,26336,122,177,588,462,381,404,118,12,0,2264,113,163,248,237,221,173,56,26,6,1235,4429,6362,14512,16254,15800,11107,2910,267,27,71668,261,356,504,451,532,417,20,0,0,2546,727,281,292,305,281,255,77,3,0,2224,993,633,797,754,809,667,103,11,3,4773,5426,6994,15305,17010,16612,11777,3009,273,31,76444,3523,1506,2414,2631,2635,5404,10781,7054,3098,39044,420,579,1314,1238,1152,1206,1023,829,858,8632,9365,9085,19037,20879,20401,18390,14814,8157,3983,124120
CED323,2461,4676,9643,7527,7933,5671,1516,145,31,39599,1591,1259,2095,2074,2030,3428,6353,4080,2004,24916,315,639,1194,842,918,858,730,558,441,6490,4358,6574,12938,10450,10879,9959,8600,4779,2478,71009,607,3842,11752,9979,9960,6645,1412,114,11,44333,2859,3817,5914,4562,4456,3766,1872,268,23,27548,98,183,586,423,330,333,128,14,0,2090,84,171,408,266,220,179,64,21,10,1429,3658,8009,18661,15230,14972,10926,3469,421,52,75412,271,553,808,636,632,477,53,0,4,3436,643,518,517,353,264,289,97,11,3,2695,912,1075,1318,986,895,767,149,17,7,6130,4569,9084,19987,16217,15868,11692,3623,439,61,81537,3414,2368,3224,3005,3273,5659,11547,7557,3235,43286,794,1257,2498,1770,1857,1719,1482,1001,680,13069,8779,12716,25709,20998,21003,19071,16654,8998,3976,137892
CED324,2276,4727,10304,8194,7127,4430,888,68,9,38017,2228,2145,3090,2391,2100,3298,4540,2938,1695,24425,175,382,714,527,493,371,351,265,279,3552,4677,7252,14107,11111,9716,8098,5782,3269,1983,65987,411,3337,13114,11394,9756,5736,897,57,3,44703,2722,4645,6289,4694,3776,2794,1048,154,14,26135,119,206,726,452,298,300,97,3,0,2201,75,223,415,228,184,124,40,9,11,1305,3322,8410,20540,16764,14014,8951,2087,223,30,74343,206,653,1112,677,553,361,27,3,0,3590,871,876,664,364,252,195,55,0,0,3274,1071,1532,1774,1044,802,555,80,4,0,6865,4390,9946,22314,17815,14814,9505,2163,232,29,81206,4836,4218,4909,3378,3176,5318,8253,5223,2613,41930,418,793,1512,1068,955,757,666,478,401,7050,9647,14951,28735,22256,18947,15581,11087,5936,3046,130188
CED325,2755,3974,8651,8791,8017,4416,722,51,11,37394,2531,1263,3130,2563,2389,3249,4125,2244,804,22301,270,366,788,665,596,455,419,291,330,4183,5564,5609,12573,12019,10999,8126,5268,2588,1142,63881,723,3619,11606,12082,11209,6150,834,33,6,46261,2983,2994,4138,4535,3674,2487,908,93,11,21823,122,192,732,457,359,338,74,4,0,2291,91,200,348,294,239,136,26,11,3,1344,3917,7004,16826,17362,15481,9109,1845,145,15,71716,490,789,966,792,733,418,14,4,7,4207,989,467,402,345,300,227,45,0,0,2776,1471,1258,1375,1135,1030,639,57,9,7,6978,5393,8262,18201,18500,16506,9752,1907,150,25,78695,5531,2508,5011,4134,3951,5438,7527,4012,1316,39427,586,740,1507,1373,1229,924,776,512,441,8088,11505,11513,24718,24005,21689,16108,10214,4674,1774,126209
CED326,2924,3709,8233,8891,8303,5204,1000,66,17,38343,1630,865,2377,2399,2114,3807,6679,4249,2024,26138,208,242,610,584,545,468,489,504,514,4165,4756,4821,11216,11868,10963,9486,8170,4820,2550,68650,866,3843,10867,11867,11169,6428,948,40,3,46030,3206,2586,4002,4517,4083,3118,1155,106,9,22779,124,186,702,528,441,445,105,8,3,2539,119,154,288,329,248,145,35,21,9,1351,4323,6769,15862,17232,15939,10131,2249,172,26,72703,423,675,785,668,708,454,37,3,0,3753,910,291,398,364,252,226,53,5,0,2504,1338,967,1183,1032,957,681,93,10,0,6260,5659,7730,17041,18269,16898,10811,2337,183,27,78962,3663,1382,3128,3282,3271,6131,11946,7478,3136,43412,425,504,1211,1232,1142,899,943,834,743,7929,9752,9616,21379,22780,21320,17841,15223,8495,3901,130302
CED327,2933,4141,9827,8894,7999,5041,840,50,3,39720,2803,1704,3946,3272,2685,3958,4895,2191,1014,26468,323,396,856,717,620,533,371,204,99,4108,6055,6247,14635,12882,11304,9527,6099,2448,1109,70300,923,4184,13098,12486,10912,6889,975,37,3,49502,2970,2989,5163,4766,3874,2984,965,84,3,23803,128,206,744,482,362,349,80,7,0,2363,129,265,482,345,282,165,45,13,8,1730,4151,7642,19481,18084,15429,10389,2068,138,13,77387,625,977,1322,918,716,472,24,3,0,5068,1003,521,545,414,299,243,55,4,0,3078,1625,1497,1865,1333,1012,714,81,5,0,8142,5775,9136,21352,19416,16444,11102,2151,143,10,85529,6076,2902,5438,4441,4023,6199,9209,4073,1564,43910,694,796,1676,1438,1278,1029,746,411,161,8225,12542,12837,28463,25298,21742,18330,12097,4621,1738,137672
CED328,3383,5437,7797,8575,8368,5257,1340,108,10,40277,2625,2550,1970,2113,1667,2626,4632,2822,1495,22496,191,445,541,382,349,334,280,254,386,3155,6196,8430,10303,11079,10379,8214,6249,3183,1896,65930,572,3802,10640,11535,11723,6738,1346,90,10,46451,3873,5242,3746,4607,4199,3161,1605,237,17,26692,189,298,671,549,342,337,121,12,3,2522,167,139,161,156,161,102,37,12,3,936,4797,9488,15221,16842,16420,10332,3118,352,39,76603,168,478,648,491,461,331,26,0,0,2606,1238,966,417,288,212,158,76,4,0,3357,1401,1442,1061,781,668,493,103,10,0,5961,6200,10932,16279,17628,17087,10825,3222,357,39,82567,5737,4862,3278,2711,2242,4122,8187,5050,2316,38512,365,871,1133,842,767,671,530,430,509,6123,12305,16664,20694,21173,20093,15618,11939,5843,2868,127205
CED329,2170,1905,3981,5789,7537,5545,1145,103,16,28198,1526,763,1840,1981,2611,5343,8154,4118,1582,27911,213,213,395,521,684,786,786,522,446,4567,3913,2873,6215,8292,10830,11675,10079,4749,2043,60671,758,1977,4685,6522,8224,5829,1061,130,14,29208,2421,1385,2509,3743,4742,4305,1455,184,20,20775,110,104,348,330,454,530,144,19,4,2053,109,100,130,210,227,167,62,32,5,1036,3396,3573,7673,10809,13640,10835,2731,368,47,53069,406,517,610,603,655,592,34,8,3,3422,496,168,236,271,297,351,62,8,3,1901,902,683,847,870,957,948,97,13,3,5322,4298,4258,8521,11676,14597,11783,2822,381,53,58389,3411,1359,2786,3190,4467,9350,16093,8086,2688,51431,446,430,852,1127,1446,1619,1662,1026,658,9263,8152,6046,12156,15987,20511,22748,20585,9494,3396,119082
CED330,2976,3131,6109,8013,8877,5435,1139,127,12,35817,2061,955,2014,2257,2314,3599,5478,2552,1006,22242,336,310,554,691,801,691,531,317,196,4430,5371,4404,8685,10960,11991,9729,7150,2995,1211,62484,1263,3407,7921,10584,11928,7095,1323,139,9,43680,3190,2090,3209,4467,4709,3711,1389,193,13,22963,141,166,583,478,489,466,161,17,3,2503,132,163,223,309,334,221,76,32,12,1494,4726,5828,11929,15837,17458,11502,2950,379,35,70643,423,501,576,467,546,417,29,0,3,2966,669,226,275,247,258,191,49,9,0,1923,1092,731,850,716,800,612,80,4,3,4887,5817,6563,12776,16555,18260,12107,3026,386,39,75533,4476,1569,2953,3192,3670,6021,10555,5037,1671,39147,664,621,1132,1364,1612,1434,1127,590,304,8854,10954,8755,16871,21112,23543,19566,14701,6013,2018,123530
CED394,89,305,538,205,263,280,28,0,0,1712,81,148,257,185,285,756,663,116,16,2514,29,118,212,122,140,184,102,36,6,959,203,576,1005,514,688,1224,798,153,18,5179,40,257,610,294,302,216,26,5,0,1749,52,181,299,115,141,155,38,0,0,978,4,15,46,30,44,50,6,0,0,195,9,19,50,35,23,9,5,3,0,158,103,480,1010,470,509,430,76,6,0,3087,52,107,189,148,137,117,8,0,0,757,32,27,51,36,32,42,10,0,0,228,83,140,234,191,166,150,15,0,0,986,179,618,1245,662,678,581,94,8,0,4074,162,287,505,383,570,1362,1548,304,24,5145,72,228,535,436,418,430,273,70,13,2472,408,1133,2293,1485,1663,2373,1916,381,44,11693
CED397,4,0,6,4,4,9,0,0,0,35,0,3,0,0,3,6,11,6,0,32,0,0,0,0,0,4,4,0,0,9,5,4,6,3,7,19,16,7,0,81,0,3,3,8,8,9,0,0,0,32,3,0,5,0,3,5,0,0,0,16,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,3,9,8,11,19,3,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,9,14,13,17,3,0,0,68,0,3,0,0,7,7,23,12,3,57,0,3,0,0,0,4,7,0,0,22,11,11,11,14,24,30,33,16,4,144
CED401,2039,4487,10508,7956,7710,5735,1331,122,15,39908,2334,2784,2750,2026,1885,3342,5294,3735,2550,26690,197,433,831,521,519,510,429,295,211,3938,4565,7702,14083,10499,10111,9584,7062,4150,2775,70535,251,2838,13653,10574,10181,7011,1268,97,8,45879,2391,4338,5686,4824,4183,3728,1697,225,18,27083,115,265,827,518,357,370,120,22,3,2610,62,169,317,191,158,129,48,17,9,1100,2815,7607,20474,16109,14886,11236,3146,364,43,76669,132,518,1137,794,614,403,26,3,3,3630,753,900,595,321,256,217,48,7,0,3098,887,1421,1731,1109,874,617,69,9,5,6725,3695,9027,22204,17218,15759,11856,3217,376,44,83393,5297,5658,4764,3219,3362,5844,9349,6440,3929,47865,381,901,1763,1182,1182,1087,851,511,314,8178,9373,15585,28731,21621,20301,18789,13416,7323,4292,139437
CED402,2284,2597,5452,6357,7877,6045,1488,195,43,32338,1835,741,1924,1705,1887,3778,6551,4292,2127,24827,193,205,409,432,598,626,610,455,364,3878,4304,3544,7786,8488,10362,10447,8643,4939,2534,61042,1021,3210,7309,7931,10056,7543,1582,222,45,38914,2623,1717,3333,4147,4735,4376,1733,327,39,23026,134,197,546,426,552,665,236,39,9,2815,114,113,197,182,236,181,118,52,18,1213,3886,5238,11393,12682,15579,12772,3670,635,112,65967,249,406,544,488,514,374,10,0,0,2591,372,166,228,204,217,213,31,3,4,1438,617,577,774,691,732,584,44,5,3,4032,4507,5813,12161,13374,16310,13354,3714,639,120,69995,3948,1310,2950,2865,3415,6571,12557,7837,3396,44844,429,426,835,931,1235,1271,1266,852,558,7804,8878,7553,15951,17175,20964,21194,17539,9327,4071,122642
CED403,2466,3580,6675,7673,8421,6182,1302,114,23,36431,2072,953,1749,1578,1538,3431,6256,4261,2860,24698,118,167,330,287,349,351,382,322,298,2607,4656,4701,8758,9542,10308,9962,7940,4696,3181,63739,392,2402,8065,9225,10434,7223,1108,65,9,38915,3024,3624,3839,4971,4883,4264,1668,221,25,26524,135,218,651,544,420,483,132,14,3,2604,84,91,194,160,160,127,39,22,8,877,3637,6337,12756,14903,15893,12097,2943,313,44,68926,156,342,524,426,448,336,27,7,0,2270,823,480,316,250,202,212,39,8,0,2332,980,825,844,679,652,541,65,11,0,4598,4611,7159,13595,15583,16548,12640,3012,328,47,73526,4462,1928,2726,2335,2416,5623,11415,7560,4422,42883,254,340,676,618,743,735,704,569,440,5070,9325,9434,16992,18541,19703,18997,15127,8454,4909,121475
CED404,1694,2373,5256,5603,7003,5459,1083,156,28,28667,1773,777,2051,1676,2066,3994,6652,4045,1872,24897,242,270,563,488,667,752,660,426,343,4410,3713,3420,7868,7765,9747,10209,8387,4622,2241,57973,637,2711,6794,6823,8730,6540,1210,151,37,33647,2074,1541,3078,3584,4304,3962,1263,198,29,20023,99,180,604,397,462,614,194,39,9,2595,114,101,231,216,245,218,84,59,18,1286,2924,4542,10708,11020,13735,11331,2746,448,97,57554,317,551,677,575,672,544,22,8,3,3362,350,190,269,248,253,263,39,9,0,1615,674,745,949,819,926,800,56,8,4,4984,3595,5286,11656,11845,14658,12135,2803,459,96,62537,3734,1344,3139,2825,3848,7338,13011,7657,2996,45891,492,544,1253,1098,1506,1603,1379,833,519,9218,7824,7175,16049,15764,20014,21078,17194,8947,3613,117645
CED405,2198,3962,8653,7493,7856,5859,1202,113,22,37361,1640,1130,1961,1667,1729,3546,6471,5129,3203,26480,121,239,543,406,401,443,413,417,477,3456,3964,5327,11158,9567,9978,9851,8087,5660,3696,67294,410,2880,10897,9621,10072,6714,1049,79,11,41733,2690,3758,4806,4646,4561,3921,1517,231,22,26156,138,204,738,505,419,450,171,20,0,2643,49,139,261,177,175,133,54,18,12,1020,3282,6987,16700,14950,15225,11217,2793,351,50,71553,164,418,790,554,526,422,18,3,0,2894,668,510,421,272,244,232,37,7,0,2377,832,923,1219,826,766,651,55,11,4,5270,4113,7904,17921,15772,15991,11869,2851,354,48,76822,3655,2292,2987,2490,3017,5941,11475,8918,4943,45718,251,466,1107,871,871,863,786,681,697,6594,8022,10666,22010,19129,19871,18674,15105,9958,5693,129134
CED406,2467,3462,7310,7271,7659,5501,863,52,14,34596,1785,837,2197,2163,1989,3944,6398,3272,1537,24123,177,203,452,432,430,446,463,336,265,3206,4431,4499,9959,9862,10086,9895,7723,3661,1814,61928,562,2978,9081,8886,9216,6144,755,23,7,37650,2756,2935,4390,4767,4670,3931,1055,72,10,24588,99,215,850,463,523,484,117,10,0,2747,85,126,233,191,179,110,47,16,3,984,3503,6256,14546,14305,14584,10667,1971,108,20,65975,343,641,778,621,597,438,21,3,3,3448,801,291,326,337,242,208,38,6,0,2241,1145,930,1101,957,840,644,55,5,7,5690,4650,7194,15645,15262,15424,11318,2026,119,23,71668,3984,1456,3047,3169,3290,6480,11842,6135,2499,41913,346,412,919,886,872,900,842,614,396,6188,8980,9062,19610,19318,19590,18704,14712,6869,2917,119764
CED407,2463,3470,7636,7662,8038,5491,933,51,6,35767,1826,922,2195,2051,1867,3577,6558,3757,1655,24393,159,140,388,304,324,346,340,274,204,2494,4447,4531,10223,10015,10230,9413,7835,4085,1865,62655,513,3272,9859,10078,10475,6792,890,34,5,41926,2923,2936,4230,4720,4498,3591,1127,88,8,24134,116,172,678,474,421,409,119,12,3,2401,82,133,223,200,171,119,37,13,4,984,3637,6518,14992,15475,15573,10909,2171,150,19,69438,257,567,804,630,596,371,11,3,0,3245,835,392,330,298,242,179,37,4,3,2311,1090,960,1133,931,831,545,46,4,4,5557,4728,7476,16129,16405,16403,11456,2217,156,22,74996,4222,1919,3406,3092,3015,5665,11911,6969,2689,42897,284,286,813,705,722,631,624,493,303,4854,9238,9686,20342,20198,20136,17752,14758,7620,3013,122745
CED408,2243,2466,4584,6616,8277,6497,1540,171,22,32411,1692,507,1288,1514,1620,3865,7587,3984,1874,23929,175,131,295,387,447,580,524,366,243,3154,4116,3108,6169,8517,10341,10944,9651,4520,2144,59501,599,2126,5534,7662,9804,7170,1372,158,31,34448,2693,2329,2869,4431,5398,5050,2111,281,32,25196,129,194,519,509,545,664,209,31,3,2790,101,93,163,167,200,149,67,26,9,970,3510,4742,9084,12775,15946,13027,3758,495,69,63407,166,296,292,315,412,323,30,3,0,1843,528,217,167,178,215,260,58,4,0,1633,696,509,459,488,631,589,89,11,0,3476,4207,5249,9538,13261,16573,13618,3852,505,67,66882,3955,928,1759,2151,2530,6438,14035,7671,3115,42572,341,313,642,826,950,1173,1032,685,393,6354,8507,6492,11939,16234,20052,21226,18915,8858,3578,115807
CED409,2275,3906,8759,7748,8279,5181,751,50,10,36962,2457,1466,3118,2704,2919,4537,5479,3974,2071,28725,214,248,554,475,513,492,411,313,238,3452,4946,5620,12432,10920,11706,10216,6639,4340,2318,69140,475,3253,11163,10055,10479,6389,716,35,6,42577,2464,3223,4931,4657,4672,3469,872,71,7,24370,117,201,749,469,419,423,79,13,3,2473,79,179,361,248,257,132,51,23,6,1327,3140,6860,17205,15428,15827,10403,1711,141,24,70735,357,772,1157,901,791,499,11,0,0,4495,800,489,477,390,367,301,35,8,0,2872,1158,1262,1633,1292,1163,793,51,13,0,7361,4300,8119,18841,16723,16983,11203,1762,153,24,78105,5435,2651,4537,4097,5003,7849,10274,6866,3232,49948,429,524,1149,1003,1069,986,793,546,366,6863,10164,11289,24527,21823,23055,20034,12835,7564,3618,134917
CED410,2193,3267,7433,7623,8059,5574,1302,126,11,35596,2312,1138,1830,1939,1830,3323,6712,5310,3300,27686,114,129,323,326,323,328,389,388,292,2616,4617,4537,9592,9889,10221,9225,8397,5818,3603,65894,284,2245,9245,9425,10318,6434,1116,102,6,39179,2639,3326,4218,4859,4716,3844,1702,257,23,25583,84,139,629,445,306,360,144,19,10,2139,52,109,233,171,164,111,54,16,5,928,3057,5822,14327,14910,15499,10758,3020,398,44,67826,135,363,684,570,524,290,18,3,0,2578,748,483,375,316,273,199,48,8,0,2444,877,844,1055,888,798,484,63,9,0,5022,3933,6661,15385,15797,16290,11242,3083,408,44,72849,5010,2352,2764,2716,2941,5291,11372,9316,5054,46817,242,275,655,688,726,617,679,662,452,5001,9184,9294,18806,19204,19962,17149,15135,10377,5555,124662
CED411,2519,3836,7260,6837,7973,5110,857,90,23,34496,2547,1505,3661,2707,2928,4188,5729,3750,1707,28722,272,345,664,512,597,555,490,455,230,4135,5340,5680,11588,10065,11503,9852,7074,4294,1961,67353,772,3686,9353,8517,9988,6495,899,99,21,39828,2650,2801,4213,4241,4703,3687,1034,133,13,23488,116,234,720,488,477,499,127,14,5,2668,111,198,272,241,266,150,58,25,7,1334,3656,6917,14559,13488,15430,10829,2118,270,51,67322,476,967,1191,877,837,496,8,3,3,4858,826,429,437,364,307,214,29,3,0,2606,1309,1392,1630,1239,1147,712,41,6,3,7470,4960,8318,16189,14726,16579,11537,2157,281,53,74790,5506,2506,5029,4155,4916,7173,10716,6854,2759,49613,556,676,1370,1157,1268,1213,983,759,383,8365,11016,11492,22590,20039,22759,19924,13852,7894,3201,132763
CED494,25,53,103,54,66,51,3,0,0,367,33,32,69,51,77,91,77,12,7,454,10,19,36,36,46,22,14,7,0,191,80,99,209,140,192,164,97,21,7,1016,4,42,139,70,73,57,9,3,0,404,18,35,68,39,44,30,12,0,0,250,0,5,13,7,13,8,3,0,0,53,0,7,13,6,3,5,0,0,0,32,23,88,242,125,131,102,24,3,0,734,16,43,65,47,45,32,3,0,0,238,17,7,14,17,4,3,0,0,0,68,34,49,71,64,46,33,5,0,0,301,59,138,316,186,179,137,28,3,0,1038,87,72,148,119,149,187,204,44,23,1040,25,51,97,112,149,82,42,13,0,571,173,266,556,421,474,403,271,59,22,2648
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
CED501,2959,4079,8666,8119,8013,4255,571,56,11,36735,1869,1034,3458,2776,2186,3199,4660,2741,1010,22937,293,426,920,666,677,502,408,363,211,4471,5122,5546,13048,11564,10877,7963,5634,3165,1232,64147,951,4325,12065,11061,10852,5500,573,38,8,45365,3110,2658,4184,4455,4032,2671,742,78,3,21939,124,241,877,629,636,483,78,7,3,3077,85,204,316,237,226,138,36,13,6,1260,4266,7428,17439,16390,15739,8794,1424,135,22,71643,542,838,1200,1001,964,609,37,3,3,5205,848,358,517,454,299,226,51,5,0,2765,1389,1191,1717,1460,1270,837,92,13,3,7968,5661,8623,19157,17847,17005,9626,1517,148,28,79610,4213,1806,4594,3708,3297,5016,8650,5160,1682,38124,637,963,2049,1598,1543,1076,849,653,322,9694,10509,11385,25801,23156,21851,15721,11015,5955,2037,127434
CED502,2721,4115,9528,8631,7946,4985,847,42,3,38818,2385,1242,3866,3067,2259,3296,4485,2555,866,24032,201,270,665,563,454,457,354,292,236,3492,5306,5624,14055,12258,10661,8740,5687,2890,1112,66334,824,3995,13325,12029,10906,6317,942,48,4,48392,2984,3060,4930,4956,4112,3295,1001,91,3,24418,111,219,853,509,460,408,117,9,0,2697,118,191,358,341,258,134,43,11,3,1448,4037,7466,19466,17836,15730,10155,2104,158,16,76954,371,745,1320,1041,882,580,29,4,0,4969,968,478,590,441,287,221,59,3,0,3054,1334,1223,1908,1487,1174,801,89,3,0,8021,5370,8695,21376,19319,16902,10953,2188,163,16,84973,5109,2381,5245,4272,3353,5003,8235,4647,1465,39719,427,561,1476,1267,1066,903,704,516,362,7280,10904,11633,28094,24861,21317,16860,11129,5331,1842,131971
CED503,2472,2931,5756,6341,7388,5050,957,94,10,30999,1735,840,2453,2193,2035,3939,6692,4058,1449,25393,188,226,490,510,566,563,542,455,252,3801,4390,3992,8697,9041,9988,9553,8197,4612,1717,60192,912,3142,7600,7909,9636,5838,890,60,16,36009,2579,1979,3102,3746,3933,3554,1310,205,22,20428,114,191,656,484,610,600,166,16,0,2841,90,115,235,212,233,153,37,23,0,1098,3692,5428,11595,12355,14410,10140,2404,308,38,60374,422,619,841,775,798,549,45,8,0,4045,653,229,317,345,271,255,58,3,5,2135,1073,850,1155,1116,1072,796,106,9,5,6181,4766,6277,12750,13469,15483,10943,2511,316,42,66555,3678,1306,3115,2998,2998,6192,12701,7803,2499,43289,433,467,1112,1137,1278,1216,1120,852,440,8056,8882,8051,16981,17601,19755,18346,16328,8972,2976,117896
CED504,2604,3572,7755,7932,7797,4749,835,60,3,35306,2157,849,2547,2422,2001,2953,4328,2512,1069,20835,165,220,503,411,418,358,285,210,102,2665,4923,4640,10800,10760,10217,8064,5448,2779,1177,58814,735,3324,10542,10548,10368,6000,856,33,4,42413,3002,2919,4108,4811,4314,3158,1047,108,4,23476,116,189,715,493,431,402,113,7,0,2457,96,188,321,276,277,148,35,6,0,1350,3950,6625,15685,16127,15396,9710,2048,157,9,69698,348,623,885,775,676,516,26,4,0,3851,851,384,352,339,283,204,36,6,0,2462,1204,1005,1235,1113,960,724,65,9,0,6309,5152,7627,16921,17236,16351,10429,2110,168,9,76010,4765,1605,3398,3239,2949,4580,7892,4454,1689,34567,375,490,1056,937,949,744,562,376,157,5637,10291,9722,21368,21411,20253,15747,10569,4999,1850,116205
