CED_CODE_2016,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
CED320,14,0,3,3,5299,5324,225,16,5,3,4792,5045,3310,286,191,13,5741,9548,5393,605,757,20,2885,9663,6165,605,1349,76,1873,10074,6267,556,1562,182,722,9286,5952,369,1235,371,376,8303,2672,122,370,495,125,3784,633,22,80,379,50,1161,30640,2590,5542,1541,21867,62181,20,3,3,0,5200,5231,396,34,13,0,4549,4990,4097,454,305,25,5061,9943,5826,798,1108,71,2436,10244,6500,784,1971,230,1390,10873,6382,570,1962,582,566,10060,5281,321,1410,1374,227,8605,1847,45,390,1541,72,3901,306,14,100,1187,38,1637,30658,3018,7259,5013,19534,65479,33,3,4,5,10506,10550,624,44,15,7,9341,10037,7408,739,491,40,10802,19486,11225,1407,1865,93,5319,19907,12664,1390,3320,303,3268,20945,12648,1131,3517,761,1289,19348,11235,686,2646,1748,597,16914,4522,167,760,2033,195,7683,937,29,180,1561,87,2794,61296,5607,12798,6552,41406,127659
CED321,14,3,3,0,4547,4564,200,14,0,0,3707,3918,3012,181,135,11,4668,8003,4874,394,501,24,2461,8260,6036,560,1199,95,2073,9962,6645,577,1684,191,1257,10355,6010,430,1361,476,650,8927,2853,142,457,595,293,4342,646,18,72,408,86,1221,30289,2314,5418,1798,19741,59558,16,3,3,0,4066,4086,338,38,9,6,3394,3780,3776,281,193,18,4061,8335,5449,481,719,87,2115,8844,6313,636,1396,233,1458,10039,6763,454,1600,647,666,10126,5128,264,1098,1414,306,8216,1938,67,349,1855,151,4360,283,5,83,1461,69,1902,30015,2229,5452,5722,16281,59698,27,9,4,0,8610,8654,536,52,6,4,7098,7701,6784,462,330,31,8729,16335,10324,873,1224,105,4580,17101,12349,1192,2600,331,3531,20005,13408,1024,3290,838,1920,20483,11141,690,2464,1885,957,17140,4794,208,808,2455,445,8699,933,23,154,1871,150,3128,60297,4545,10875,7519,36018,119257
CED322,12,3,3,0,4712,4725,84,4,0,5,4415,4505,2749,126,140,9,6091,9108,5795,402,676,24,2987,9885,5869,555,1266,61,1841,9592,5460,406,1524,123,958,8467,4986,278,1146,285,404,7097,2647,117,421,463,157,3804,808,19,102,495,53,1483,28417,1904,5272,1460,21620,58668,9,0,0,3,4619,4635,186,14,7,0,4377,4578,3759,236,259,14,5659,9925,6381,615,1071,70,2867,11001,6140,748,2172,172,1575,10808,5563,483,2518,532,822,9925,4385,278,1607,1139,305,7716,1883,87,531,1732,126,4360,432,6,163,1850,54,2507,28749,2469,8322,5515,20394,65449,23,4,8,3,9331,9365,269,19,4,5,8793,9085,6514,359,395,18,11748,19037,12175,1016,1743,88,5857,20879,12011,1302,3436,231,3418,20401,11027,887,4037,663,1777,18390,9372,557,2749,1424,714,14814,4536,199,951,2198,281,8157,1240,32,266,2350,102,3983,57158,4372,13592,6974,42016,124120
CED323,16,3,3,0,4396,4416,194,17,12,0,5925,6143,3212,179,206,9,9162,12772,5043,464,793,28,4216,10547,5233,605,1588,56,2654,10121,5226,488,1917,170,1316,9111,5074,388,1644,339,607,8053,2788,151,579,487,227,4220,775,32,115,503,79,1499,27559,2324,6845,1585,28573,66886,22,4,0,10,4325,4358,354,27,6,5,6177,6574,4213,314,354,23,8033,12938,5445,683,1069,70,3186,10450,5613,796,2321,205,1941,10879,5283,575,2646,583,865,9959,4564,336,1954,1342,403,8600,1932,90,695,1927,127,4779,438,18,151,1789,70,2478,27856,2840,9211,5968,25130,71009,34,3,4,14,8717,8779,544,43,19,10,12101,12716,7426,492,559,34,17199,25709,10485,1146,1862,97,7399,20998,10844,1404,3905,255,4593,21003,10512,1059,4560,756,2179,19071,9632,721,3606,1678,1010,16654,4721,238,1273,2414,356,8998,1214,52,270,2291,155,3976,55415,5163,16062,7556,53706,137892
CED324,18,0,0,5,4944,4967,234,19,13,7,7422,7696,5477,186,206,12,8751,14627,7239,315,586,25,2984,11154,6040,378,967,55,1792,9235,5156,292,1025,109,899,7489,3908,194,612,231,359,5308,1903,59,215,335,149,2661,597,15,38,370,44,1062,30583,1463,3664,1139,27346,64197,23,0,0,0,4650,4677,521,28,19,0,6673,7252,6555,240,285,24,7007,14107,7385,442,810,72,2403,11111,6140,476,1371,176,1539,9716,5058,320,1494,443,774,8098,3430,166,937,908,339,5782,1395,59,320,1372,121,3269,302,3,90,1526,62,1983,30814,1740,5339,4520,23575,65987,44,0,0,5,9592,9647,759,47,34,8,14100,14951,12035,431,490,31,15756,28735,14624,761,1402,91,5383,22256,12187,858,2344,236,3328,18947,10217,615,2520,554,1681,15581,7335,358,1550,1131,700,11087,3302,115,538,1709,267,5936,904,14,128,1893,109,3046,61398,3207,9002,5666,50916,130188
CED325,35,0,7,6,5896,5942,343,15,10,3,5536,5907,4906,313,245,12,6671,12149,7513,561,761,35,3117,11986,6963,578,1310,73,1769,10690,5486,402,1189,140,769,7986,3589,249,627,227,254,4949,1491,60,194,266,75,2088,348,7,36,218,17,628,30686,2194,4371,983,24093,62332,41,4,3,4,5516,5564,541,44,14,3,5000,5609,6286,452,351,31,5454,12573,7569,712,1134,85,2519,12019,6780,656,1772,268,1530,10999,4871,422,1688,548,597,8126,2970,205,981,915,202,5268,975,44,304,1177,88,2588,186,3,58,866,35,1142,30219,2537,6299,3896,20934,63881,76,3,8,8,11410,11505,884,61,29,10,10538,11513,11200,766,594,42,12124,24718,15086,1270,1897,123,5632,24005,13744,1237,3078,341,3296,21689,10359,822,2875,692,1360,16108,6557,447,1611,1139,459,10214,2467,105,501,1443,159,4674,530,9,94,1079,51,1774,60905,4727,10672,4875,45028,126209
CED326,13,3,0,0,4977,4991,191,14,9,0,4583,4799,3916,243,208,3,5792,10163,6511,566,764,33,3043,10912,6172,677,1462,77,1971,10352,5481,426,1418,142,894,8360,4980,256,1117,332,368,7052,2587,109,329,482,171,3674,705,25,81,477,62,1356,30554,2319,5373,1540,21866,61656,20,0,0,0,4734,4756,367,32,9,3,4405,4821,5100,433,312,17,5354,11216,6995,745,1218,73,2834,11868,6177,782,2116,254,1633,10963,5450,584,2177,539,729,9486,4498,309,1642,1388,334,8170,1946,91,536,2036,207,4820,352,17,131,1921,120,2550,30913,2985,8150,6242,20352,68650,32,6,0,0,9710,9752,554,47,15,3,8996,9616,9018,678,519,22,11147,21379,13507,1305,1982,110,5879,22780,12353,1459,3572,329,3607,21320,10938,1003,3600,683,1624,17841,9475,566,2754,1717,703,15223,4537,200,870,2519,378,8495,1062,49,208,2401,185,3901,61471,5305,13521,7780,42219,130302
CED327,20,0,3,3,6463,6488,356,26,10,5,6195,6589,5708,311,233,19,7562,13830,7631,584,752,40,3407,12418,6646,590,1231,82,1888,10442,6038,483,1345,179,758,8804,4323,298,830,319,234,6001,1505,76,228,275,95,2181,331,19,48,213,21,624,32557,2381,4684,1127,26619,67371,31,0,0,4,6021,6055,705,63,22,8,5457,6247,7091,540,345,36,6617,14635,7740,804,1134,148,3062,12882,6668,764,1937,346,1585,11304,5870,514,1930,636,578,9527,3451,264,1071,1135,183,6099,939,52,332,1061,63,2448,160,5,61,850,33,1109,32652,3013,6823,4220,23590,70300,49,0,4,4,12484,12542,1054,88,28,10,11650,12837,12797,855,581,52,14180,28463,15372,1383,1882,187,6470,25298,13319,1355,3171,427,3475,21742,11902,1000,3276,818,1338,18330,7770,561,1903,1454,416,12097,2439,133,562,1335,158,4621,494,21,110,1058,52,1738,65203,5395,11507,5348,50218,137672
CED328,10,0,3,0,6092,6106,113,10,4,3,8103,8237,3264,109,128,9,6880,10386,6950,290,471,20,2370,10099,7186,339,809,44,1342,9715,5586,206,817,88,700,7403,4503,126,533,190,335,5692,2064,41,174,279,112,2663,572,13,33,319,38,978,30246,1124,2975,951,25978,61275,19,3,0,0,6177,6196,207,11,12,3,8192,8430,4204,151,198,13,5741,10303,7701,386,731,43,2212,11079,7178,459,1384,131,1229,10379,5618,303,1333,328,634,8214,3956,167,1063,757,315,6249,1475,45,296,1193,168,3183,319,18,79,1390,81,1896,30683,1539,5096,3862,24749,65930,30,3,3,3,12269,12305,322,24,12,9,16295,16664,7467,258,323,26,12613,20694,14648,677,1199,60,4584,21173,14358,794,2189,171,2574,20093,11209,505,2156,419,1335,15618,8451,293,1600,941,653,11939,3539,80,468,1477,277,5843,893,27,115,1712,122,2868,60929,2667,8069,4813,50724,127205
CED329,6,9,6,0,4221,4244,125,18,6,3,3022,3173,1791,161,137,4,3845,5934,3906,385,521,21,2866,7696,5375,604,1376,68,2261,9684,6862,542,2091,181,1386,11069,7261,446,1707,448,648,10506,3274,145,561,551,222,4749,777,24,89,405,54,1351,29385,2325,6484,1680,18533,58412,9,0,0,4,3899,3913,201,23,9,4,2639,2873,2448,260,195,11,3306,6215,4511,510,821,74,2379,8292,6073,740,1924,233,1855,10830,7217,599,2314,634,913,11675,6356,300,1689,1398,326,10079,2173,83,524,1860,108,4749,393,6,129,1454,58,2043,29390,2523,7607,5666,15486,60671,14,10,3,8,8120,8152,328,42,17,9,5655,6046,4240,419,327,18,7155,12156,8420,890,1338,100,5238,15987,11450,1349,3292,295,4119,20511,14081,1137,4404,813,2307,22748,13621,743,3400,1846,974,20585,5446,224,1084,2406,334,9494,1173,30,221,1860,116,3396,58771,4848,14088,7350,34022,119082
CED330,6,0,0,6,5573,5591,164,26,3,0,4157,4350,3058,201,123,7,4799,8188,6346,450,629,27,2701,10154,7499,626,1361,80,1985,11550,6916,482,1356,163,917,9835,5473,320,1046,329,385,7559,2123,88,337,333,139,3017,451,9,31,279,44,806,32031,2201,4893,1226,20697,61049,6,3,3,3,5350,5371,319,35,4,5,4038,4404,3919,325,255,22,4168,8685,7084,650,879,79,2269,10960,7869,654,1807,189,1467,11991,6671,396,1644,474,540,9729,4660,250,1060,997,178,7150,1381,39,315,1173,77,2995,241,6,55,870,37,1211,32163,2357,6023,3814,18126,62484,15,6,7,9,10927,10954,485,56,10,9,8192,8755,6972,523,380,35,8967,16871,13431,1100,1512,101,4974,21112,15369,1288,3167,274,3449,23543,13586,876,3006,641,1455,19566,10134,570,2106,1326,566,14701,3508,128,648,1508,222,6013,697,14,89,1144,77,2018,64190,4562,10917,5040,38823,123530
CED394,0,0,0,0,209,212,0,5,0,0,554,559,121,51,26,7,1097,1288,162,133,85,5,583,964,230,129,212,7,392,975,546,120,274,31,186,1147,607,88,290,61,79,1120,127,20,40,17,18,225,5,0,3,5,0,19,1793,546,932,134,3106,6509,0,0,0,0,201,203,4,0,0,0,564,576,143,24,16,0,814,1005,147,43,54,7,253,514,296,66,140,18,177,688,779,58,256,35,97,1224,562,19,142,50,24,798,82,3,13,37,11,153,0,0,0,18,0,18,2015,218,626,174,2148,5179,0,0,0,0,410,408,4,6,0,0,1119,1133,264,74,38,9,1905,2293,312,178,145,20,832,1485,524,195,348,18,575,1663,1322,185,531,62,280,2373,1164,105,432,111,99,1916,215,23,54,60,28,381,8,0,3,29,0,44,3804,762,1561,304,5254,11693
CED397,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,4,3,0,3,0,3,7,10,0,3,0,0,10,7,0,0,0,3,7,4,0,5,3,0,13,5,0,0,0,0,7,0,0,0,0,0,0,30,0,11,0,21,65,0,0,0,0,5,5,0,0,0,0,4,4,5,0,0,0,3,6,0,0,0,0,3,3,10,0,3,0,0,7,9,0,8,3,0,19,6,0,3,11,0,16,3,0,0,0,0,7,0,0,0,0,0,0,33,3,17,18,17,81,0,0,0,0,11,11,0,0,0,0,11,11,4,0,0,0,7,11,4,0,3,0,4,14,14,0,3,0,0,24,17,0,13,3,3,30,13,0,9,11,0,33,7,0,3,3,0,16,0,0,0,0,0,4,60,3,27,17,38,144
CED401,27,0,5,3,4772,4808,234,17,10,3,7617,7882,4723,161,192,13,9562,14649,6525,346,571,17,3660,11120,5713,482,1248,36,2709,10188,5327,391,1570,145,1772,9202,4070,215,1101,231,736,6354,2123,73,336,391,259,3171,827,24,68,515,84,1520,29572,1717,5088,1358,31165,68900,30,4,3,0,4525,4565,440,17,12,4,7233,7702,5635,218,301,28,7890,14083,6300,434,806,79,2886,10499,5699,509,1496,212,2202,10111,5189,421,2053,527,1404,9584,3661,213,1498,1033,655,7062,1578,76,544,1728,221,4150,424,12,162,2054,124,2775,28960,1904,6867,5666,27143,70535,61,6,9,8,9298,9373,674,34,15,3,14853,15585,10360,384,498,42,17455,28731,12830,774,1378,96,6546,21621,11418,991,2736,246,4907,20301,10516,816,3620,671,3172,18789,7731,428,2600,1266,1399,13416,3698,149,879,2115,477,7323,1249,36,222,2571,207,4292,58529,3621,11956,7019,58307,139437
CED402,11,8,0,5,4553,4570,166,7,7,0,3826,4009,2797,180,128,13,5043,8161,4828,422,509,18,2904,8682,6120,547,1388,80,2466,10605,6888,538,1796,218,1298,10749,6374,351,1230,425,507,8898,3198,99,353,560,183,4390,888,28,68,497,64,1535,31277,2181,5483,1819,20836,61597,9,0,9,0,4291,4304,301,36,7,6,3195,3544,3459,279,203,22,3831,7786,5067,474,739,57,2140,8488,6324,597,1576,248,1619,10362,6971,435,1795,582,663,10447,5698,234,1034,1443,236,8643,2395,54,347,2058,86,4939,429,11,85,1953,50,2534,30645,2125,5785,6375,16110,61042,16,8,9,3,8847,8878,462,51,15,6,7017,7553,6257,459,328,36,8869,15951,9900,899,1255,79,5044,17175,12442,1147,2966,324,4084,20964,13865,976,3589,804,1960,21194,12079,585,2266,1870,748,17539,5593,155,701,2617,261,9327,1316,39,149,2456,114,4071,61928,4309,11273,8197,36949,122642
CED403,14,0,3,0,4652,4667,87,4,11,4,4632,4734,2940,80,116,5,5093,8234,5901,281,472,11,2334,8996,6209,394,968,51,1769,9395,6285,281,1186,133,1160,9038,5475,200,837,231,441,7188,2841,64,294,446,107,3756,1015,28,56,604,31,1730,30753,1328,3953,1484,20225,57741,19,0,0,0,4638,4656,184,6,0,4,4506,4701,3923,137,204,17,4474,8758,6308,384,735,50,2072,9542,6537,525,1595,156,1493,10308,6237,342,2018,436,926,9962,4991,176,1388,988,389,7940,2219,61,445,1820,137,4696,548,23,167,2349,97,3181,30966,1665,6553,5820,18735,63739,28,3,3,0,9290,9325,262,14,10,5,9140,9434,6863,220,318,26,9572,16992,12206,664,1205,64,4399,18541,12743,925,2568,200,3262,19703,12518,627,3208,566,2083,18997,10465,375,2228,1224,836,15127,5063,131,744,2263,250,8454,1559,44,219,2957,128,4909,61723,2993,10500,7303,38961,121475
CED404,29,0,3,4,4079,4115,158,16,3,4,3573,3748,2541,167,103,13,5357,8178,4061,356,451,22,3109,7992,5457,546,1262,68,2940,10271,6653,579,1914,248,1474,10874,6014,385,1329,472,606,8806,2878,122,430,621,276,4320,700,26,65,492,87,1366,28483,2195,5560,1937,21501,59670,35,3,3,3,3670,3713,269,27,3,3,3113,3420,3131,237,150,20,4334,7868,4298,430,561,78,2408,7765,5626,596,1405,247,1867,9747,6636,484,1722,596,772,10209,5369,219,1042,1521,246,8387,2083,57,297,2097,94,4622,355,15,77,1756,43,2241,27794,2065,5254,6314,16549,57973,58,3,9,3,7747,7824,421,46,6,13,6688,7175,5670,406,248,36,9686,16049,8363,782,1011,98,5517,15764,11081,1143,2670,313,4810,20014,13289,1062,3634,842,2244,21078,11378,601,2369,1993,850,17194,4958,177,733,2711,371,8947,1057,42,135,2246,129,3613,56275,4258,10815,8251,38045,117645
CED405,7,0,0,3,4049,4061,125,13,9,4,5188,5336,3628,141,163,14,6900,10851,5645,311,585,13,3010,9562,5609,474,1239,68,2506,9890,5331,382,1537,146,1425,8824,4882,228,1036,301,580,7020,3171,82,366,487,186,4294,1115,17,95,677,87,1992,29513,1649,5033,1716,23927,61836,15,0,4,6,3938,3964,333,14,3,4,4975,5327,4688,232,242,22,5976,11158,5704,421,759,55,2625,9567,5751,526,1565,184,1958,9978,5510,443,2131,556,1217,9851,4639,223,1511,1263,445,8087,2482,69,593,2316,197,5660,628,15,195,2733,132,3696,29751,1950,6997,7136,21461,67294,26,0,8,6,7981,8022,459,26,10,14,10160,10666,8322,373,408,36,12881,22010,11346,731,1348,65,5640,19129,11356,1003,2806,248,4462,19871,10843,824,3672,700,2635,18674,9521,451,2544,1566,1027,15105,5655,154,961,2806,375,9958,1745,36,283,3407,217,5693,59264,3598,12030,8854,45388,129134
CED406,8,0,0,0,4541,4552,141,5,7,3,4407,4567,3196,192,156,10,6095,9650,5077,414,676,27,3261,9455,5412,542,1351,66,2131,9508,5817,426,1579,154,827,8807,5183,240,1004,321,242,6992,2382,65,271,420,64,3205,653,22,50,361,11,1107,27878,1906,5098,1372,21588,57843,5,3,3,0,4414,4431,290,15,3,3,4187,4499,4128,336,258,30,5211,9959,5348,642,1021,66,2784,9862,5623,642,2055,204,1563,10086,5879,497,2337,489,695,9895,4640,219,1522,1137,211,7723,1702,54,435,1413,58,3661,375,16,87,1312,28,1814,27994,2423,7719,4645,19141,61928,20,5,3,0,8953,8980,437,23,12,9,8591,9062,7326,528,413,38,11304,19610,10424,1056,1700,95,6045,19318,11038,1183,3403,266,3692,19590,11697,924,3912,650,1523,18704,9824,458,2523,1454,453,14712,4088,122,707,1835,127,6869,1033,38,141,1671,42,2917,55870,4332,12811,6019,40731,119764
CED407,13,0,3,0,4774,4791,168,6,4,0,4972,5156,3731,167,157,9,6049,10114,6240,386,619,28,2908,10182,6202,533,1186,62,1922,9908,5945,357,1201,166,665,8338,5507,185,720,321,190,6922,2658,55,249,519,59,3532,662,16,38,414,22,1149,31127,1708,4189,1518,21558,60091,17,3,0,0,4432,4447,345,16,8,3,4158,4531,4898,294,250,19,4763,10223,6197,576,920,55,2271,10015,6210,600,1806,205,1406,10230,6143,406,1786,544,545,9413,5038,206,1119,1296,174,7835,1897,58,346,1723,65,4085,319,8,77,1431,26,1865,31057,2165,6315,5274,17839,62655,24,4,8,3,9201,9238,514,24,9,3,9136,9686,8622,462,416,25,10818,20342,12439,959,1539,90,5174,20198,12413,1132,2992,264,3331,20136,12086,765,2989,701,1207,17752,10551,392,1837,1612,360,14758,4548,110,598,2243,121,7620,980,28,122,1842,44,3013,62181,3877,10502,6794,39396,122745
CED408,3,3,3,0,4384,4391,106,0,3,0,3271,3384,2145,79,81,3,3467,5773,4844,296,432,24,2124,7718,6327,470,1096,67,1756,9718,7028,393,1555,159,1154,10285,7148,248,1127,340,405,9268,3320,74,341,468,130,4338,838,26,84,453,35,1439,31761,1592,4720,1511,16727,56307,10,0,0,3,4102,4116,208,13,0,0,2886,3108,2929,180,165,12,2879,6169,5460,438,699,54,1865,8517,6611,533,1607,175,1418,10341,7264,374,1952,475,871,10944,6535,192,1448,1121,359,9651,2371,56,401,1582,113,4520,448,3,78,1555,57,2144,31828,1796,6350,4982,14549,59501,14,3,4,3,8487,8507,315,10,4,0,6160,6492,5073,258,242,14,6346,11939,10302,737,1130,81,3992,16234,12936,1001,2705,239,3177,20052,14288,767,3510,632,2027,21226,13683,442,2572,1461,762,18915,5695,130,743,2052,244,8858,1282,30,166,2015,92,3578,63588,3385,11069,6490,31274,115807
CED409,17,0,7,0,5191,5215,237,10,11,5,5407,5666,4017,240,219,10,7609,12095,6040,467,662,21,3705,10902,6100,598,1530,114,3017,11352,5631,532,1843,200,1606,9819,3918,281,1095,358,541,6192,2190,102,337,442,154,3228,656,29,72,492,55,1300,28802,2251,5782,1644,27287,65776,26,0,3,0,4906,4946,499,37,16,4,5061,5620,5391,412,377,33,6224,12432,6110,669,985,95,3066,10920,5952,820,2185,325,2418,11706,5372,564,2335,766,1176,10216,3359,256,1360,1301,361,6639,1663,71,450,2036,119,4340,331,17,110,1810,57,2318,28702,2847,7825,6383,23387,69140,47,0,9,3,10097,10164,737,50,24,8,10469,11289,9404,646,597,43,13833,24527,12153,1132,1652,121,6772,21823,12049,1417,3714,436,5436,23055,11001,1096,4186,972,2785,20034,7276,541,2452,1660,902,12835,3853,173,785,2485,277,7564,981,43,182,2302,108,3618,57505,5099,13606,8031,50674,134917
CED410,11,0,3,0,4551,4569,106,5,0,3,4638,4756,3581,81,124,11,5418,9212,6246,256,455,18,2333,9313,6467,394,975,56,1844,9747,5432,267,1077,130,1022,7927,5095,179,772,282,406,6735,3488,65,324,529,147,4557,1129,24,85,643,70,1949,31556,1280,3824,1671,20436,58767,12,0,8,6,4593,4617,260,13,13,4,4242,4537,4591,178,211,10,4607,9592,6747,405,763,40,1926,9889,6458,504,1555,180,1523,10221,5604,312,1772,509,1018,9225,5110,211,1378,1248,452,8397,2570,64,596,2402,187,5818,598,22,184,2636,155,3603,31961,1702,6484,7039,18711,65894,24,0,11,6,9143,9184,371,26,15,9,8880,9294,8164,256,336,18,10025,18806,12989,663,1218,60,4263,19204,12926,900,2532,240,3370,19962,11039,581,2850,646,2044,17149,10203,386,2157,1531,860,15135,6058,125,921,2931,339,10377,1734,43,268,3282,226,5555,63515,2984,10308,8708,39149,124662
CED411,14,0,0,7,5657,5679,258,10,6,3,5543,5813,3677,292,186,7,6831,11001,5206,605,685,27,3449,9970,6080,744,1601,106,2721,11253,6201,576,1788,219,1295,10073,4677,274,1022,407,390,6776,2515,113,307,551,112,3599,649,13,56,490,38,1241,29282,2637,5649,1816,26035,65416,28,4,0,5,5298,5340,495,40,10,7,5129,5680,4743,484,310,32,6017,11588,5423,706,966,127,2840,10065,6327,849,2107,279,1943,11503,5869,515,2048,647,771,9852,4221,219,1169,1257,208,7074,1883,52,382,1925,52,4294,364,15,91,1447,41,1961,29348,2882,7085,5742,22301,67353,39,4,0,12,10954,11016,748,54,13,18,10669,11492,8421,780,504,40,12849,22590,10625,1317,1654,156,6287,20039,12414,1593,3703,389,4664,22759,12067,1086,3834,868,2069,19924,8900,495,2189,1666,598,13852,4399,167,686,2475,165,7894,1014,24,144,1934,77,3201,58630,5517,12730,7558,48336,132763
CED494,0,0,0,0,95,95,3,0,0,0,161,161,40,15,10,0,282,349,35,38,28,0,180,280,53,33,62,0,136,282,79,32,63,16,49,239,86,11,57,8,13,168,15,3,7,13,3,43,4,0,0,5,3,13,311,141,220,40,920,1627,0,0,0,0,74,80,4,3,0,0,91,99,38,9,4,0,164,209,40,20,16,0,70,140,68,34,44,0,50,192,89,22,34,6,19,164,65,5,11,10,6,97,8,0,0,3,5,21,0,0,0,7,0,7,311,86,110,27,487,1016,0,0,0,0,170,173,4,7,0,0,254,266,70,27,14,3,448,556,70,61,38,0,251,421,117,61,101,0,192,474,172,50,98,16,71,403,148,19,67,15,21,271,21,3,9,19,11,59,4,0,3,11,3,22,621,227,327,69,1410,2648
CED497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
