StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
"3","VIC","Calwell","203","6","Upfield","Current","Dallas Brooks Community Primary School","Ambrose St"," ","","DALLAS","VIC","3047","4866","","","Entry from King St","-37.6690000","144.9460000","2140610","None","1430","142","3","2"
"3","VIC","Calwell","203","6","Westmeadows","Current","Westmeadows Primary School","Riddell St"," ","","WESTMEADOWS","VIC","3049","4607","","Shadforth St","Entry from Shadforth St","-37.6762000","144.8960000","2140308","Full","1953","149","4","2"
"3","VIC","Casey","204","7","Badger Creek","Current","Badger Creek Primary School","139 Badger Creek Rd","","","BADGER CREEK","VIC","3777","4868","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to the building being use d as the polling place.  Party workers a re able to hand out material at that ent rance.","-37.6812000","145.5320000","2190809","Assisted","1375","89","3","1"
"3","VIC","Casey","204","7","Bayswater North","Current","Bayswater North Primary School","Stuart St","","","BAYSWATER NORTH","VIC","3153","4869","","","Entrance to polling place: External door to hall. Entrance to grounds: Gate on Stuart St.","-37.8283000","145.2950000","2170610","Assisted","2868","223","5","2"
"3","VIC","Casey","204","7","Bimbadeen Heights","Current","Bimbadeen Heights Primary School","Hayrick Lane"," ","","MOOROOLBARK","VIC","3138","3372","","","Entrance to polling place: Door to Multi Purpose Hall. Entrance to grounds: Gates on Hayrick La ne.","-37.7746000","145.3220000","2191909","Assisted","1826","120","4","1"
"3","VIC","Casey","204","7","Birmingham","Current","Mount Evelyn Reformed Church Hall","Birmingham Rd"," ","","MT EVELYN","VIC","3796","4870","Main hall","","Entrance to polling place: Door to Hall Good access.","-37.7832000","145.3730000","2191807","Assisted","2496","126","5","2"
"3","VIC","Casey","204","7","Chirnside Park","Current","Chirnside Park Primary School","Kimberley Dr"," ","","CHIRNSIDE PARK","VIC","3116","3373","","","Entrance to polling place: Door to Gener al Purpose Room. Entrance to grounds: Gate on Kimberley D rive.","-37.7505000","145.3130000","2190903","Assisted","2873","180","5","2"
"3","VIC","Casey","204","7","Coldstream","Current","Coldstream Community Centre","Kelso St"," ","","COLDSTREAM","VIC","3770","3375","","","Entrance to polling place: External door to hall. Entrance to grounds: Drive way from Kels o st.","-37.7336000","145.3820000","2190910","Assisted","1101","59","2","1"
"3","VIC","Casey","204","7","Croydon (Casey)","Current","Croydon Community School","177 Mt Dandenong Rd"," ","","CROYDON","VIC","3136","63369","","","Entrance to grounds: Gate on Anzac St.","-37.7988230","145.2794100","2170308","Assisted","499","0","1","0"
"3","VIC","Casey","204","7","Croydon Central (Casey)","Current","Melba College (Junior Campus)","Croydon Rd"," ","","CROYDON","VIC","3136","63365","","","Entrance to grounds: Gate on Croydon Rd. Entrance to polling place:Door to hall.","-37.7870610","145.2831820","2170305","None","571","0","1","0"
"3","VIC","Casey","204","7","Croydon East","Current","Ruskin Park Primary School","Ruskin Ave"," ","","CROYDON","VIC","3136","4876","","","Entrance to polling place: Door to General Purpose Room. Entrance to grounds: Gates on Ruskin Ave .","-37.7987000","145.2970000","2170404","Assisted","2367","233","4","2"
"3","VIC","Casey","204","7","Croydon North (Casey)","Current","Blackburn Language School (Maroondah Campus)","431 Maroondah Hwy","","","CROYDON NORTH","VIC","3136","63367","","","Entrance to grounds: Gate on Maroondah H wy. Entrance to polling place: Door to multi  purpose room.","-37.7688510","145.2959190","2170205","None","512","0","1","0"
"3","VIC","Casey","204","7","Croydon Town (Casey)","Current","Croydon Senior Citizens Club","cnr Civic Sq & Mt Dandenong Rd"," ","","CROYDON","VIC","3136","63372","","","Entrance to polling place: Rear door to senior citizens centre from car park.","-37.7990746","145.2822360","2170311","Assisted","451","0","1","0"
"3","VIC","Casey","204","7","Dixons Creek","Current","Dixons Creek Primary School","Melba Hwy"," ","","DIXONS CREEK","VIC","3775","3382","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on entry door to the building used as the polling place.  Party workers  able to hand out material at that ent rance.","-37.5927000","145.4130000","2192004","Assisted","278","42","0","1"
"3","VIC","Casey","204","7","Don Valley","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"3","VIC","Casey","204","7","Gladysdale","Current","Gladysdale Primary School","550 Little Yarra Rd"," ","","GLADYSDALE","VIC","3797","4882","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to he building being used  as the polling place. Party workers a re able to hand out material at that ent rance.","-37.8196000","145.6500000","2190308","Assisted","522","47","0","1"
"3","VIC","Casey","204","7","Gruyere","Current","Gruyere Primary School","Killara Rd"," ","","GRUYERE","VIC","3770","3384","","","Entrance to polling place: Door to room. Entrance to grounds: Gates on Killara Rd .","-37.7340000","145.4510000","2190905","Assisted","376","18","0","1"
"3","VIC","Casey","204","7","Healesville","Current","Healesville High School","10 Camerons Road"," ","","HEALESVILLE","VIC","3777","4883","","","The Community Centre Sports Stadium at H ealesville High School will be deemed the polling place.  Access is from Camerons Rd.","-37.6435000","145.5300000","2190802","Full","1058","48","2","1"
"3","VIC","Casey","204","7","Healesville Central","Current","Healesville Senior Citizens Hall","cnr Green and River Sts","","","HEALESVILLE","VIC","3777","38409","","","Parking on Green St. Parking on River St. Parking off River St. Entrance off Green St.","-37.6538000","145.5150000","2190806","Full","2525","190","5","2"
"3","VIC","Casey","204","7","Hoddles Creek","Current","Hoddles Creek Primary School","700 Gembrook-Launching Place Rd"," ","","HODDLES CREEK","VIC","3139","4884","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to building being used  as the polling place.  Party workers a re able to hand out material at that ent rance.","-37.8328000","145.5970000","2190308","Assisted","377","15","0","1"
"3","VIC","Casey","204","7","Kallista (Casey)","Current","Kallista Primary School","72 Monbulk Rd"," ","","KALLISTA","VIC","3791","31613","","","The grounds are fenced. There are three pedestrian gates from Kallista Emerald Rd. All other gates are usually locked.","-37.8850000","145.3690000","2190409","Assisted","750","0","2","0"
"3","VIC","Casey","204","7","Kilsyth","Current","Kilsyth Primary School","Durham Rd"," ","","KILSYTH","VIC","3137","4885","","","Entrance to polling place: Door to hall.  Entrance to grounds: Gate on Durham Rd.","-37.8019000","145.3160000","2191504","Assisted","2705","216","5","2"
"3","VIC","Casey","204","7","Kilsyth South","Current","Gladesville Primary School","Gladesville Dr"," ","","KILSYTH","VIC","3137","4887","","","Entrance to polling place: Door to Multi Purpose Room. Entrance to grounds: Gate on Gladesville  Dr.","-37.8114000","145.3240000","2191502","Assisted","1358","70","3","1"
"3","VIC","Casey","204","7","Launching Place","Current","Launching Place Primary School","20A Carter St"," ","","LAUNCHING PLACE","VIC","3139","4888","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to he building being used  as the polling place Party workers a re able to hand out material at that ent rance.","-37.7816000","145.5700000","2190210","Full","960","43","2","1"
"3","VIC","Casey","204","7","Lilydale","Current","St John's Church Hall","cnr Castella & Jones Sts","","","LILYDALE","VIC","3140","3389","","","Entrance to polling place: Door to hall.  Entrance to grounds: Via driveway on Jo nes st.","-37.7533380","145.3543900","2190901","None","2187","185","4","2"
"3","VIC","Casey","204","7","Lilydale Lake","Current","Lilydale Baptist Church","305 Swansea Rd","","","LILYDALE","VIC","3140","34031","","","Entrance to polling place: External door leading to hall. Entrance to grounds: Driveway on Hull Rd .","-37.7762000","145.3630000","2191211","Assisted","1677","92","3","1"
"3","VIC","Casey","204","7","Lilydale North","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"3","VIC","Casey","204","7","Lilydale West","Current","Lilydale West Primary School","Bowen Rd"," ","","LILYDALE","VIC","3140","3391","","","Entrance to polling place: Door to Gener al Purpose Room. Entrance to grounds: Gates on Bowen Rd.","-37.7556000","145.3360000","2191009","None","2519","190","5","2"
"3","VIC","Casey","204","7","Manchester","Current","Manchester Primary School","Monomeith St"," ","","MOOROOLBARK","VIC","3138","3392","","","Entrance to polling place: External door leading to Multi Purpose Room. Entrance to grounds: Gate on Monomeith S t.","-37.7719000","145.3100000","2191106","None","1719","129","3","2"
"3","VIC","Casey","204","7","Melbourne (Casey)","Current","Melbourne City Town Hall","90-130 Swanston St"," ","","MELBOURNE","VIC","3000","31998","","Swanston St","Swanston Street entrance","-37.8148203","144.9667679","2291004","Assisted","56","5","0","0"
"3","VIC","Casey","204","7","Millgrove","Current","Millwarra Primary School (Millgrove Campus)","Cavanagh Rd","","","MILLGROVE","VIC","3799","4892","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to the building being use d as the polling place.  Party workers a re able to hand out material at that ent rance.","-37.7530000","145.6500000","2190303","Assisted","722","52","2","1"
"3","VIC","Casey","204","7","Monbulk","Current","Monbulk Living and Learning Centre","cnr Main and Moores Rds"," ","","MONBULK","VIC","3793","4292","North end","Car park off Moores Rd","Entrance to polling place: Main door to Centre. Entrance to grounds: Gate on Moores Rd.","-37.8757000","145.4100000","2191709","Assisted","1972","174","4","2"
"3","VIC","Casey","204","7","Montrose","Current","Montrose Primary School","Leith Rd"," ","","MONTROSE","VIC","3765","4894","","","Entrance to polling place: Door to hall.  Entrance to grounds: Gates on Trevallyn  Rd.","-37.8089000","145.3450000","2191406","Assisted","2691","171","5","2"
"3","VIC","Casey","204","7","Montrose South","Current","Billanook Primary School","Sheffield Rd Sth"," ","","MONTROSE","VIC","3765","4895","","","Entrance to polling place: Door to hall.  Entrance to grounds: Main gate on Shef field Rd South.","-37.8252000","145.3370000","2191602","None","1010","59","2","1"
"3","VIC","Casey","204","7","Mooroolbark","Current","Mooroolbark Senior Citizens Centre","Brice Ave"," ","","MOOROOLBARK","VIC","3138","4896","","","Entrance to polling place: Door to hall accessed from car park.","-37.7855000","145.3160000","2191903","Assisted","1718","169","3","2"
"3","VIC","Casey","204","7","Mooroolbark East","Current","Mooroolbark East Primary School","Taylor Rd"," ","","MOOROOLBARK","VIC","3138","4897","","","Entrance to polling place: External door to General Purpose Building accessed by paths in front of and to the left of the door.","-37.7867000","145.3350000","2191212","Assisted","2400","122","4","2"
"3","VIC","Casey","204","7","Mooroolbark South","Current","Pembroke Primary School","Pembroke Rd"," ","","MOOROOLBARK","VIC","3138","4898","","","Entrance to polling place: External entry leading to Multi Purpose Room. Entrance to grounds: Gates on Pembrook R d.","-37.7965000","145.3270000","2191904","None","1793","135","3","2"
"3","VIC","Casey","204","7","Mount Dandenong (Casey)","Current","Mt Dandenong Primary School","Farndons Rd"," ","","MOUNT DANDENONG","VIC","3767","31545","","","The grounds are fenced.  One pedestrian gate opens to Old Coach Rd.  A second gate opens to bush land.  All other gates face Farndons Rd. Main entrance to Polling Place is from carpark off Farndons Road.","-37.8301000","145.3620000","2191609","Assisted","538","0","1","0"
"3","VIC","Casey","204","7","Mount Evelyn","Current","Mount Evelyn Primary School","Lilydale Monbulk Rd"," ","","MT EVELYN","VIC","3796","4900","","","Entrance to polling place: Door to Multi Purpose Room. Entrance to grounds: Gates on Monbulk Rd .","-37.7902510","145.3886430","2191309","Assisted","1615","96","3","1"
"3","VIC","Casey","204","7","Rolling Hills","Current","Rolling Hills Primary School","Landscape Dr"," ","","MOOROOLBARK","VIC","3138","3402","","","Entrance to polling place: Door to Physical Education Centre. Entrance to grounds: Gates on Landscape Dr.","-37.7668000","145.3290000","2191108","Assisted","1583","85","3","1"
"3","VIC","Casey","204","7","Seville","Current","Seville Primary School","School Rd"," ","","SEVILLE","VIC","3139","4907","","","Entrance to polling place: Door to Multi Purpose Room. Entrance to grounds: Multiple gates to s chool ground form School Rd and Railway Rd.","-37.7734000","145.4640000","2191701","Assisted","1471","69","3","1"
"3","VIC","Casey","204","7","Silvan","Current","Silvan Primary School","Monbulk Rd","","","SILVAN","VIC","3795","4909","","","Entrance to polling place: Door to hall.  Entrance to graounds: Main gate on Monb ulk Rd.","-37.8243000","145.4210000","2191707","Assisted","758","50","2","1"
"3","VIC","Casey","204","7","The Patch","Current","The Patch Primary School","Kallista Emerald Rd"," ","","THE PATCH","VIC","3792","4302","","","Entrance to polling place: Door of Fire Refuge Centre. Entrance to grounds: Gate on Kallista-Em erald Rd.","-37.8925000","145.3930000","2192103","Assisted","631","48","2","1"
"3","VIC","Casey","204","7","Wandin Yallock","Current","Wandin Yallock Primary School","Beenak Rd"," ","","WANDIN NORTH","VIC","3139","4914","","","Entrance to polling place: Ramp access to external door leading to Multi Purpose Room. Entrance to grounds: Main gate on corner  of Quayle and Beenak Rds.","-37.7902000","145.4360000","2191314","Assisted","1520","85","3","1"
"3","VIC","Casey","204","7","Warburton","Current","Warburton Primary School","Horners Rd"," ","","WARBURTON","VIC","3799","4917","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to the building being use d as the polling place.  Party workers a re able to hand out material at that ent rance.","-37.7556000","145.7010000","2190706","None","691","111","2","1"
"3","VIC","Casey","204","7","Warburton East","Current","Millwarra Primary School (Warburton East Campus)","397 Woods Point Rd"," ","","WARBURTON EAST","VIC","3799","4918","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to the building being use d as the polling place. Party workers a re able to hand out material at that ent rance.","-37.7425000","145.7350000","2190704","Assisted","379","59","0","1"
"3","VIC","Casey","204","7","Wesburn","Current","Wesburn Primary School","Warburton Hwy"," ","","WESBURN","VIC","3799","4919","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to the building being use d for polling. Party workers are able to hand out material at that ent rance.","-37.7690000","145.6470000","2190304","None","942","64","2","1"
"3","VIC","Casey","204","7","Woori Yallock","Current","Woori Yallock Primary School","1360 Healesville-Kooweerup Rd"," ","","WOORI YALLOCK","VIC","3139","4920","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to the building being use d as the polling place.  Party workers a re able to hand out material at that ent rance.","-37.7768000","145.5340000","2190203","Assisted","1855","111","4","1"
"3","VIC","Casey","204","7","Yarra Glen","Current","Yarra Glen Primary School","35 Symonds St"," ","","YARRA GLEN","VIC","3775","3410","","","The school has a number of entrances to the school grounds.  However, arrangemen ts have been made to post the notice on the entry door to the building being use d as the polling place.  Party workers a re able to hand out material at that ent rance.","-37.6561000","145.3740000","2192007","Assisted","1503","248","3","3"
"3","VIC","Casey","204","7","Yarra Junction","Current","Yarra Burn Centre","1 Park Rd"," ","","YARRA JUNCTION","VIC","3797","4921","Fire Refuge Building","","The hall has only one commonly used entr y point which will be designated as the official entrance.  Party workers will b e able to hand out material at this poin t.","-37.7812000","145.6120000","2190305","Assisted","1269","102","2","1"
"3","VIC","Chisholm","205","8","Ashwood","Current","Ashwood College","Vannam Dr"," ","","ASHWOOD","VIC","3147","3417","","","Entrance to polling place: Door to hall.  Entrance to grounds: Gates on Vannam Dr .","-37.8655000","145.1040000","2250104","Assisted","2767","266","5","3"
"3","VIC","Chisholm","205","8","Bennettswood","Current","St Scholastica's Primary School","Starling St"," ","","BURWOOD","VIC","3125","11521","","","Entrance to polling place: Door to paris h hall. Entrance to grounds: Via car park on Sta rling St.","-37.8524000","145.1260000","2362213","Assisted","1796","148","3","2"
"3","VIC","Chisholm","205","8","Blackburn South","Current","St Luke's Primary School","46 Orchard Gr"," ","","BLACKBURN SOUTH","VIC","3130","3420","","","Entrance to polling place: Door to hall. Entrance to grounds: Gates on Orchard Gr .","-37.8357000","145.1470000","2361003","None","2620","187","5","2"
"3","VIC","Chisholm","205","8","Box Hill","Current","St Peter's Anglican Church Hall","1030 Whitehorse Rd"," ","","BOX HILL","VIC","3128","3421","","","Entrance to polling place: Door to hall.","-37.8191000","145.1270000","2362114","Assisted","1391","384","3","4"
"3","VIC","Chisholm","205","8","Box Hill Central","Current","Wesley Hall","Oxford St"," ","","BOX HILL","VIC","3128","3422","","","Entrance to polling place: Door to hall accessed by covered walkway or carpark.","-37.8216000","145.1220000","2361802","Assisted","1181","144","2","2"
"3","VIC","Chisholm","205","8","Box Hill North","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"3","VIC","Chisholm","205","8","Box Hill South","Current","Roberts McCubbin Primary School","Birdwood St"," ","","BOX HILL SOUTH","VIC","3128","3424","","","Entrance to polling place: Door to meeti ng rooms. Entrance to grounds: Gates on Devon St.","-37.8352000","145.1250000","2362214","None","1436","93","3","1"
"3","VIC","Chisholm","205","8","Burwood Central","Current","St Benedict's Parish Church Hall","Central Ave","","","BURWOOD","VIC","3125","3426","","","Entrance to polling place: External entrance to hall. Entrance to grounds: Gates on Central Av e.","-37.8493000","145.0970000","2361608","None","1771","269","3","3"
"3","VIC","Chisholm","205","8","Burwood Heights","Current","Burwood Heights Primary School","Cnr Mahoneys & Hawthorn Rds"," ","","BURWOOD EAST","VIC","3151","3562","","","Entrance to polling place: Door to hall. Entrance to grounds: Gates on Mahoneys a nd Hawthorn Roads.","-37.8474000","145.1630000","2361108","None","2415","231","5","2"
"3","VIC","Chisholm","205","8","Chadstone East","Current","St Mary Magdalen's Primary School","Bolwarra St"," ","","CHADSTONE","VIC","3148","31777","","","Entrance to polling place: Door to hall. Entrance to grounds: Gate on Bolwarra St  only.","-37.8801000","145.1010000","2250907","Assisted","1715","178","3","2"
"3","VIC","Chisholm","205","8","Clayton","Current","Fregon Hall","Fregon Rd","","","CLAYTON","VIC","3168","3223","","","Entrance to polling place: Door to hall.  Entrance to grounds: Driveway on Fregon  Rd.","-37.9187000","145.1230000","2251906","Assisted","1342","222","3","2"
"3","VIC","Chisholm","205","8","Clayton North","Current","Monash Uniting Church Hall","1937 Dandenong Rd"," ","","CLAYTON","VIC","3168","3225","","","Entrance to polling place: Door to hall.","-37.9121000","145.1250000","2252204","None","1535","318","3","3"
"3","VIC","Chisholm","205","8","Eley Park","Current","Blackburn English Language School","Bonview Cres","","","BURWOOD EAST","VIC","3151","12078","","","Entrance to polling place: Main door to hall. Entrance to grounds: Gate on Bonview Cre s.","-37.8486000","145.1480000","2361106","None","1496","107","3","1"
"3","VIC","Chisholm","205","8","Elgar Park","Current","Our Lady of Perpetual Succor Primary School","31 Erasmus St","","","SURREY HILLS","VIC","3127","3429","","","Entrance to polling place: Main door to Art Room. Entrance to grounds: Gates on Erasmus St .","-37.8300900","145.1106800","2361704","Assisted","1637","98","3","1"
"3","VIC","Chisholm","205","8","Essex Heights","Current","Essex Heights Primary School","Essex Rd"," ","","MT WAVERLEY","VIC","3149","3430","","","Entrance to polling place: Door to Ian H arrison Hall. Entrance to grounds: Gates on Essex Rd.","-37.8631000","145.1150000","2250207","Assisted","2716","117","5","1"
"3","VIC","Chisholm","205","8","Forest Hill","Current","Holbury Children's Centre","29 Raleigh St","","","BLACKBURN SOUTH","VIC","3130","3565","","","Entrance to polling place: Door to polli ng area. Entrance to grounds: Gate on Raleigh St.","-37.8392000","145.1590000","2360806","None","1252","79","3","1"
"3","VIC","Chisholm","205","8","Huntingdale","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"3","VIC","Chisholm","205","8","Inala Village","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"3","VIC","Chisholm","205","8","Kerrimuir","Current","Kerrimuir Primary School","Molbray St","","","BOX HILL NORTH","VIC","3129","3435","","","Entrance to polling place: Main entrance  to school building. Entrance to grounds: Gate on Molbray St.","-37.8036000","145.1350000","2362010","Assisted","2173","147","4","2"
"3","VIC","Chisholm","205","8","Koonung Heights (Chisholm)","Current","Koonung Secondary College","615 Elgar Rd"," ","","BOX HILL NORTH","VIC","3129","3436","","","Entrance to polling place: Door to middl e school centre. Entrance to grounds: Main gate on Elgar Rd.","-37.8026000","145.1170000","2361905","Assisted","1725","329","3","3"
"3","VIC","Chisholm","205","8","Laburnum (Chisholm)","Current","Laburnum Primary School","cnr Janet St & Middleborough Rd"," ","","BLACKBURN","VIC","3130","65424","","","Entrance to grounds: Gate on Janet St Entrance to polling place: door to music  rooms","-37.8268000","145.1370000","2360901","Assisted","492","0","1","0"
"3","VIC","Chisholm","205","8","Manooka","Current","Burwood East Special Development School","Manooka St"," ","","BURWOOD EAST","VIC","3151","3573","","","Entrance to polling place: External door leading to Multi Purpose Room. Entrance to grounds: Gate on Manooka St.","-37.8571000","145.1420000","2361207","Assisted","1095","32","2","1"
"3","VIC","Chisholm","205","8","Melbourne (Chisholm)","Current","Melbourne City Town Hall","90-130 Swanston St"," ","","MELBOURNE","VIC","3000","32045","","Swanston St","Swanston Street entrance","-37.8148203","144.9667679","2291004","Assisted","104","9","0","0"
"3","VIC","Chisholm","205","8","Mont Albert","Current","Strabane Chapel","29 Strabane Ave","","","MONT ALBERT NORTH","VIC","3129","3438","","","Entrance to polling place: Door to hall.","-37.8075000","145.1120000","2361908","Assisted","1640","181","3","2"
"3","VIC","Chisholm","205","8","Mount Waverley","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"3","VIC","Chisholm","205","8","Mount Waverley South","Current","Mt Waverley Primary School","Park La"," ","","MT WAVERLEY","VIC","3149","3439","","","Entrance to polling place: External door leading to PMP room.","-37.8816000","145.1230000","2250901","Assisted","3404","185","6","2"
"3","VIC","Chisholm","205","8","Oakleigh (Chisholm)","Current","Oakleigh Primary School","cnr Warrigal Rd & Logie St"," ","","OAKLEIGH","VIC","3166","3906","","","Entrance to polling place: Door to perfo rming arts centre. Entrance to grounds: Gates on Logie St.","-37.8947852","145.0882414","2252107","Assisted","1359","353","3","3"
"3","VIC","Chisholm","205","8","Oakleigh East","Current","Amsleigh Park Primary School","State St"," ","","OAKLEIGH EAST","VIC","3166","3239","","","Entrance to polling place: Entry door to The Brian Kent Room. Entrance to Grounds: Gate on State St.","-37.9002000","145.1100000","2252201","Assisted","2111","171","4","2"
"3","VIC","Chisholm","205","8","Oakleigh North","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"3","VIC","Chisholm","205","8","Pinewood (Chisholm)","Current","Pinewood Community Centre","Pinewood Dr"," ","","MT WAVERLEY","VIC","3149","3240","","","Entrance to polling place: Main entry door to hall. Entrance to grounds: Gates to Pinewood P rimary School on Pinewood Dr and Toonbah  Dr.","-37.8900000","145.1430000","2251102","Assisted","1583","188","3","2"
"3","VIC","Chisholm","205","8","Surrey Hills","Current","Surrey Hills Uniting Church Hall","Valonia Ave"," ","","SURREY HILLS","VIC","3127","3440","","","Entrance to polling place: External door leading to hall.","-37.8260000","145.1010000","2361808","Assisted","1531","136","3","2"
"3","VIC","Chisholm","205","8","Sussex Heights","Current","Sussex Heights Primary School","Solomon St"," ","","MT WAVERLEY","VIC","3149","3241","","","Entrance to polling place: Door to hall. Entrance to grounds: Gate on Soloman St.","-37.8885000","145.1100000","2251006","Assisted","1928","138","4","2"
"3","VIC","Chisholm","205","8","Syndal North","Current","Mt Waverley North Primary School","Marcus Ave"," ","","MT WAVERLEY","VIC","3149","3579","","","Entrance to polling place: Main door accessed from Marcus Ave.","-37.8677000","145.1410000","2250305","Assisted","2111","123","4","2"
"3","VIC","Chisholm","205","8","Syndal South (Chisholm)","Current","Syndal South Primary School","Montgomery Ave"," ","","MT WAVERLEY","VIC","3149","3242","","","Entrance to polling place: Door to hall.  Entrance to grounds: Gates on Montgomer y Ave.","-37.8790000","145.1440000","2250811","None","1707","128","3","2"
"3","VIC","Chisholm","205","8","Tally Ho (Chisholm)","Current","Burwood East Primary School","cnr Highbury & Blackburn Rds"," ","","BURWOOD EAST","VIC","3151","3580","","","Entrance to polling place: Door to hall.  Entrance to grounds: Gates on Blackburn  and Highbury Rds.","-37.8596431","145.1510076","2361203","Assisted","1736","217","3","2"
"3","VIC","Chisholm","205","8","Tyne","Current","Tyne Street Scout Hall","Tyne St"," ","","BOX HILL NORTH","VIC","3129","3441","","","Entrance to polling place: Main door to hall.","-37.8111000","145.1270000","2362104","None","1155","89","2","1"
"3","VIC","Chisholm","205","8","Wattle Park","Current","Box Hill South Family Centre","cnr Riversdale Rd & Station St"," ","","BOX HILL SOUTH","VIC","3128","3443","","","Entrance to polling place: External door of centre leading to meeting rooms. Entrance to grounds: Driveway off Thomas  St.","-37.8394000","145.1200000","2361603","Assisted","2144","195","4","2"
"3","VIC","Chisholm","205","8","Waverley North","Current","Mt Waverley College Senior Campus","Beaufort St"," ","","MT WAVERLEY","VIC","3149","3444","","","Entrance to polling place: Main door to hall/gym. Entrance to grounds: Gates on Beaufort R d.","-37.8692000","145.1330000","2250205","Assisted","1176","144","2","2"
"3","VIC","Corangamite","207","9","Aireys Inlet","Current","Aireys Inlet Community Centre","6 Great Ocean Rd"," ","","AIREYS INLET","VIC","3231","3449","","","Main entrance to community centre","-38.4561000","144.1080000","2100111","Assisted","621","241","2","3"
"3","VIC","Corangamite","207","9","Anglesea","Current","Anglesea Memorial Hall","5 McMillan St"," ","","ANGLESEA","VIC","3230","3451","","","Side entrance to hall with disabled access on left side","-38.4096500","144.1841400","2101307","Assisted","1238","397","3","4"
"3","VIC","Corangamite","207","9","Apollo Bay","Current","Apollo Bay Leisure Centre","Costin St"," ","","APOLLO BAY","VIC","3233","3452","","","Main doors to Leisure Centre","-38.7535000","143.6610000","2101503","None","987","294","2","3"
"3","VIC","Corangamite","207","9","Bannockburn","Current","Bannockburn Cultural Centre","27 High St","","","BANNOCKBURN","VIC","3331","3454","","","","-38.0474630","144.1712280","2100907","Assisted","2399","223","4","2"
"3","VIC","Corangamite","207","9","Barwon Heads","Current","Barwon Heads Primary School","Golf Links Rd"," ","","BARWON HEADS","VIC","3227","3457","","","2 gates both off Golf Links Rd","-38.2817000","144.4870000","2111406","Assisted","1866","338","4","3"
"3","VIC","Corangamite","207","9","Beeac","Current","Beeac Primary School","Lang St"," ","","BEEAC","VIC","3251","3458","","","Main gate entrance to school off Lang st","-38.1939100","143.6417700","2100506","Assisted","250","9","0","1"
"3","VIC","Corangamite","207","9","Bellbrae","Current","Bellbrae Public Hall","90 School Rd","","","BELLBRAE","VIC","3228","3462","","","Main hall entrance","-38.3369000","144.2620000","2101405","Assisted","952","77","2","1"
"3","VIC","Corangamite","207","9","Belmont","Abolition","","","","","","","","0","","","","","","0","","0","0","0","0"
"3","VIC","Corangamite","207","9","Belmont North","Current","Belmont Primary School","Mount Pleasant Rd"," ","","BELMONT","VIC","3216","3464","","Thomson St","Enter from Thomson St or Mount Pleasant Rd","-38.1708000","144.3420000","2111102","None","2070","310","4","3"
"3","VIC","Corangamite","207","9","Birregurra","Current","Birregurra Community Health Centre","Strachan St","","","BIRREGURRA","VIC","3242","3465","","","Main entrance to Centre off Strachan St","-38.3361700","143.7863000","2101105","Assisted","457","39","0","1"
"3","VIC","Corangamite","207","9","Cape Clear","Current","Cape Clear Recreation Reserve Hall","Recreation Reserve Rd"," ","","CAPE CLEAR","VIC","3351","3008","","","Main Hall entrance","-37.7868000","143.6130000","2100808","Assisted","207","15","0","1"
"3","VIC","Corangamite","207","9","Ceres","Current","Ceres Primary School","605 Barrabool Rd"," ","","CERES","VIC","3221","3467","","","2 gates both off Barrabool Rd","-38.1735000","144.2670000","2111101","Assisted","656","42","2","1"
"3","VIC","Corangamite","207","9","Colac East","Current","Colac Primary School","Murray St E"," ","","COLAC","VIC","3250","3470","Gymnasium","Lyons St","Main entry off Lyons St. Additional acce ss off Murray St","-38.3373000","143.5980000","2100701","Assisted","1274","166","3","2"
"3","VIC","Corangamite","207","9","Colac West","Current","Colac South West Primary School","238 Wilson St","","","COLAC","VIC","3250","3472","","","","-38.3432158","143.5720851","2100706","Assisted","676","71","2","1"
